customer_id,total_spent,transaction_count,first_purchase,last_purchase
CUST13864,359.51,5,2023-02-28,2023-09-03
CUST13865,949.14,9,2023-01-31,2023-12-27
CUST13866,335.92,6,2023-02-15,2023-12-30
CUST13867,916.25,8,2023-01-13,2023-11-09
CUST13868,1012.78,14,2023-01-10,2023-12-28
CUST13869,1121.15,10,2023-01-10,2023-11-26
CUST13870,441.37,7,2023-01-08,2023-11-29
CUST13871,844.59,13,2023-03-15,2023-11-21
CUST13872,454.93,7,2023-05-10,2023-12-31
CUST13873,356.82,7,2023-07-13,2023-10-27
CUST13874,1193.93,7,2023-01-09,2023-11-11
CUST13875,561.68,11,2023-02-12,2023-12-23
CUST13876,701.86,11,2023-02-20,2023-12-02
CUST13877,687.16,7,2023-02-27,2023-11-05
CUST13878,791.73,11,2023-02-25,2023-11-18
CUST13879,911.37,13,2023-01-24,2023-10-17
CUST13880,482.51,13,2023-02-15,2023-12-18
CUST13881,1096.58,11,2023-01-12,2023-12-21
CUST13882,1227.45,13,2023-01-13,2023-12-16
CUST13883,552.2,6,2023-06-16,2023-12-22
CUST13884,1042.7,10,2023-01-22,2023-12-07
CUST13885,1079.76,8,2023-01-09,2023-11-02
CUST13886,550.66,7,2023-03-02,2023-09-12
CUST13887,933.67,12,2023-02-01,2024-01-01
CUST13888,1148.47,10,2023-01-10,2023-12-03
CUST13889,1288.34,22,2023-01-07,2023-12-30
CUST13890,611.42,9,2023-02-15,2023-11-18
CUST13891,187.24,5,2023-05-31,2023-12-17
CUST13892,1498.87,9,2023-01-02,2023-11-21
CUST13893,257.78,3,2023-08-05,2023-11-04
CUST13894,733.26,7,2023-01-01,2023-12-07
CUST13895,125.74,3,2023-03-23,2023-06-26
CUST13896,1123.98,12,2023-01-19,2023-08-29
CUST13897,720.48,14,2023-02-05,2023-12-09
CUST13898,912.14,11,2023-02-07,2023-12-25
CUST13899,548.15,5,2023-01-10,2023-12-08
CUST13900,526.76,8,2023-04-02,2023-12-10
CUST13901,897.9,12,2023-01-14,2023-12-09
CUST13902,1064.1,12,2023-01-02,2023-12-16
CUST13903,856.95,6,2023-02-06,2023-11-16
CUST13904,1343.57,16,2023-01-02,2023-12-25
CUST13905,1030.4,15,2023-01-04,2023-12-18
CUST13906,1090.26,14,2023-01-27,2023-12-18
CUST13907,902.13,7,2023-04-19,2023-08-20
CUST13908,807.23,10,2023-01-17,2023-12-21
CUST13909,634.09,7,2023-04-04,2023-11-14
CUST13910,561.77,8,2023-01-03,2023-09-20
CUST13911,1012.39,11,2023-02-20,2023-09-23
CUST13912,560.95,9,2023-02-06,2023-10-03
CUST13913,354.6,8,2023-02-08,2023-12-24
CUST13914,763.86,11,2023-01-07,2023-11-25
CUST13915,320.34,7,2023-03-15,2023-09-12
CUST13916,381.99,10,2023-01-16,2023-09-22
CUST13917,873.19,13,2023-01-23,2023-11-19
CUST13918,1179.33,11,2023-01-27,2023-11-20
CUST13919,1121.86,12,2023-01-02,2023-12-22
CUST13920,353.9,7,2023-03-11,2023-12-28
CUST13921,1165.02,11,2023-01-17,2023-11-03
CUST13922,811.24,11,2023-02-14,2023-12-22
CUST13923,2120.14,18,2023-01-01,2023-11-25
CUST13924,335.95,3,2023-03-14,2023-06-18
CUST13925,922.66,15,2023-01-25,2023-12-28
CUST13926,748.47,9,2023-01-10,2023-12-21
CUST13927,802.44,9,2023-01-17,2023-11-03
CUST13928,844.47,14,2023-02-04,2023-12-16
CUST13929,989.76,10,2023-02-12,2023-12-24
CUST13930,394.04,4,2023-03-17,2024-01-01
CUST13931,846.5,9,2023-03-14,2023-12-10
CUST13932,737.04,12,2023-01-11,2023-11-24
CUST13933,541.95,9,2023-03-07,2024-01-01
CUST13934,1345.59,12,2023-01-13,2023-10-31
CUST13935,1826.96,18,2023-01-05,2023-12-27
CUST13936,976.37,13,2023-02-02,2023-12-30
CUST13937,513.64,4,2023-01-26,2023-09-22
CUST13938,1191.93,14,2023-02-04,2023-12-29
CUST13939,1035.76,8,2023-02-08,2023-12-31
CUST13940,947.41,9,2023-02-04,2023-12-18
CUST13941,755.7,10,2023-02-22,2023-12-31
CUST13942,1389.94,12,2023-01-17,2023-12-11
CUST13943,683.13,12,2023-01-15,2023-12-23
CUST13944,424.22,6,2023-03-20,2023-11-27
CUST13945,1236.69,11,2023-01-04,2023-12-29
CUST13946,166.14,6,2023-01-10,2023-11-19
CUST13947,429.58,10,2023-01-17,2023-11-18
CUST13948,1726.6,9,2023-03-03,2023-11-10
CUST13949,769.62,11,2023-01-07,2023-12-07
CUST13950,361.45,10,2023-01-15,2023-12-17
CUST13951,772.12,12,2023-02-14,2023-10-06
CUST13952,522.2,8,2023-02-06,2023-12-28
CUST13953,957.75,11,2023-01-16,2023-11-27
CUST13954,427.06,6,2023-01-03,2023-12-31
CUST13955,236.76,6,2023-03-18,2023-08-23
CUST13956,881.12,9,2023-01-17,2023-10-31
CUST13957,826.38,11,2023-01-29,2023-12-21
CUST13958,991.79,8,2023-04-21,2023-12-14
CUST13959,1003.77,11,2023-03-05,2023-12-11
CUST13960,776.1,8,2023-01-05,2023-10-27
CUST13961,230.95,3,2023-10-17,2023-12-09
CUST13962,879.83,12,2023-02-24,2023-12-01
CUST13963,1716.11,13,2023-01-28,2023-09-09
CUST13964,605.22,9,2023-02-16,2023-12-11
CUST13965,1133.64,11,2023-01-18,2023-12-04
CUST13966,346.42,7,2023-03-08,2023-11-19
CUST13967,892.23,11,2023-06-04,2023-12-30
CUST13968,793.59,11,2023-01-03,2023-12-23
CUST13969,827.42,13,2023-02-27,2023-12-22
CUST13970,886.91,13,2023-01-10,2023-10-18
CUST13971,308.18,3,2023-02-25,2023-08-08
CUST13972,646.56,11,2023-01-08,2023-12-09
CUST13973,459.91,6,2023-01-11,2023-10-02
CUST13974,383.6,9,2023-01-18,2023-10-09
CUST13975,1030.99,9,2023-01-12,2023-12-15
CUST13976,668.69,9,2023-01-02,2023-11-08
CUST13977,553.62,10,2023-03-29,2023-11-20
CUST13978,435.3,9,2023-01-29,2023-11-06
CUST13979,165.16,4,2023-04-06,2023-09-04
CUST13980,1047.25,15,2023-02-03,2024-01-01
CUST13981,701.03,9,2023-01-23,2023-11-25
CUST13982,894.7,12,2023-01-21,2023-12-05
CUST13983,596.86,10,2023-01-24,2023-12-11
CUST13984,489.91,8,2023-01-15,2023-12-03
CUST13985,675.98,12,2023-01-18,2023-12-01
CUST13986,749.86,11,2023-01-05,2023-12-16
CUST13987,710.87,9,2023-02-14,2023-12-05
CUST13988,577.49,11,2023-02-01,2023-12-06
CUST13989,472.0,7,2023-04-20,2023-12-02
CUST13990,514.36,7,2023-01-07,2023-11-23
CUST13991,686.68,11,2023-01-18,2023-11-05
CUST13992,994.63,14,2023-01-02,2023-11-13
CUST13993,730.53,12,2023-01-12,2023-12-17
CUST13994,1118.33,12,2023-01-30,2023-12-30
CUST13995,352.8,7,2023-01-19,2023-12-15
CUST13996,642.7,10,2023-01-29,2023-12-11
CUST13997,236.54,6,2023-03-21,2023-12-09
CUST13998,332.82,8,2023-02-12,2023-12-25
CUST13999,1407.92,19,2023-01-11,2023-12-29
CUST14000,539.12,8,2023-01-07,2023-12-25
CUST14001,680.58,7,2023-03-05,2023-08-20
CUST14002,862.16,11,2023-01-05,2023-12-09
CUST14003,314.35,6,2023-02-12,2023-12-11
CUST14004,716.6,14,2023-01-25,2023-12-21
CUST14005,399.22,11,2023-01-07,2023-11-17
CUST14006,1043.96,14,2023-01-17,2023-12-23
CUST14007,827.67,12,2023-01-26,2023-11-29
CUST14008,277.48,7,2023-01-19,2023-11-19
CUST14009,631.34,8,2023-03-24,2023-12-19
CUST14010,912.91,11,2023-01-17,2023-11-25
CUST14011,567.69,6,2023-02-14,2023-12-13
CUST14012,354.42,5,2023-02-08,2023-06-20
CUST14013,563.51,8,2023-01-15,2023-12-10
CUST14014,1909.28,19,2023-03-29,2023-12-12
CUST14015,235.22,3,2023-04-02,2023-10-27
CUST14016,1263.25,11,2023-01-16,2023-11-05
CUST14017,695.85,12,2023-01-24,2023-11-10
CUST14018,978.58,16,2023-01-07,2023-12-29
CUST14019,719.76,8,2023-01-01,2023-11-24
CUST14020,1500.97,14,2023-02-22,2023-09-27
CUST14021,1062.2,19,2023-01-01,2023-12-28
CUST14022,795.34,12,2023-02-18,2023-11-09
CUST14023,1134.05,11,2023-01-17,2023-12-23
CUST14024,741.09,10,2023-01-29,2023-12-06
CUST14025,1154.21,15,2023-01-07,2023-12-17
CUST14026,484.1,7,2023-01-16,2023-12-17
CUST14027,1058.91,10,2023-01-07,2023-12-17
CUST14028,819.4,11,2023-02-02,2023-12-24
CUST14029,711.83,11,2023-02-04,2023-11-29
CUST14030,726.08,10,2023-01-07,2023-10-16
CUST14031,314.83,6,2023-01-17,2023-09-14
CUST14032,484.76,8,2023-04-28,2023-12-07
CUST14033,709.29,6,2023-02-19,2023-09-21
CUST14034,661.69,10,2023-01-09,2023-12-23
CUST14035,1299.68,11,2023-02-08,2023-11-25
CUST14036,1017.59,15,2023-01-27,2023-12-17
CUST14037,777.69,9,2023-01-31,2023-11-18
CUST14038,1571.99,14,2023-01-04,2023-12-24
CUST14039,1112.58,14,2023-01-26,2023-12-31
CUST14040,744.4,7,2023-03-04,2023-12-29
CUST14041,469.44,8,2023-01-21,2023-12-10
CUST14042,394.57,9,2023-01-12,2023-12-01
CUST14043,970.62,10,2023-01-23,2023-12-08
CUST14044,347.24,6,2023-02-21,2023-12-19
CUST14045,1256.62,10,2023-02-15,2023-12-04
CUST14046,636.95,7,2023-02-03,2023-12-23
CUST14047,548.43,8,2023-03-09,2023-12-02
CUST14048,533.37,7,2023-03-01,2023-10-12
CUST14049,695.28,12,2023-01-01,2023-10-16
CUST14050,1352.1,11,2023-02-06,2023-12-13
CUST14051,653.97,9,2023-03-30,2023-11-12
CUST14052,517.53,10,2023-03-21,2023-12-04
CUST14053,230.22,6,2023-02-01,2023-10-10
CUST14054,792.01,14,2023-03-20,2023-11-03
CUST14055,205.7,7,2023-01-17,2023-12-18
CUST14056,596.47,9,2023-01-17,2023-12-04
CUST14057,1522.95,18,2023-01-11,2023-11-06
CUST14058,897.62,13,2023-01-12,2023-11-24
CUST14059,988.14,11,2023-01-02,2023-08-29
CUST14060,532.39,8,2023-02-12,2023-12-30
CUST14061,1326.6,15,2023-01-31,2023-12-20
CUST14062,550.09,8,2023-01-10,2023-09-13
CUST14063,1530.77,15,2023-02-04,2023-10-05
CUST14064,611.12,13,2023-01-21,2023-12-21
CUST14065,403.44,7,2023-01-05,2024-01-01
CUST14066,1877.25,19,2023-02-13,2024-01-01
CUST14067,1301.66,15,2023-03-15,2024-01-01
CUST14068,1608.1,14,2023-02-16,2023-12-11
CUST14069,469.48,6,2023-02-10,2023-12-22
CUST14070,1582.79,15,2023-02-19,2023-12-13
CUST14071,1171.22,8,2023-02-18,2023-12-24
CUST14072,422.7,8,2023-04-04,2023-12-11
CUST14073,971.31,12,2023-01-22,2023-10-05
CUST14074,357.82,5,2023-03-25,2023-10-01
CUST14075,577.23,9,2023-02-20,2023-12-26
CUST14076,507.71,8,2023-01-29,2023-11-09
CUST14077,1162.8,12,2023-01-30,2023-12-28
CUST14078,537.02,8,2023-01-02,2023-12-11
CUST14079,1021.36,13,2023-02-01,2023-12-22
CUST14080,836.02,11,2023-02-20,2023-12-09
CUST14081,629.9,10,2023-01-30,2023-12-20
CUST14082,735.06,8,2023-01-26,2023-11-18
CUST14083,811.17,8,2023-02-10,2023-12-28
CUST14084,334.02,7,2023-01-09,2023-11-22
CUST14085,1092.77,14,2023-01-19,2023-12-28
CUST14086,681.54,12,2023-02-25,2023-12-27
CUST14087,890.37,8,2023-04-18,2023-12-11
CUST14088,940.14,12,2023-01-04,2023-12-17
CUST14089,330.29,8,2023-01-28,2023-12-25
CUST14090,203.78,4,2023-01-28,2023-05-27
CUST14091,636.93,8,2023-01-02,2023-09-28
CUST14092,1495.11,15,2023-01-19,2023-12-27
CUST14093,1040.99,15,2023-01-06,2023-12-02
CUST14094,515.48,11,2023-01-03,2023-09-21
CUST14095,337.86,5,2023-03-09,2023-11-30
CUST14096,699.38,10,2023-04-01,2024-01-01
CUST14097,1325.88,13,2023-03-31,2023-12-30
CUST14098,101.01,4,2023-02-17,2023-09-14
CUST14099,1041.67,10,2023-01-08,2023-10-30
CUST14100,1190.56,16,2023-02-28,2023-12-22
CUST14101,525.22,6,2023-01-18,2023-10-29
CUST14102,662.04,9,2023-02-04,2023-11-29
CUST14103,453.12,10,2023-03-08,2023-12-27
CUST14104,973.25,10,2023-01-24,2023-12-31
CUST14105,439.51,6,2023-02-03,2023-12-18
CUST14106,464.01,10,2023-01-10,2023-08-21
CUST14107,773.79,10,2023-02-18,2023-12-18
CUST14108,503.46,8,2023-02-14,2023-12-28
CUST14109,333.82,8,2023-01-22,2023-12-20
CUST14110,1304.72,11,2023-01-22,2023-12-09
CUST14111,543.3,7,2023-02-10,2023-10-14
CUST14112,1050.8,13,2023-01-25,2023-12-29
CUST14113,1107.68,12,2023-01-05,2023-10-13
CUST14114,1263.47,13,2023-01-22,2024-01-01
CUST14115,1180.28,15,2023-01-10,2023-12-31
CUST14116,352.9,9,2023-01-05,2023-12-04
CUST14117,751.59,11,2023-01-27,2023-12-30
CUST14118,1562.52,12,2023-03-17,2023-12-06
CUST14119,421.67,6,2023-05-08,2023-12-01
CUST14120,554.89,9,2023-01-30,2023-12-04
CUST14121,1337.65,12,2023-02-17,2023-11-17
CUST14122,857.18,10,2023-01-08,2023-12-30
CUST14123,856.03,14,2023-01-08,2023-12-11
CUST14124,1368.26,14,2023-01-07,2023-10-22
CUST14125,111.83,4,2023-02-08,2023-10-08
CUST14126,616.27,9,2023-01-08,2023-12-19
CUST14127,826.83,10,2023-01-11,2023-12-29
CUST14128,717.32,13,2023-01-25,2023-11-16
CUST14129,113.04,3,2023-03-13,2023-09-24
CUST14130,761.74,10,2023-03-24,2023-12-31
CUST14131,212.5,7,2023-01-24,2023-11-27
CUST14132,827.92,8,2023-01-27,2023-12-05
CUST14133,667.46,10,2023-01-09,2023-09-30
CUST14134,416.7,7,2023-02-26,2023-12-11
CUST14135,227.18,4,2023-01-02,2023-11-04
CUST14136,588.75,11,2023-01-04,2023-11-21
CUST14137,575.05,10,2023-03-10,2023-12-21
CUST14138,593.25,8,2023-03-21,2023-10-18
CUST14139,630.77,10,2023-01-09,2023-12-14
CUST14140,383.32,9,2023-03-02,2023-12-22
CUST14141,897.36,12,2023-01-15,2023-12-22
CUST14142,600.51,11,2023-02-09,2023-12-29
CUST14143,1221.92,12,2023-01-05,2024-01-01
CUST14144,1049.55,11,2023-01-14,2023-11-11
CUST14145,998.01,11,2023-02-23,2023-11-29
CUST14146,1231.5,11,2023-01-15,2023-12-25
CUST14147,1090.97,12,2023-01-21,2023-12-28
CUST14148,721.32,7,2023-01-07,2023-12-08
CUST14149,854.63,12,2023-03-08,2023-12-27
CUST14150,452.29,8,2023-03-25,2023-11-23
CUST14151,966.53,8,2023-01-19,2023-12-30
CUST14152,631.28,10,2023-01-19,2023-12-27
CUST14153,543.06,7,2023-05-12,2023-12-30
CUST14154,1340.57,13,2023-01-04,2023-12-15
CUST14155,920.48,10,2023-01-22,2023-12-02
CUST14156,709.82,10,2023-02-21,2023-12-22
CUST14157,932.42,10,2023-02-15,2023-12-31
CUST14158,1603.43,14,2023-01-20,2023-12-18
CUST14159,224.04,6,2023-01-07,2023-12-25
CUST14160,879.65,10,2023-01-15,2023-12-04
CUST14161,1399.6,9,2023-01-20,2023-11-23
CUST14162,601.31,10,2023-01-01,2023-11-24
CUST14163,1216.38,10,2023-01-19,2023-12-27
CUST14164,1074.84,13,2023-02-13,2023-12-30
CUST14165,643.18,7,2023-03-28,2023-11-23
CUST14166,610.54,6,2023-01-17,2023-12-25
CUST14167,1029.79,17,2023-01-23,2024-01-01
CUST14168,757.79,8,2023-03-10,2023-11-24
CUST14169,937.68,18,2023-01-18,2023-12-17
CUST14170,1029.93,13,2023-01-10,2023-12-26
CUST14171,547.48,6,2023-04-23,2023-09-16
CUST14172,650.04,8,2023-02-01,2023-12-22
CUST14173,699.63,9,2023-02-05,2023-12-17
CUST14174,197.44,5,2023-04-09,2023-12-18
CUST14175,390.14,6,2023-03-27,2023-12-31
CUST14176,943.65,8,2023-01-13,2023-12-09
CUST14177,712.19,12,2023-01-18,2023-12-11
CUST14178,571.58,10,2023-01-23,2023-12-15
CUST14179,523.89,12,2023-01-23,2023-12-31
CUST14180,1110.21,12,2023-01-01,2023-12-27
CUST14181,683.33,7,2023-03-28,2023-10-16
CUST14182,993.38,9,2023-01-05,2023-11-07
CUST14183,380.27,7,2023-01-08,2023-11-08
CUST14184,726.79,11,2023-01-12,2023-12-07
CUST14185,1179.97,14,2023-01-28,2023-11-24
CUST14186,565.71,8,2023-01-10,2023-09-20
CUST14187,1409.35,18,2023-01-02,2023-12-30
CUST14188,818.12,10,2023-02-24,2023-12-08
CUST14189,1393.32,12,2023-03-22,2023-11-06
CUST14190,551.87,8,2023-03-10,2023-12-02
CUST14191,608.62,11,2023-01-20,2023-11-26
CUST14192,901.71,10,2023-02-06,2023-12-13
CUST14193,1113.53,9,2023-01-05,2023-12-21
CUST14194,1230.04,12,2023-01-23,2023-12-29
CUST14195,412.34,9,2023-04-17,2023-11-20
CUST14196,641.24,9,2023-02-17,2023-11-13
CUST14197,648.79,8,2023-02-24,2023-10-17
CUST14198,889.22,12,2023-02-16,2023-12-31
CUST14199,826.72,12,2023-01-11,2023-10-02
CUST14200,705.85,5,2023-02-03,2023-12-15
CUST14201,398.88,5,2023-02-17,2023-07-29
CUST14202,249.81,7,2023-02-19,2023-10-14
CUST14203,334.68,6,2023-02-04,2023-12-06
CUST14204,827.73,12,2023-01-20,2023-11-16
CUST14205,1405.76,12,2023-01-02,2024-01-01
CUST14206,1147.11,11,2023-01-02,2023-12-20
CUST14207,769.86,10,2023-01-21,2023-12-29
CUST14208,615.99,7,2023-04-07,2023-12-10
CUST14209,384.89,9,2023-01-16,2023-12-26
CUST14210,604.1,11,2023-02-14,2023-11-24
CUST14211,603.55,9,2023-01-20,2023-10-04
CUST14212,702.99,8,2023-02-14,2023-12-13
CUST14213,618.72,7,2023-03-09,2023-12-28
CUST14214,615.74,6,2023-02-09,2023-11-29
CUST14215,202.23,4,2023-04-16,2023-09-27
CUST14216,946.61,14,2023-01-24,2023-12-22
CUST14217,318.91,8,2023-01-18,2023-10-24
CUST14218,934.52,11,2023-01-30,2023-12-16
CUST14219,1265.39,12,2023-03-04,2023-12-21
CUST14220,221.54,5,2023-01-12,2023-11-05
CUST14221,787.68,10,2023-02-21,2023-12-08
CUST14222,780.98,9,2023-02-21,2023-11-02
CUST14223,1655.59,15,2023-03-04,2023-12-31
CUST14224,1528.19,16,2023-03-08,2023-12-25
CUST14225,1159.65,12,2023-02-15,2023-09-20
CUST14226,1144.39,13,2023-01-10,2023-12-19
CUST14227,794.48,5,2023-01-17,2023-11-20
CUST14228,488.21,9,2023-01-02,2023-09-24
CUST14229,1235.6,15,2023-01-01,2023-12-04
CUST14230,214.11,4,2023-05-13,2023-09-14
CUST14231,994.99,11,2023-01-19,2023-11-18
CUST14232,431.06,3,2023-04-09,2023-12-22
CUST14233,1420.13,16,2023-01-05,2023-12-06
CUST14234,308.34,5,2023-01-02,2023-08-10
CUST14235,1160.65,17,2023-01-13,2023-12-18
CUST14236,587.06,8,2023-02-22,2023-12-21
CUST14237,337.61,4,2023-02-24,2023-12-03
CUST14238,508.1,7,2023-01-23,2023-12-13
CUST14239,849.53,12,2023-01-22,2023-12-12
CUST14240,503.22,7,2023-05-15,2023-10-23
CUST14241,639.68,9,2023-01-04,2023-10-15
CUST14242,565.99,8,2023-01-08,2023-12-24
CUST14243,217.41,8,2023-01-11,2023-12-01
CUST14244,424.44,7,2023-04-09,2023-12-30
CUST14245,717.36,11,2023-01-14,2023-12-21
CUST14246,420.88,7,2023-07-03,2024-01-01
CUST14247,507.36,8,2023-03-24,2023-12-09
CUST14248,888.06,14,2023-01-19,2023-12-16
CUST14249,668.94,8,2023-03-24,2023-11-22
CUST14250,1296.0,15,2023-01-03,2023-12-04
CUST14251,763.54,8,2023-01-13,2023-10-23
CUST14252,771.21,11,2023-01-02,2023-12-31
CUST14253,307.08,4,2023-01-03,2023-11-27
CUST14254,1480.61,14,2023-01-05,2023-12-29
CUST14255,369.72,7,2023-01-16,2023-11-11
CUST14256,516.34,7,2023-01-08,2023-11-27
CUST14257,948.63,13,2023-02-12,2023-10-29
CUST14258,518.83,10,2023-01-12,2023-12-04
CUST14259,874.18,12,2023-01-01,2023-12-07
CUST14260,727.31,9,2023-05-11,2023-12-28
CUST14261,1249.99,11,2023-01-15,2023-08-13
CUST14262,106.65,4,2023-04-18,2023-12-26
CUST14263,480.77,9,2023-03-11,2023-10-08
CUST14264,963.89,10,2023-02-11,2023-12-24
CUST14265,556.23,8,2023-01-03,2023-11-11
CUST14266,958.05,12,2023-01-08,2023-12-22
CUST14267,541.9,8,2023-01-06,2023-12-10
CUST14268,1207.52,13,2023-01-10,2023-12-20
CUST14269,902.75,13,2023-01-13,2023-12-25
CUST14270,689.32,7,2023-03-27,2023-12-07
CUST14271,640.96,7,2023-03-18,2023-09-26
CUST14272,367.74,6,2023-02-04,2023-12-15
CUST14273,498.08,6,2023-02-12,2023-12-14
CUST14274,236.52,7,2023-01-27,2023-09-10
CUST14275,619.26,12,2023-03-14,2023-10-25
CUST14276,405.89,10,2023-02-03,2023-12-14
CUST14277,739.5,8,2023-01-04,2023-12-25
CUST14278,867.25,10,2023-01-04,2023-12-28
CUST14279,812.41,11,2023-02-08,2023-12-26
CUST14280,514.92,7,2023-01-06,2023-08-09
CUST14281,866.02,14,2023-01-08,2023-12-23
CUST14282,921.68,11,2023-01-01,2024-01-01
CUST14283,522.24,7,2023-02-08,2023-11-30
CUST14284,1093.26,12,2023-02-23,2023-12-03
CUST14285,490.42,5,2023-04-27,2023-12-02
CUST14286,746.83,11,2023-04-03,2023-10-27
CUST14287,897.57,10,2023-01-20,2024-01-01
CUST14288,600.99,9,2023-02-01,2023-09-30
CUST14289,441.14,8,2023-01-07,2023-09-10
CUST14290,1045.98,11,2023-01-22,2023-11-24
CUST14291,1186.89,11,2023-01-19,2023-10-21
CUST14292,954.81,13,2023-01-19,2023-12-28
CUST14293,352.45,6,2023-03-22,2023-11-06
CUST14294,465.0,8,2023-02-21,2023-10-31
CUST14295,253.8,4,2023-01-01,2023-10-06
CUST14296,1658.73,20,2023-01-04,2023-12-27
CUST14297,602.03,11,2023-01-20,2023-12-29
CUST14298,925.88,14,2023-01-21,2023-12-01
CUST14299,760.19,11,2023-02-15,2023-10-20
CUST14300,292.32,4,2023-08-14,2023-12-22
CUST14301,335.23,6,2023-02-16,2023-12-31
CUST14302,866.15,14,2023-01-12,2023-11-19
CUST14303,1144.15,12,2023-01-22,2024-01-01
CUST14304,300.8,6,2023-03-01,2023-11-17
CUST14305,854.3,15,2023-01-19,2023-12-19
CUST14306,952.82,8,2023-02-19,2023-11-30
CUST14307,751.24,9,2023-01-22,2023-12-31
CUST14308,879.11,11,2023-03-31,2023-11-09
CUST14309,404.3,4,2023-02-04,2023-06-26
CUST14310,1126.01,13,2023-01-08,2023-12-13
CUST14311,951.42,12,2023-01-27,2023-11-02
CUST14312,677.42,12,2023-01-21,2023-12-03
CUST14313,632.75,9,2023-03-10,2023-12-03
CUST14314,755.54,6,2023-02-12,2023-12-22
CUST14315,308.88,7,2023-02-28,2023-12-31
CUST14316,399.82,9,2023-01-08,2023-12-03
CUST14317,831.54,10,2023-01-25,2023-11-28
CUST14318,498.43,7,2023-02-13,2023-12-19
CUST14319,632.38,8,2023-03-28,2024-01-01
CUST14320,307.77,6,2023-02-07,2023-12-29
CUST14321,603.95,6,2023-01-30,2023-08-09
CUST14322,732.56,7,2023-01-23,2023-11-21
CUST14323,562.3,13,2023-01-17,2023-12-11
CUST14324,555.12,9,2023-01-19,2023-11-20
CUST14325,299.7,7,2023-01-12,2023-11-09
CUST14326,990.27,11,2023-01-04,2023-09-19
CUST14327,626.91,6,2023-01-22,2023-12-26
CUST14328,1797.18,20,2023-01-10,2023-12-23
CUST14329,526.55,7,2023-02-07,2023-11-16
CUST14330,880.95,11,2023-01-03,2024-01-01
CUST14331,723.36,14,2023-02-08,2023-12-31
CUST14332,175.19,5,2023-01-18,2023-11-06
CUST14333,453.46,12,2023-01-12,2023-12-07
CUST14334,1025.29,15,2023-01-10,2023-12-21
CUST14335,1013.14,14,2023-01-29,2023-12-14
CUST14336,993.09,11,2023-02-15,2023-12-23
CUST14337,434.38,7,2023-01-28,2023-12-11
CUST14338,738.84,12,2023-01-29,2023-12-25
CUST14339,534.15,8,2023-01-24,2023-12-07
CUST14340,654.95,9,2023-02-02,2023-11-14
CUST14341,536.55,9,2023-01-17,2023-10-08
CUST14342,527.18,8,2023-01-25,2023-09-02
CUST14343,539.63,5,2023-03-23,2023-11-12
CUST14344,921.34,10,2023-01-22,2023-11-30
CUST14345,642.56,10,2023-02-05,2023-12-17
CUST14346,1278.46,12,2023-01-26,2023-12-10
CUST14347,1214.49,16,2023-01-25,2023-12-11
CUST14348,1038.88,14,2023-01-08,2023-11-15
CUST14349,624.32,14,2023-01-09,2023-12-31
CUST14350,813.13,12,2023-01-16,2023-12-28
CUST14351,1218.13,9,2023-01-16,2023-12-27
CUST14352,568.67,6,2023-01-03,2023-07-18
CUST14353,210.04,5,2023-01-07,2023-10-15
CUST14354,674.15,9,2023-01-11,2023-11-13
CUST14355,555.91,10,2023-01-08,2023-10-27
CUST14356,634.63,7,2023-01-27,2023-08-24
CUST14357,1576.06,12,2023-01-24,2023-12-14
CUST14358,528.82,8,2023-01-22,2023-12-10
CUST14359,996.0,8,2023-01-03,2023-11-29
CUST14360,672.78,10,2023-03-13,2023-11-19
CUST14361,116.12,3,2023-03-06,2023-10-08
CUST14362,695.15,9,2023-01-24,2023-11-02
CUST14363,624.14,8,2023-01-04,2023-12-15
CUST14364,783.97,7,2023-01-02,2023-08-09
CUST14365,613.71,10,2023-01-27,2023-10-24
CUST14366,1096.63,13,2023-01-05,2023-11-29
CUST14367,490.87,5,2023-01-21,2023-12-13
CUST14368,612.32,8,2023-03-10,2023-11-15
CUST14369,571.31,9,2023-01-20,2023-12-01
CUST14370,908.34,8,2023-01-02,2023-11-13
CUST14371,1127.02,13,2023-01-05,2023-12-17
CUST14372,480.14,8,2023-01-06,2023-11-10
CUST14373,587.24,8,2023-04-28,2023-11-24
CUST14374,635.63,13,2023-01-04,2023-12-25
CUST14375,1559.25,14,2023-01-31,2023-12-20
CUST14376,874.73,14,2023-01-04,2023-11-28
CUST14377,546.72,5,2023-01-03,2023-10-15
CUST14378,451.36,6,2023-01-08,2023-10-14
CUST14379,820.48,12,2023-01-30,2023-11-30
CUST14380,642.86,11,2023-02-04,2023-11-03
CUST14381,982.3,13,2023-01-17,2023-12-30
CUST14382,769.87,12,2023-01-13,2023-12-22
CUST14383,927.89,10,2023-03-17,2023-11-06
CUST14384,779.73,12,2023-01-13,2023-11-10
CUST14385,519.29,5,2023-02-02,2023-12-17
CUST14386,796.74,11,2023-01-06,2023-12-05
CUST14387,487.73,7,2023-02-28,2023-12-29
CUST14388,538.31,8,2023-03-25,2023-11-13
CUST14389,610.36,9,2023-02-13,2023-12-10
CUST14390,793.55,5,2023-02-20,2023-10-24
CUST14391,738.81,11,2023-01-18,2023-12-15
CUST14392,390.79,7,2023-03-02,2023-10-28
CUST14393,1071.75,11,2023-01-08,2023-12-24
CUST14394,991.09,9,2023-02-01,2023-12-03
CUST14395,637.48,11,2023-01-08,2023-11-15
