user_id,signup_date,location,device_type,account_age_days,trust_score
USER13743,2022-05-24,City 4,Mobile,227,87.23
USER13744,2022-09-11,City 5,Desktop,525,80.05
USER13745,2022-10-11,City 6,Desktop,313,77.83
USER13746,2023-10-23,City 7,Tablet,49,95.0
USER13747,2022-03-28,City 8,Desktop,118,81.8
USER13748,2022-09-12,City 9,Mobile,54,79.86
USER13749,2023-07-21,City 10,Tablet,650,72.93
USER13750,2023-09-08,City 11,Desktop,565,79.7
USER13751,2023-09-07,City 12,Mobile,44,76.32
USER13752,2023-09-15,City 13,Mobile,53,92.29
USER13753,2022-10-19,City 14,Desktop,586,78.42
USER13754,2023-12-09,City 15,Tablet,558,94.69
USER13755,2022-01-28,City 16,Desktop,525,60.77
USER13756,2023-11-06,City 17,Desktop,677,86.56
USER13757,2022-11-05,City 18,Mobile,102,70.6
USER13758,2022-07-30,City 19,Tablet,398,88.27
USER13759,2023-06-15,City 20,Desktop,138,76.41
USER13760,2023-09-14,City 1,Tablet,675,32.48
USER13761,2023-06-06,City 2,Tablet,387,84.39
USER13762,2022-07-13,City 3,Mobile,111,70.24
USER13763,2023-02-06,City 4,Mobile,614,81.23
USER13764,2022-10-30,City 5,Mobile,17,76.87
USER13765,2023-10-24,City 6,Desktop,182,97.75
USER13766,2022-02-25,City 7,Desktop,536,91.11
USER13767,2022-09-03,City 8,Tablet,541,60.84
USER13768,2023-05-22,City 9,Desktop,171,58.63
USER13769,2023-01-31,City 10,Mobile,409,79.13
USER13770,2022-04-26,City 11,Desktop,378,79.48
USER13771,2022-09-04,City 12,Tablet,188,55.76
USER13772,2023-05-27,City 13,Desktop,230,48.28
USER13773,2023-10-16,City 14,Desktop,119,60.4
USER13774,2023-09-01,City 15,Tablet,156,92.22
USER13775,2022-03-14,City 16,Tablet,687,86.24
USER13776,2023-06-25,City 17,Desktop,465,60.9
USER13777,2022-01-13,City 18,Mobile,104,85.16
USER13778,2023-01-05,City 19,Mobile,604,86.48
USER13779,2022-11-21,City 20,Mobile,698,59.92
USER13780,2022-05-16,City 1,Mobile,502,85.77
USER13781,2023-02-01,City 2,Desktop,693,81.27
USER13782,2023-08-06,City 3,Desktop,682,88.73
USER13783,2023-03-07,City 4,Tablet,699,74.63
USER13784,2023-01-10,City 5,Tablet,175,70.61
USER13785,2023-07-14,City 6,Desktop,674,85.69
USER13786,2023-12-01,City 7,Mobile,421,89.22
USER13787,2022-06-26,City 8,Tablet,134,77.75
USER13788,2023-04-28,City 9,Tablet,391,25.32
USER13789,2022-03-16,City 10,Desktop,501,85.79
USER13790,2022-01-18,City 11,Desktop,665,89.71
USER13791,2023-08-25,City 12,Mobile,33,46.35
USER13792,2022-03-11,City 13,Desktop,55,55.71
USER13793,2022-01-15,City 14,Tablet,519,71.72
USER13794,2022-09-26,City 15,Tablet,638,52.36
USER13795,2022-08-09,City 16,Mobile,12,83.07
USER13796,2022-02-10,City 17,Mobile,528,84.49
USER13797,2022-03-03,City 18,Mobile,720,86.27
USER13798,2023-02-12,City 19,Desktop,555,82.76
USER13799,2023-06-03,City 20,Desktop,373,86.34
USER13800,2022-10-21,City 1,Mobile,484,66.27
USER13801,2023-10-06,City 2,Tablet,647,41.24
USER13802,2023-12-31,City 3,Tablet,228,60.58
USER13803,2023-05-29,City 4,Desktop,623,46.08
USER13804,2023-03-02,City 5,Tablet,307,84.87
USER13805,2023-03-10,City 6,Desktop,457,54.32
USER13806,2023-12-20,City 7,Tablet,160,76.96
USER13807,2023-02-16,City 8,Desktop,331,84.16
USER13808,2022-03-26,City 9,Desktop,225,88.82
USER13809,2023-10-18,City 10,Tablet,729,39.77
USER13810,2023-07-04,City 11,Tablet,504,62.01
USER13811,2023-07-05,City 12,Desktop,456,59.21
USER13812,2023-09-23,City 13,Tablet,45,48.92
USER13813,2022-06-06,City 14,Mobile,214,71.49
USER13814,2022-10-12,City 15,Desktop,59,53.6
USER13815,2022-03-27,City 16,Tablet,644,79.29
USER13816,2022-11-14,City 17,Tablet,616,83.97
USER13817,2022-03-22,City 18,Tablet,195,74.78
USER13818,2023-06-08,City 19,Mobile,489,79.2
USER13819,2022-07-28,City 20,Desktop,157,53.32
USER13820,2022-06-09,City 1,Mobile,610,85.64
USER13821,2023-07-04,City 2,Tablet,226,87.34
USER13822,2022-12-01,City 3,Mobile,412,63.89
USER13823,2023-02-05,City 4,Mobile,205,86.6
USER13824,2023-08-24,City 5,Desktop,79,90.79
USER13825,2023-10-12,City 6,Desktop,124,70.83
USER13826,2023-10-28,City 7,Tablet,471,85.38
USER13827,2023-11-29,City 8,Mobile,218,67.05
USER13828,2023-10-21,City 9,Desktop,516,96.36
USER13829,2022-03-09,City 10,Mobile,602,78.71
USER13830,2022-11-14,City 11,Mobile,104,83.29
USER13831,2023-12-17,City 12,Desktop,393,39.36
USER13832,2023-03-24,City 13,Desktop,631,75.93
USER13833,2022-09-02,City 14,Desktop,645,71.32
USER13834,2022-03-01,City 15,Tablet,608,80.44
USER13835,2022-09-08,City 16,Desktop,434,66.37
USER13836,2022-03-30,City 17,Mobile,331,85.86
USER13837,2023-03-21,City 18,Desktop,143,35.55
USER13838,2022-04-29,City 19,Desktop,540,53.01
USER13839,2023-04-10,City 20,Tablet,278,75.55
USER13840,2023-09-19,City 1,Tablet,233,65.49
USER13841,2023-09-16,City 2,Mobile,529,67.12
USER13842,2022-02-26,City 3,Tablet,571,57.67
USER13843,2022-11-13,City 4,Mobile,90,77.09
USER13844,2023-11-14,City 5,Tablet,492,58.61
USER13845,2023-11-05,City 6,Mobile,199,89.26
USER13846,2022-06-29,City 7,Mobile,362,74.32
USER13847,2022-05-03,City 8,Tablet,441,88.59
USER13848,2022-01-13,City 9,Mobile,26,49.31
USER13849,2023-12-26,City 10,Tablet,25,84.93
USER13850,2022-05-21,City 11,Desktop,394,96.42
USER13851,2023-12-20,City 12,Desktop,507,57.9
USER13852,2022-01-12,City 13,Tablet,301,40.72
USER13853,2022-06-17,City 14,Desktop,339,73.08
USER13854,2023-05-24,City 15,Desktop,267,50.43
USER13855,2022-12-22,City 16,Tablet,461,69.6
USER13856,2023-06-20,City 17,Tablet,693,63.1
USER13857,2023-06-14,City 18,Tablet,456,96.54
USER13858,2022-09-23,City 19,Desktop,360,86.52
USER13859,2022-06-20,City 20,Mobile,68,61.88
USER13860,2023-01-16,City 1,Tablet,412,60.54
USER13861,2022-05-10,City 2,Tablet,491,85.5
USER13862,2022-10-03,City 3,Desktop,49,81.9
USER13863,2022-05-01,City 4,Mobile,687,87.38
USER13864,2022-01-31,City 5,Mobile,564,77.1
USER13865,2022-12-10,City 6,Mobile,102,83.89
USER13866,2023-03-16,City 7,Tablet,216,71.76
USER13867,2022-10-06,City 8,Desktop,438,43.87
USER13868,2023-06-21,City 9,Desktop,700,83.8
USER13869,2022-03-07,City 10,Desktop,569,68.52
USER13870,2022-09-27,City 11,Desktop,559,84.1
USER13871,2023-12-31,City 12,Desktop,159,55.49
USER13872,2023-08-14,City 13,Mobile,489,76.03
USER13873,2023-10-05,City 14,Mobile,686,75.02
USER13874,2022-03-20,City 15,Mobile,242,52.2
USER13875,2023-05-24,City 16,Mobile,5,78.31
USER13876,2023-04-12,City 17,Tablet,596,75.31
USER13877,2023-06-08,City 18,Mobile,361,95.09
USER13878,2023-01-04,City 19,Mobile,459,78.94
USER13879,2022-02-26,City 20,Tablet,248,58.33
USER13880,2023-05-27,City 1,Tablet,566,81.44
USER13881,2023-08-04,City 2,Tablet,673,75.97
USER13882,2022-06-20,City 3,Tablet,422,65.67
USER13883,2023-01-12,City 4,Tablet,15,91.17
USER13884,2022-06-11,City 5,Tablet,573,59.86
USER13885,2022-09-19,City 6,Tablet,122,80.71
USER13886,2022-04-16,City 7,Tablet,277,46.45
USER13887,2023-08-11,City 8,Mobile,558,65.5
USER13888,2023-11-22,City 9,Desktop,453,64.74
USER13889,2022-04-29,City 10,Desktop,390,40.24
USER13890,2022-08-22,City 11,Mobile,294,70.27
USER13891,2023-06-06,City 12,Mobile,574,81.76
USER13892,2022-01-03,City 13,Mobile,598,68.79
USER13893,2022-02-15,City 14,Mobile,446,77.24
USER13894,2022-01-13,City 15,Desktop,210,90.33
USER13895,2022-09-08,City 16,Desktop,590,80.51
USER13896,2022-02-17,City 17,Desktop,714,77.98
USER13897,2023-04-29,City 18,Tablet,302,63.44
USER13898,2023-01-08,City 19,Desktop,223,90.63
USER13899,2023-01-28,City 20,Mobile,3,97.79
USER13900,2022-06-03,City 1,Desktop,518,54.78
USER13901,2022-07-03,City 2,Tablet,93,41.82
USER13902,2022-02-06,City 3,Tablet,520,83.08
USER13903,2023-07-21,City 4,Desktop,428,75.79
USER13904,2023-11-03,City 5,Mobile,493,45.18
USER13905,2023-03-06,City 6,Tablet,235,74.63
USER13906,2022-08-18,City 7,Desktop,620,48.78
USER13907,2022-11-26,City 8,Mobile,161,73.34
USER13908,2022-09-12,City 9,Tablet,721,37.22
USER13909,2023-03-03,City 10,Mobile,331,84.64
USER13910,2022-11-24,City 11,Mobile,333,85.91
USER13911,2022-10-05,City 12,Mobile,50,78.9
USER13912,2022-03-21,City 13,Tablet,523,71.74
USER13913,2023-08-09,City 14,Mobile,668,79.16
USER13914,2023-01-17,City 15,Tablet,492,76.63
USER13915,2022-05-03,City 16,Mobile,582,64.26
USER13916,2023-05-30,City 17,Desktop,681,74.2
USER13917,2023-11-21,City 18,Mobile,272,45.41
USER13918,2022-02-23,City 19,Mobile,580,69.65
USER13919,2022-07-03,City 20,Mobile,252,93.0
USER13920,2022-08-17,City 1,Mobile,560,73.13
USER13921,2023-06-13,City 2,Desktop,696,51.92
USER13922,2022-02-17,City 3,Tablet,699,51.03
USER13923,2023-02-15,City 4,Mobile,90,92.36
USER13924,2022-03-12,City 5,Mobile,446,95.24
USER13925,2023-04-22,City 6,Mobile,332,62.69
USER13926,2022-10-17,City 7,Desktop,139,92.77
USER13927,2022-11-15,City 8,Desktop,357,83.1
USER13928,2022-12-02,City 9,Mobile,601,83.77
USER13929,2022-03-30,City 10,Mobile,274,61.72
USER13930,2023-07-21,City 11,Mobile,19,58.87
USER13931,2023-04-13,City 12,Mobile,311,67.56
USER13932,2022-01-09,City 13,Tablet,154,78.27
USER13933,2023-01-13,City 14,Tablet,390,97.03
USER13934,2022-07-25,City 15,Tablet,260,45.07
USER13935,2022-10-26,City 16,Mobile,620,84.06
USER13936,2023-08-01,City 17,Desktop,571,42.29
USER13937,2022-11-08,City 18,Mobile,125,76.41
USER13938,2023-09-30,City 19,Desktop,354,71.47
USER13939,2022-09-06,City 20,Mobile,273,90.66
USER13940,2023-04-21,City 1,Mobile,619,75.26
USER13941,2023-01-13,City 2,Desktop,245,89.46
USER13942,2023-08-29,City 3,Tablet,450,28.62
USER13943,2023-05-21,City 4,Mobile,247,31.48
USER13944,2022-07-20,City 5,Mobile,520,83.98
USER13945,2023-07-14,City 6,Mobile,141,45.12
USER13946,2022-09-09,City 7,Tablet,362,56.63
USER13947,2022-06-04,City 8,Mobile,8,74.26
USER13948,2022-01-07,City 9,Tablet,478,78.69
USER13949,2023-02-24,City 10,Mobile,352,94.19
USER13950,2022-01-25,City 11,Mobile,495,58.41
USER13951,2022-08-27,City 12,Tablet,606,55.91
USER13952,2023-07-09,City 13,Desktop,427,92.83
USER13953,2022-12-21,City 14,Mobile,39,89.56
USER13954,2023-10-14,City 15,Mobile,593,70.07
USER13955,2023-12-12,City 16,Mobile,187,69.19
USER13956,2022-01-10,City 17,Tablet,596,88.47
USER13957,2022-12-10,City 18,Desktop,600,93.75
USER13958,2022-01-02,City 19,Tablet,93,88.07
USER13959,2023-11-05,City 20,Desktop,86,43.84
USER13960,2023-01-21,City 1,Desktop,44,54.5
USER13961,2022-11-11,City 2,Mobile,137,47.99
USER13962,2022-04-17,City 3,Tablet,421,90.86
USER13963,2022-07-30,City 4,Tablet,74,39.08
USER13964,2023-06-27,City 5,Tablet,548,71.57
USER13965,2022-09-01,City 6,Mobile,613,94.79
USER13966,2023-03-06,City 7,Tablet,512,95.23
USER13967,2023-05-19,City 8,Tablet,156,71.79
USER13968,2022-03-03,City 9,Mobile,255,71.59
USER13969,2022-05-26,City 10,Mobile,171,60.89
USER13970,2023-12-30,City 11,Tablet,728,54.11
USER13971,2022-10-14,City 12,Mobile,170,68.44
USER13972,2022-04-06,City 13,Tablet,322,40.7
USER13973,2022-02-14,City 14,Mobile,567,44.68
USER13974,2022-08-26,City 15,Tablet,456,70.16
USER13975,2023-06-17,City 16,Mobile,603,54.75
USER13976,2023-02-27,City 17,Desktop,613,78.24
USER13977,2023-12-19,City 18,Mobile,155,51.16
USER13978,2023-01-17,City 19,Tablet,349,84.08
USER13979,2023-04-15,City 20,Mobile,451,60.84
USER13980,2022-03-28,City 1,Tablet,653,84.27
USER13981,2023-08-18,City 2,Mobile,173,75.07
USER13982,2022-04-08,City 3,Mobile,10,79.58
USER13983,2023-06-02,City 4,Tablet,265,91.99
USER13984,2022-05-17,City 5,Tablet,438,95.74
USER13985,2023-10-15,City 6,Desktop,247,47.65
USER13986,2023-02-08,City 7,Desktop,667,85.52
USER13987,2022-03-18,City 8,Tablet,546,67.99
USER13988,2023-08-30,City 9,Tablet,499,62.02
USER13989,2023-08-05,City 10,Mobile,129,58.4
USER13990,2022-03-05,City 11,Desktop,672,92.77
USER13991,2023-03-22,City 12,Tablet,601,61.36
USER13992,2023-11-10,City 13,Mobile,605,67.06
USER13993,2022-05-14,City 14,Mobile,327,51.98
USER13994,2022-08-31,City 15,Desktop,404,64.51
USER13995,2022-10-26,City 16,Desktop,629,92.66
USER13996,2022-09-25,City 17,Desktop,606,64.19
USER13997,2022-11-19,City 18,Mobile,675,81.4
USER13998,2023-02-07,City 19,Tablet,611,62.0
USER13999,2023-12-19,City 20,Mobile,625,20.84
USER14000,2022-12-01,City 1,Desktop,359,79.38
USER14001,2022-11-22,City 2,Mobile,603,47.61
USER14002,2023-04-09,City 3,Desktop,718,82.69
USER14003,2022-10-06,City 4,Mobile,17,80.34
USER14004,2022-08-28,City 5,Desktop,274,69.63
USER14005,2022-03-18,City 6,Mobile,685,85.6
USER14006,2022-07-27,City 7,Tablet,116,62.1
USER14007,2022-05-20,City 8,Mobile,693,31.91
USER14008,2023-08-22,City 9,Desktop,91,92.63
USER14009,2022-04-22,City 10,Desktop,82,84.97
USER14010,2022-06-09,City 11,Tablet,324,82.22
USER14011,2022-04-19,City 12,Desktop,114,92.2
USER14012,2022-06-18,City 13,Tablet,58,90.45
USER14013,2023-04-06,City 14,Tablet,154,88.12
USER14014,2023-04-23,City 15,Mobile,404,66.11
USER14015,2022-11-18,City 16,Mobile,628,60.78
USER14016,2023-02-21,City 17,Desktop,266,86.13
USER14017,2022-05-04,City 18,Desktop,315,84.47
USER14018,2023-07-03,City 19,Mobile,715,46.47
USER14019,2023-01-02,City 20,Desktop,41,50.83
USER14020,2022-08-01,City 1,Desktop,105,70.34
USER14021,2023-04-08,City 2,Desktop,193,63.73
USER14022,2022-11-12,City 3,Tablet,401,79.7
USER14023,2023-04-20,City 4,Tablet,278,71.78
USER14024,2022-09-29,City 5,Desktop,354,78.27
USER14025,2022-05-03,City 6,Tablet,580,73.19
USER14026,2022-04-03,City 7,Desktop,709,51.85
USER14027,2022-06-11,City 8,Mobile,256,89.4
USER14028,2023-12-04,City 9,Tablet,651,66.21
USER14029,2022-11-08,City 10,Desktop,661,84.01
USER14030,2023-12-23,City 11,Desktop,99,48.89
USER14031,2023-12-15,City 12,Desktop,588,63.83
USER14032,2023-09-10,City 13,Mobile,282,63.94
USER14033,2022-02-11,City 14,Mobile,403,94.49
USER14034,2022-08-09,City 15,Desktop,109,87.72
USER14035,2022-12-02,City 16,Tablet,700,36.82
USER14036,2022-06-01,City 17,Desktop,199,95.07
USER14037,2022-04-04,City 18,Mobile,303,69.37
USER14038,2023-12-30,City 19,Mobile,327,71.57
USER14039,2022-09-12,City 20,Tablet,154,73.93
USER14040,2022-12-31,City 1,Desktop,552,68.93
USER14041,2023-02-10,City 2,Tablet,645,78.9
USER14042,2023-06-10,City 3,Mobile,405,72.48
USER14043,2022-02-20,City 4,Desktop,462,77.82
USER14044,2023-11-25,City 5,Desktop,132,68.07
USER14045,2022-11-03,City 6,Tablet,84,97.05
USER14046,2022-09-24,City 7,Tablet,399,71.15
USER14047,2022-06-28,City 8,Tablet,628,41.45
USER14048,2022-02-01,City 9,Mobile,109,76.84
USER14049,2023-02-19,City 10,Mobile,221,79.52
USER14050,2023-04-09,City 11,Mobile,553,76.67
USER14051,2023-07-24,City 12,Desktop,368,94.17
USER14052,2023-07-18,City 13,Desktop,147,94.53
USER14053,2022-09-13,City 14,Tablet,112,75.28
USER14054,2022-04-07,City 15,Tablet,615,81.3
USER14055,2023-04-19,City 16,Mobile,558,81.03
USER14056,2022-04-15,City 17,Tablet,494,65.63
USER14057,2022-05-24,City 18,Mobile,505,69.13
USER14058,2022-05-05,City 19,Mobile,475,39.63
USER14059,2022-01-13,City 20,Desktop,271,66.66
USER14060,2022-03-05,City 1,Mobile,421,90.25
USER14061,2022-08-16,City 2,Desktop,707,49.12
USER14062,2022-05-14,City 3,Mobile,367,88.86
USER14063,2022-07-22,City 4,Tablet,280,38.88
USER14064,2023-02-15,City 5,Desktop,283,59.01
USER14065,2023-01-17,City 6,Mobile,40,83.47
USER14066,2023-12-04,City 7,Mobile,189,95.76
USER14067,2023-10-08,City 8,Desktop,164,84.93
USER14068,2023-10-23,City 9,Tablet,536,57.61
USER14069,2022-03-28,City 10,Desktop,536,75.82
USER14070,2023-08-20,City 11,Desktop,4,41.41
USER14071,2023-08-24,City 12,Tablet,290,82.81
USER14072,2022-09-23,City 13,Tablet,433,39.6
USER14073,2022-03-18,City 14,Tablet,471,91.75
USER14074,2022-01-23,City 15,Desktop,181,50.15
USER14075,2022-03-08,City 16,Tablet,248,84.6
USER14076,2022-07-22,City 17,Desktop,628,79.69
USER14077,2023-10-24,City 18,Desktop,279,56.61
USER14078,2023-03-31,City 19,Desktop,581,56.19
USER14079,2022-05-12,City 20,Tablet,254,89.41
USER14080,2022-04-05,City 1,Tablet,181,65.25
USER14081,2022-12-06,City 2,Desktop,681,39.65
USER14082,2022-05-06,City 3,Desktop,509,86.81
USER14083,2022-02-13,City 4,Tablet,700,73.22
USER14084,2023-04-18,City 5,Desktop,566,41.97
USER14085,2022-02-21,City 6,Mobile,326,94.13
USER14086,2022-06-22,City 7,Desktop,357,44.21
USER14087,2023-08-11,City 8,Mobile,650,79.72
USER14088,2023-03-20,City 9,Mobile,680,55.22
USER14089,2023-02-09,City 10,Desktop,391,67.71
USER14090,2023-05-24,City 11,Desktop,615,63.53
USER14091,2022-01-31,City 12,Desktop,85,80.12
USER14092,2023-01-27,City 13,Mobile,317,47.05
USER14093,2023-12-01,City 14,Tablet,212,91.46
USER14094,2023-03-13,City 15,Mobile,515,69.01
USER14095,2022-06-26,City 16,Mobile,384,85.91
USER14096,2022-12-29,City 17,Mobile,691,77.42
USER14097,2022-08-08,City 18,Tablet,342,90.12
USER14098,2022-07-11,City 19,Mobile,38,92.6
USER14099,2022-10-09,City 20,Mobile,511,89.36
USER14100,2022-10-14,City 1,Desktop,420,79.61
USER14101,2023-04-02,City 2,Tablet,169,33.66
USER14102,2022-06-02,City 3,Mobile,343,79.69
USER14103,2022-02-05,City 4,Mobile,306,64.06
USER14104,2023-09-21,City 5,Desktop,542,95.34
USER14105,2023-09-27,City 6,Tablet,702,78.88
USER14106,2023-09-24,City 7,Tablet,537,66.59
USER14107,2022-09-09,City 8,Desktop,112,80.06
USER14108,2023-10-25,City 9,Mobile,411,75.07
USER14109,2022-10-30,City 10,Desktop,206,71.88
USER14110,2023-05-26,City 11,Tablet,185,59.64
USER14111,2023-02-26,City 12,Tablet,382,61.19
USER14112,2023-07-18,City 13,Mobile,496,82.43
USER14113,2023-05-06,City 14,Mobile,379,77.08
USER14114,2022-03-04,City 15,Tablet,47,59.79
USER14115,2022-03-31,City 16,Tablet,551,65.07
USER14116,2022-10-14,City 17,Desktop,528,49.42
USER14117,2023-01-28,City 18,Desktop,504,91.31
USER14118,2022-05-21,City 19,Mobile,22,85.68
USER14119,2023-03-06,City 20,Desktop,213,71.45
USER14120,2022-07-24,City 1,Tablet,310,39.55
USER14121,2023-10-21,City 2,Desktop,661,81.33
USER14122,2023-06-23,City 3,Desktop,272,97.67
USER14123,2022-09-13,City 4,Tablet,571,88.03
USER14124,2023-10-08,City 5,Desktop,202,94.16
USER14125,2023-07-11,City 6,Tablet,32,80.16
USER14126,2022-01-20,City 7,Desktop,443,91.85
USER14127,2023-01-27,City 8,Tablet,162,89.11
USER14128,2024-01-01,City 9,Tablet,254,41.49
USER14129,2023-01-03,City 10,Mobile,521,54.86
USER14130,2023-05-07,City 11,Mobile,651,64.83
USER14131,2023-07-12,City 12,Desktop,480,66.0
USER14132,2023-05-12,City 13,Mobile,10,53.3
USER14133,2022-12-19,City 14,Desktop,726,62.98
USER14134,2023-08-03,City 15,Desktop,505,64.64
USER14135,2023-05-30,City 16,Desktop,560,82.42
USER14136,2022-11-26,City 17,Desktop,436,68.15
USER14137,2023-02-02,City 18,Desktop,111,43.55
USER14138,2022-10-04,City 19,Desktop,153,91.33
USER14139,2022-07-04,City 20,Mobile,635,52.78
USER14140,2022-01-27,City 1,Mobile,102,60.94
USER14141,2022-11-23,City 2,Mobile,191,75.6
USER14142,2023-09-04,City 3,Tablet,729,72.12
USER14143,2022-08-13,City 4,Tablet,563,75.57
USER14144,2022-01-31,City 5,Desktop,81,94.04
USER14145,2022-10-15,City 6,Tablet,489,65.98
USER14146,2022-03-01,City 7,Mobile,88,87.73
USER14147,2023-04-29,City 8,Desktop,194,72.22
USER14148,2023-06-27,City 9,Desktop,104,75.07
USER14149,2023-01-02,City 10,Mobile,96,90.01
USER14150,2023-08-22,City 11,Desktop,423,74.97
USER14151,2022-08-27,City 12,Tablet,198,67.99
USER14152,2022-06-13,City 13,Desktop,1,93.84
USER14153,2022-04-13,City 14,Desktop,407,60.73
USER14154,2022-09-11,City 15,Mobile,378,54.57
USER14155,2023-11-04,City 16,Tablet,167,65.2
USER14156,2022-09-04,City 17,Tablet,509,78.18
USER14157,2022-09-30,City 18,Desktop,638,88.77
USER14158,2023-07-01,City 19,Tablet,313,76.91
USER14159,2022-02-27,City 20,Tablet,593,54.14
USER14160,2022-08-13,City 1,Tablet,418,57.97
USER14161,2023-08-13,City 2,Tablet,681,71.43
USER14162,2023-02-02,City 3,Tablet,477,83.31
USER14163,2022-12-30,City 4,Desktop,73,90.06
USER14164,2022-06-27,City 5,Desktop,141,44.11
USER14165,2022-06-30,City 6,Tablet,582,91.48
USER14166,2022-08-31,City 7,Mobile,262,72.4
USER14167,2023-08-30,City 8,Tablet,340,50.25
USER14168,2022-11-22,City 9,Mobile,308,49.04
USER14169,2023-12-16,City 10,Desktop,245,66.77
USER14170,2023-01-03,City 11,Desktop,515,61.1
USER14171,2023-08-29,City 12,Desktop,337,63.81
USER14172,2022-01-29,City 13,Tablet,575,42.19
USER14173,2023-12-22,City 14,Desktop,561,65.33
USER14174,2023-12-19,City 15,Tablet,76,76.42
USER14175,2022-12-27,City 16,Tablet,175,64.88
USER14176,2023-08-05,City 17,Desktop,109,44.44
USER14177,2023-08-01,City 18,Desktop,183,36.64
USER14178,2022-05-26,City 19,Desktop,192,78.06
USER14179,2023-07-31,City 20,Mobile,65,76.29
USER14180,2022-07-12,City 1,Mobile,474,84.53
USER14181,2023-05-20,City 2,Tablet,100,80.37
USER14182,2023-07-10,City 3,Mobile,544,52.09
USER14183,2022-11-13,City 4,Mobile,128,26.82
USER14184,2022-06-29,City 5,Desktop,452,49.11
USER14185,2023-05-18,City 6,Desktop,369,96.49
USER14186,2022-02-08,City 7,Tablet,43,72.57
USER14187,2022-04-03,City 8,Tablet,419,34.07
USER14188,2022-02-27,City 9,Mobile,488,69.71
USER14189,2022-08-27,City 10,Tablet,78,23.31
USER14190,2023-09-09,City 11,Desktop,270,92.74
USER14191,2022-08-13,City 12,Desktop,674,74.2
USER14192,2022-01-21,City 13,Mobile,701,62.89
USER14193,2023-06-24,City 14,Desktop,728,76.09
USER14194,2023-05-05,City 15,Desktop,315,56.25
USER14195,2022-01-01,City 16,Desktop,168,78.98
USER14196,2022-12-06,City 17,Desktop,339,83.56
USER14197,2023-09-21,City 18,Desktop,193,88.96
USER14198,2022-07-26,City 19,Mobile,453,88.95
USER14199,2022-05-14,City 20,Tablet,283,76.9
USER14200,2022-12-15,City 1,Mobile,336,77.55
USER14201,2022-07-01,City 2,Mobile,390,65.8
USER14202,2022-11-28,City 3,Mobile,525,83.91
USER14203,2022-03-02,City 4,Tablet,240,80.46
USER14204,2022-01-23,City 5,Desktop,483,86.9
USER14205,2022-06-01,City 6,Tablet,659,42.13
USER14206,2023-08-24,City 7,Mobile,716,60.45
USER14207,2023-12-23,City 8,Tablet,592,55.23
USER14208,2022-05-26,City 9,Mobile,555,57.54
USER14209,2022-04-24,City 10,Desktop,458,35.7
USER14210,2023-06-23,City 11,Mobile,89,87.65
USER14211,2023-01-09,City 12,Desktop,660,82.77
USER14212,2022-03-16,City 13,Mobile,95,75.78
USER14213,2023-01-18,City 14,Mobile,452,35.37
USER14214,2023-12-23,City 15,Tablet,428,61.72
USER14215,2023-11-10,City 16,Desktop,151,71.61
USER14216,2023-02-10,City 17,Mobile,514,90.84
USER14217,2023-08-24,City 18,Desktop,376,62.74
USER14218,2022-04-14,City 19,Tablet,22,49.11
USER14219,2022-12-11,City 20,Desktop,313,77.62
USER14220,2022-11-06,City 1,Tablet,519,75.81
USER14221,2022-11-27,City 2,Tablet,206,21.27
USER14222,2022-05-20,City 3,Desktop,375,75.61
USER14223,2022-06-11,City 4,Desktop,451,75.36
USER14224,2023-03-24,City 5,Mobile,626,88.83
USER14225,2023-10-17,City 6,Tablet,595,86.59
USER14226,2023-05-14,City 7,Desktop,179,91.27
USER14227,2023-10-27,City 8,Tablet,210,76.24
USER14228,2022-11-21,City 9,Mobile,500,83.19
USER14229,2022-06-28,City 10,Desktop,464,86.0
USER14230,2023-12-26,City 11,Desktop,124,83.1
USER14231,2023-07-30,City 12,Tablet,113,86.44
USER14232,2023-12-12,City 13,Desktop,12,71.51
USER14233,2023-09-21,City 14,Desktop,126,65.23
USER14234,2023-01-01,City 15,Tablet,565,78.49
USER14235,2022-08-17,City 16,Mobile,331,49.6
USER14236,2023-11-13,City 17,Desktop,283,61.09
USER14237,2023-08-27,City 18,Mobile,140,36.0
USER14238,2022-06-29,City 19,Tablet,401,50.38
USER14239,2023-01-23,City 20,Tablet,97,75.75
USER14240,2022-11-11,City 1,Mobile,517,90.67
USER14241,2023-12-07,City 2,Desktop,569,75.19
USER14242,2022-10-29,City 3,Desktop,69,69.59
USER14243,2022-05-11,City 4,Tablet,118,71.53
USER14244,2022-07-01,City 5,Tablet,59,86.91
USER14245,2022-01-02,City 6,Desktop,33,91.93
USER14246,2023-12-20,City 7,Mobile,318,54.07
USER14247,2023-08-10,City 8,Tablet,50,88.42
USER14248,2023-02-05,City 9,Desktop,489,92.61
USER14249,2023-08-05,City 10,Desktop,19,76.83
USER14250,2022-02-03,City 11,Desktop,726,59.56
USER14251,2022-07-06,City 12,Mobile,197,83.17
USER14252,2023-09-09,City 13,Desktop,450,38.05
USER14253,2022-11-22,City 14,Tablet,559,49.26
USER14254,2023-09-19,City 15,Mobile,679,86.61
USER14255,2022-08-15,City 16,Tablet,452,64.68
USER14256,2023-10-17,City 17,Mobile,289,85.52
USER14257,2023-08-03,City 18,Desktop,141,76.45
USER14258,2022-04-17,City 19,Desktop,84,83.83
USER14259,2023-05-24,City 20,Mobile,694,81.02
