transaction_id,customer_id,transaction_type,amount,date,merchant,location,is_fraudulent
TXN140608,BANK19890,Payment,-33.3,2023-11-18,Starbucks,ATM,0
TXN140609,BANK17365,Purchase,19.35,2023-04-24,Apple,In-Store,0
TXN140610,BANK17910,Transfer,1.67,2023-11-22,Spotify,In-Store,0
TXN140611,BANK15212,Purchase,6.81,2023-01-28,Google,ATM,0
TXN140612,BANK14322,Withdrawal,-484.38,2023-12-08,Google,In-Store,0
TXN140613,BANK18095,Payment,-42.82,2023-02-15,Netflix,Online,0
TXN140614,BANK12232,Withdrawal,-0.31,2023-01-04,Starbucks,Online,0
TXN140615,BANK18908,Payment,-14.72,2023-07-18,Mortgage Co,In-Store,0
TXN140616,BANK11980,Payment,-121.99,2023-09-24,Netflix,In-Store,0
TXN140617,BANK15279,Withdrawal,-661.33,2023-04-11,Apple,Online,0
TXN140618,BANK17380,Transfer,7.02,2023-10-13,Apple,Online,0
TXN140619,BANK10452,Deposit,1.36,2023-03-25,Google,Online,0
TXN140620,BANK17011,Payment,-8.91,2023-02-05,Mortgage Co,Online,0
TXN140621,BANK16938,Transfer,0.96,2023-03-22,Walmart,ATM,1
TXN140622,BANK12915,Deposit,21.36,2023-06-30,Mortgage Co,ATM,0
TXN140623,BANK15673,Withdrawal,-123.49,2023-05-10,Electric Co,Online,0
TXN140624,BANK10008,Payment,-66.15,2023-06-28,Google,ATM,0
TXN140625,BANK11696,Purchase,13.53,2023-07-25,Electric Co,In-Store,0
TXN140626,BANK17025,Payment,-47.62,2023-10-18,Spotify,ATM,0
TXN140627,BANK12839,Payment,-1.17,2023-04-09,Mortgage Co,In-Store,0
TXN140628,BANK13067,Transfer,61.51,2023-10-10,Mortgage Co,ATM,0
TXN140629,BANK10430,Transfer,19.7,2023-12-11,Starbucks,Online,0
TXN140630,BANK14927,Withdrawal,-150.36,2023-09-28,Water Co,In-Store,0
TXN140631,BANK13197,Payment,-4.66,2023-06-13,Apple,In-Store,0
TXN140632,BANK17349,Purchase,64.24,2023-06-03,Mortgage Co,Online,0
TXN140633,BANK17267,Transfer,194.27,2023-06-19,Google,ATM,0
TXN140634,BANK12046,Payment,-94.82,2023-08-13,Google,In-Store,0
TXN140635,BANK14244,Transfer,12.19,2023-01-28,Walmart,In-Store,0
TXN140636,BANK14673,Withdrawal,-39.21,2023-11-17,Spotify,ATM,0
TXN140637,BANK18977,Transfer,10.72,2023-02-20,Spotify,Online,0
TXN140638,BANK17797,Payment,-19.76,2023-05-26,Mortgage Co,In-Store,0
TXN140639,BANK12703,Purchase,23.35,2023-03-21,Spotify,Online,0
TXN140640,BANK14616,Purchase,134.74,2023-12-14,Starbucks,Online,0
TXN140641,BANK18486,Purchase,15.23,2023-06-28,Apple,Online,0
TXN140642,BANK14101,Transfer,0.92,2023-11-25,Water Co,ATM,0
TXN140643,BANK19575,Withdrawal,-117.03,2023-11-26,Electric Co,ATM,0
TXN140644,BANK12118,Purchase,5.9,2023-06-12,Apple,ATM,0
TXN140645,BANK17039,Purchase,15.52,2023-05-20,Apple,In-Store,0
TXN140646,BANK11919,Transfer,2.35,2023-11-15,Starbucks,Online,0
TXN140647,BANK15709,Transfer,22.07,2023-03-07,Water Co,Online,0
TXN140648,BANK12816,Payment,-85.45,2023-12-08,Apple,ATM,0
TXN140649,BANK18500,Purchase,53.86,2023-05-04,Google,Online,0
TXN140650,BANK13894,Deposit,0.96,2023-11-28,Starbucks,ATM,0
TXN140651,BANK10095,Deposit,12.08,2023-01-28,Walmart,Online,0
TXN140652,BANK15287,Payment,-281.72,2023-02-14,Walmart,Online,0
TXN140653,BANK16962,Payment,-60.13,2023-04-24,Starbucks,ATM,0
TXN140654,BANK19003,Deposit,62.31,2023-06-20,Starbucks,Online,0
TXN140655,BANK12187,Payment,-7.13,2023-07-09,Google,In-Store,0
TXN140656,BANK10841,Withdrawal,-7.61,2023-06-23,Starbucks,ATM,0
TXN140657,BANK19169,Transfer,502.86,2023-07-09,Google,Online,0
TXN140658,BANK10771,Transfer,25.66,2023-12-08,Google,ATM,0
TXN140659,BANK18334,Payment,-6.85,2023-11-16,Netflix,In-Store,0
TXN140660,BANK12876,Transfer,195.16,2023-09-13,Mortgage Co,In-Store,0
TXN140661,BANK10349,Withdrawal,-161.8,2023-11-27,Walmart,Online,0
TXN140662,BANK17764,Transfer,21.98,2023-12-08,Starbucks,Online,0
TXN140663,BANK18228,Purchase,15.03,2023-06-10,Electric Co,ATM,1
TXN140664,BANK10070,Transfer,166.73,2023-09-08,Water Co,In-Store,0
TXN140665,BANK19731,Withdrawal,-1.83,2023-09-24,Electric Co,Online,0
TXN140666,BANK18217,Withdrawal,-11.49,2023-09-24,Water Co,Online,0
TXN140667,BANK18428,Withdrawal,-89.2,2023-07-29,Mortgage Co,In-Store,0
TXN140668,BANK12989,Deposit,179.58,2023-10-04,Amazon,ATM,0
TXN140669,BANK12802,Transfer,36.33,2023-06-02,Water Co,ATM,0
TXN140670,BANK10589,Withdrawal,-156.09,2023-05-12,Water Co,Online,0
TXN140671,BANK19507,Deposit,14.67,2023-08-21,Spotify,Online,0
TXN140672,BANK12119,Deposit,145.73,2023-03-18,Electric Co,Online,0
TXN140673,BANK15839,Purchase,16.34,2023-01-15,Mortgage Co,Online,0
TXN140674,BANK12898,Payment,-11.55,2023-09-03,Electric Co,Online,0
TXN140675,BANK11884,Transfer,39.22,2023-11-09,Electric Co,Online,0
TXN140676,BANK10064,Transfer,118.16,2023-06-07,Walmart,In-Store,0
TXN140677,BANK19721,Withdrawal,-12.92,2023-10-17,Water Co,Online,0
TXN140678,BANK14485,Withdrawal,-7.42,2023-09-12,Walmart,In-Store,0
TXN140679,BANK12362,Deposit,76.07,2023-01-09,Walmart,Online,0
TXN140680,BANK13203,Purchase,43.25,2023-07-22,Starbucks,In-Store,0
TXN140681,BANK15660,Deposit,7.26,2023-07-20,Mortgage Co,ATM,0
TXN140682,BANK14247,Withdrawal,-31.04,2023-03-19,Google,ATM,0
TXN140683,BANK18046,Payment,-63.52,2023-12-18,Walmart,In-Store,0
TXN140684,BANK19255,Purchase,17.67,2023-02-27,Water Co,ATM,0
TXN140685,BANK11343,Transfer,57.84,2023-06-18,Walmart,Online,0
TXN140686,BANK13466,Purchase,8.43,2023-08-01,Walmart,Online,0
TXN140687,BANK10813,Transfer,61.42,2023-10-19,Apple,Online,0
TXN140688,BANK12569,Purchase,13.89,2023-03-08,Mortgage Co,ATM,0
TXN140689,BANK18026,Purchase,6.66,2023-04-02,Amazon,Online,0
TXN140690,BANK19519,Payment,-3.62,2023-02-28,Apple,ATM,0
TXN140691,BANK12141,Payment,-17.25,2023-07-03,Mortgage Co,Online,0
TXN140692,BANK19625,Payment,-63.05,2023-06-01,Mortgage Co,ATM,0
TXN140693,BANK19506,Payment,-26.7,2023-11-27,Starbucks,In-Store,0
TXN140694,BANK10184,Deposit,31.17,2023-07-11,Electric Co,ATM,0
TXN140695,BANK12744,Purchase,49.16,2023-08-15,Electric Co,Online,0
TXN140696,BANK15163,Payment,-18.42,2023-09-14,Starbucks,Online,0
TXN140697,BANK11423,Payment,-552.95,2023-05-28,Apple,In-Store,0
TXN140698,BANK10372,Transfer,44.0,2023-09-22,Walmart,ATM,0
TXN140699,BANK10253,Purchase,16.64,2023-07-18,Google,In-Store,0
TXN140700,BANK12749,Deposit,45.48,2023-01-17,Water Co,ATM,0
TXN140701,BANK12775,Payment,-34.25,2023-03-08,Spotify,In-Store,0
TXN140702,BANK17851,Transfer,23.43,2023-06-29,Apple,ATM,0
TXN140703,BANK19792,Withdrawal,-252.96,2023-05-29,Walmart,In-Store,0
TXN140704,BANK19198,Deposit,94.0,2023-01-05,Electric Co,Online,0
TXN140705,BANK12231,Transfer,7.96,2023-11-19,Spotify,Online,0
TXN140706,BANK15916,Purchase,45.01,2023-03-15,Spotify,ATM,1
TXN140707,BANK17595,Withdrawal,-91.33,2023-10-21,Walmart,Online,0
TXN140708,BANK19374,Payment,-41.82,2023-12-23,Walmart,Online,0
TXN140709,BANK19349,Transfer,35.36,2023-01-02,Electric Co,Online,0
TXN140710,BANK18396,Transfer,6.77,2023-12-25,Amazon,Online,0
TXN140711,BANK18608,Purchase,8.86,2023-02-05,Netflix,Online,0
TXN140712,BANK14057,Transfer,474.25,2023-07-22,Amazon,In-Store,0
TXN140713,BANK15455,Transfer,21.16,2023-09-29,Spotify,Online,0
TXN140714,BANK14106,Transfer,12.65,2023-06-21,Starbucks,In-Store,0
TXN140715,BANK13468,Payment,-25.4,2023-12-13,Starbucks,ATM,0
TXN140716,BANK12766,Deposit,0.24,2023-03-06,Amazon,In-Store,0
TXN140717,BANK17064,Withdrawal,-4.06,2023-10-28,Walmart,Online,0
TXN140718,BANK10556,Payment,-16.8,2023-11-04,Google,Online,0
TXN140719,BANK13801,Payment,-7.51,2023-12-08,Water Co,ATM,0
TXN140720,BANK12919,Deposit,8.58,2023-02-11,Spotify,Online,0
TXN140721,BANK12797,Deposit,6.14,2023-11-07,Netflix,Online,0
TXN140722,BANK14909,Payment,-1.77,2023-05-30,Spotify,ATM,0
TXN140723,BANK10805,Withdrawal,-0.3,2023-04-06,Amazon,ATM,0
TXN140724,BANK19026,Purchase,169.12,2023-04-06,Netflix,In-Store,0
TXN140725,BANK10072,Deposit,18.65,2023-09-11,Walmart,In-Store,0
TXN140726,BANK17664,Transfer,60.77,2023-11-30,Apple,In-Store,0
TXN140727,BANK17759,Payment,-61.3,2023-10-09,Electric Co,ATM,0
TXN140728,BANK10526,Transfer,423.72,2023-09-11,Spotify,ATM,0
TXN140729,BANK10205,Payment,-73.98,2023-11-22,Google,Online,0
TXN140730,BANK13817,Withdrawal,-28.39,2023-10-07,Walmart,Online,0
TXN140731,BANK17883,Withdrawal,-6.7,2023-03-20,Water Co,ATM,0
TXN140732,BANK18751,Purchase,45.32,2023-04-20,Spotify,ATM,0
TXN140733,BANK11705,Withdrawal,-3.06,2023-01-28,Apple,In-Store,0
TXN140734,BANK18039,Purchase,20.62,2023-02-20,Spotify,In-Store,0
TXN140735,BANK11733,Payment,-48.49,2023-08-31,Amazon,ATM,0
TXN140736,BANK15687,Payment,-24.18,2023-04-16,Spotify,ATM,0
TXN140737,BANK10806,Payment,-9.73,2023-12-18,Water Co,ATM,0
TXN140738,BANK16222,Deposit,20.45,2023-09-09,Electric Co,Online,0
TXN140739,BANK18881,Payment,-8.07,2023-06-22,Electric Co,In-Store,0
TXN140740,BANK15370,Withdrawal,-16.1,2023-05-02,Water Co,Online,0
TXN140741,BANK12431,Purchase,5.5,2023-02-12,Apple,ATM,0
TXN140742,BANK14811,Purchase,48.92,2023-05-09,Electric Co,Online,0
TXN140743,BANK16246,Deposit,28.29,2023-12-14,Mortgage Co,Online,0
TXN140744,BANK10221,Deposit,32.1,2023-07-23,Electric Co,In-Store,0
TXN140745,BANK18294,Transfer,9.04,2023-12-23,Netflix,ATM,0
TXN140746,BANK18357,Payment,-74.35,2023-12-06,Electric Co,In-Store,0
TXN140747,BANK19208,Transfer,26.91,2023-02-26,Amazon,ATM,0
TXN140748,BANK19593,Deposit,4.55,2023-09-29,Water Co,ATM,0
TXN140749,BANK16048,Purchase,146.11,2023-02-07,Amazon,ATM,0
TXN140750,BANK19435,Purchase,19.2,2023-01-30,Starbucks,ATM,0
TXN140751,BANK12648,Transfer,154.97,2023-12-08,Netflix,ATM,0
TXN140752,BANK10818,Purchase,87.1,2023-09-07,Starbucks,ATM,0
TXN140753,BANK18869,Purchase,6.17,2023-08-21,Water Co,In-Store,0
TXN140754,BANK15350,Transfer,193.69,2023-08-16,Spotify,In-Store,0
TXN140755,BANK11918,Payment,-6.07,2023-08-24,Mortgage Co,In-Store,0
TXN140756,BANK15867,Withdrawal,-91.04,2023-09-18,Walmart,In-Store,0
TXN140757,BANK11380,Transfer,6.36,2023-04-07,Netflix,Online,0
TXN140758,BANK13060,Deposit,2.32,2023-11-19,Walmart,ATM,0
TXN140759,BANK12298,Withdrawal,-5.17,2023-05-27,Apple,In-Store,0
TXN140760,BANK18359,Purchase,6.16,2023-03-25,Electric Co,Online,0
TXN140761,BANK16826,Withdrawal,-13.91,2023-08-07,Water Co,Online,0
TXN140762,BANK16278,Purchase,22.64,2023-01-07,Amazon,ATM,0
TXN140763,BANK10744,Withdrawal,-7.07,2023-11-18,Walmart,In-Store,0
TXN140764,BANK10352,Withdrawal,-156.09,2023-04-19,Starbucks,In-Store,0
TXN140765,BANK19380,Transfer,7.56,2023-07-24,Electric Co,Online,0
TXN140766,BANK19558,Deposit,21.7,2023-06-26,Walmart,ATM,0
TXN140767,BANK17482,Transfer,129.03,2023-06-02,Spotify,ATM,0
TXN140768,BANK14747,Transfer,30.35,2023-08-05,Netflix,In-Store,0
TXN140769,BANK19467,Deposit,6.09,2023-02-03,Google,Online,0
TXN140770,BANK14598,Payment,-18.02,2023-12-22,Netflix,Online,0
TXN140771,BANK11795,Purchase,19.39,2023-10-13,Electric Co,In-Store,0
TXN140772,BANK11684,Payment,-5.53,2023-05-01,Spotify,Online,0
TXN140773,BANK17242,Transfer,50.81,2023-08-09,Amazon,ATM,0
TXN140774,BANK11801,Deposit,30.7,2023-05-08,Walmart,ATM,0
TXN140775,BANK16115,Payment,-613.63,2023-08-26,Amazon,Online,0
TXN140776,BANK19547,Transfer,1.43,2023-08-05,Mortgage Co,Online,0
TXN140777,BANK11023,Withdrawal,-4.01,2023-07-31,Starbucks,Online,0
TXN140778,BANK13845,Withdrawal,-36.64,2023-09-03,Spotify,ATM,0
TXN140779,BANK16647,Transfer,58.7,2023-04-08,Starbucks,In-Store,0
TXN140780,BANK14844,Payment,-14.28,2023-07-07,Water Co,ATM,1
TXN140781,BANK18205,Payment,-22.12,2023-07-15,Mortgage Co,In-Store,0
TXN140782,BANK18001,Payment,-704.14,2023-04-16,Mortgage Co,ATM,0
TXN140783,BANK14064,Transfer,20.88,2023-11-09,Apple,In-Store,0
TXN140784,BANK17720,Deposit,24.42,2023-07-06,Walmart,ATM,0
TXN140785,BANK12061,Deposit,8.14,2023-02-27,Apple,Online,0
TXN140786,BANK15634,Deposit,4.92,2023-07-30,Amazon,Online,0
TXN140787,BANK10350,Payment,-19.8,2023-08-10,Water Co,ATM,0
TXN140788,BANK11731,Deposit,1.19,2023-03-13,Spotify,In-Store,0
TXN140789,BANK12391,Transfer,20.43,2023-08-06,Water Co,Online,0
TXN140790,BANK15178,Deposit,15.84,2023-12-30,Water Co,ATM,0
TXN140791,BANK19866,Payment,-0.38,2023-07-15,Water Co,ATM,0
TXN140792,BANK19434,Payment,-5.0,2023-03-09,Water Co,Online,0
TXN140793,BANK16980,Payment,-33.54,2023-05-04,Netflix,ATM,0
TXN140794,BANK18292,Deposit,161.82,2023-12-19,Netflix,In-Store,0
TXN140795,BANK14575,Deposit,5.95,2023-06-15,Amazon,Online,0
TXN140796,BANK18538,Transfer,825.9,2023-12-26,Mortgage Co,In-Store,0
TXN140797,BANK13338,Deposit,19.86,2023-03-04,Amazon,Online,0
TXN140798,BANK14408,Payment,-171.9,2023-06-26,Starbucks,In-Store,0
TXN140799,BANK13756,Transfer,0.58,2023-01-14,Electric Co,ATM,0
TXN140800,BANK12216,Deposit,16.3,2023-12-26,Netflix,ATM,0
TXN140801,BANK19246,Payment,-19.09,2023-08-10,Electric Co,ATM,0
TXN140802,BANK17234,Withdrawal,-99.24,2023-12-23,Electric Co,ATM,0
TXN140803,BANK18863,Withdrawal,-28.2,2023-05-31,Google,Online,0
TXN140804,BANK16985,Payment,-251.76,2023-12-02,Google,Online,1
TXN140805,BANK18032,Deposit,25.55,2023-07-15,Netflix,ATM,0
TXN140806,BANK11219,Payment,-47.26,2023-01-07,Spotify,ATM,0
TXN140807,BANK15492,Deposit,1.06,2023-04-09,Walmart,In-Store,0
TXN140808,BANK15115,Purchase,64.07,2023-12-09,Walmart,In-Store,0
TXN140809,BANK13016,Withdrawal,-25.95,2023-04-14,Google,ATM,0
TXN140810,BANK19289,Transfer,14.41,2023-04-12,Mortgage Co,ATM,0
TXN140811,BANK15566,Purchase,55.71,2023-12-08,Amazon,In-Store,0
TXN140812,BANK19747,Withdrawal,-12.62,2023-10-09,Netflix,Online,0
TXN140813,BANK15308,Purchase,4.05,2023-09-05,Walmart,ATM,0
TXN140814,BANK17944,Transfer,670.55,2023-02-07,Google,In-Store,0
TXN140815,BANK11338,Payment,-158.74,2023-11-30,Google,Online,0
TXN140816,BANK19527,Payment,-10.81,2023-12-24,Apple,In-Store,0
TXN140817,BANK14948,Payment,-7.18,2023-06-23,Google,Online,0
TXN140818,BANK17197,Transfer,14.24,2023-05-18,Netflix,ATM,0
TXN140819,BANK18137,Deposit,433.23,2023-07-11,Water Co,In-Store,0
TXN140820,BANK10845,Payment,-9.64,2023-11-30,Electric Co,ATM,0
TXN140821,BANK10728,Withdrawal,-1.11,2023-12-11,Amazon,In-Store,0
TXN140822,BANK17663,Withdrawal,-12.97,2023-03-02,Netflix,In-Store,0
TXN140823,BANK11446,Deposit,10.55,2023-12-16,Starbucks,In-Store,0
TXN140824,BANK19833,Transfer,9.55,2023-07-25,Mortgage Co,Online,0
TXN140825,BANK11367,Transfer,42.5,2023-07-06,Mortgage Co,Online,0
TXN140826,BANK10771,Purchase,3.79,2023-01-18,Water Co,ATM,0
TXN140827,BANK13804,Withdrawal,-76.51,2023-08-19,Apple,Online,0
TXN140828,BANK16004,Withdrawal,-2.95,2023-08-24,Netflix,ATM,0
TXN140829,BANK13090,Withdrawal,-15.58,2023-08-30,Amazon,Online,0
TXN140830,BANK13587,Deposit,11.7,2023-09-22,Google,Online,0
TXN140831,BANK16580,Purchase,5.56,2023-12-12,Electric Co,Online,0
TXN140832,BANK13649,Purchase,13.58,2023-02-20,Starbucks,ATM,0
TXN140833,BANK15723,Deposit,3.32,2023-08-03,Amazon,Online,0
TXN140834,BANK12433,Deposit,9.91,2023-12-15,Mortgage Co,In-Store,0
TXN140835,BANK11874,Purchase,0.63,2023-03-16,Electric Co,In-Store,0
TXN140836,BANK17703,Transfer,70.38,2023-05-03,Water Co,ATM,0
TXN140837,BANK12941,Purchase,71.12,2023-04-10,Netflix,ATM,0
TXN140838,BANK13309,Deposit,4.41,2023-09-09,Walmart,In-Store,0
TXN140839,BANK14353,Withdrawal,-3.17,2023-06-09,Netflix,ATM,0
TXN140840,BANK10180,Payment,-2.68,2023-09-10,Starbucks,Online,0
TXN140841,BANK15544,Payment,-0.13,2023-06-16,Electric Co,Online,0
TXN140842,BANK11419,Transfer,28.92,2023-03-29,Apple,ATM,0
TXN140843,BANK16108,Transfer,135.96,2023-06-28,Spotify,ATM,0
TXN140844,BANK15251,Withdrawal,-41.93,2023-12-10,Apple,Online,0
TXN140845,BANK18733,Transfer,229.78,2023-08-06,Electric Co,ATM,0
TXN140846,BANK18901,Deposit,11.3,2023-03-08,Walmart,Online,0
TXN140847,BANK17108,Transfer,177.55,2023-09-21,Amazon,Online,0
TXN140848,BANK16888,Payment,-0.9,2023-07-10,Starbucks,In-Store,0
TXN140849,BANK14056,Payment,-255.1,2023-10-19,Spotify,Online,0
TXN140850,BANK11805,Payment,-15.36,2023-12-07,Mortgage Co,ATM,0
TXN140851,BANK14457,Purchase,9.54,2023-07-26,Mortgage Co,Online,0
TXN140852,BANK13624,Purchase,27.16,2023-04-29,Mortgage Co,In-Store,0
TXN140853,BANK18879,Withdrawal,-87.81,2023-05-09,Amazon,In-Store,0
TXN140854,BANK17639,Withdrawal,-94.69,2023-04-08,Walmart,ATM,0
TXN140855,BANK10925,Deposit,1.82,2023-10-09,Mortgage Co,In-Store,0
TXN140856,BANK16150,Deposit,6.53,2023-03-31,Water Co,ATM,0
TXN140857,BANK11800,Transfer,4.82,2023-01-28,Electric Co,Online,0
TXN140858,BANK11053,Withdrawal,-3.96,2023-09-03,Electric Co,In-Store,0
TXN140859,BANK15617,Deposit,50.61,2023-03-21,Apple,ATM,0
TXN140860,BANK14979,Withdrawal,-76.46,2023-08-26,Apple,ATM,0
TXN140861,BANK12388,Withdrawal,-42.74,2023-06-19,Netflix,In-Store,0
TXN140862,BANK11898,Payment,-18.94,2023-07-24,Walmart,Online,0
TXN140863,BANK11841,Deposit,18.81,2023-06-28,Netflix,In-Store,0
TXN140864,BANK18551,Purchase,8.0,2023-04-04,Walmart,Online,0
TXN140865,BANK18195,Withdrawal,-14.73,2023-11-18,Apple,ATM,0
TXN140866,BANK15537,Withdrawal,-259.25,2023-03-16,Google,In-Store,0
TXN140867,BANK14207,Deposit,36.32,2023-08-20,Spotify,ATM,0
TXN140868,BANK19787,Transfer,86.26,2023-03-13,Spotify,In-Store,0
TXN140869,BANK11878,Purchase,5.69,2023-03-08,Mortgage Co,ATM,0
TXN140870,BANK12423,Purchase,21.96,2023-06-27,Mortgage Co,ATM,0
TXN140871,BANK16330,Deposit,0.62,2023-07-26,Starbucks,ATM,0
TXN140872,BANK15328,Transfer,89.1,2023-12-22,Spotify,ATM,0
TXN140873,BANK19513,Withdrawal,-12.57,2023-11-15,Amazon,Online,0
TXN140874,BANK15501,Purchase,20.32,2023-10-26,Netflix,Online,0
TXN140875,BANK11926,Transfer,2.34,2023-12-03,Google,Online,0
TXN140876,BANK17796,Purchase,22.81,2023-03-11,Spotify,Online,0
TXN140877,BANK13363,Payment,-284.52,2023-04-07,Apple,Online,0
TXN140878,BANK13813,Purchase,22.29,2023-09-17,Water Co,ATM,0
TXN140879,BANK16453,Payment,-257.51,2023-11-13,Mortgage Co,ATM,0
TXN140880,BANK16389,Purchase,6.86,2023-06-01,Walmart,ATM,0
TXN140881,BANK16931,Deposit,113.56,2023-03-09,Starbucks,ATM,0
TXN140882,BANK15004,Transfer,0.46,2023-09-24,Walmart,In-Store,0
TXN140883,BANK18990,Deposit,6.53,2023-08-25,Starbucks,Online,0
TXN140884,BANK11965,Deposit,3.71,2023-09-06,Amazon,ATM,0
TXN140885,BANK14564,Withdrawal,-122.02,2023-09-17,Electric Co,ATM,0
TXN140886,BANK13654,Purchase,42.83,2023-12-04,Apple,Online,0
TXN140887,BANK11444,Purchase,15.98,2023-12-28,Mortgage Co,Online,0
TXN140888,BANK13571,Deposit,12.89,2023-06-22,Spotify,Online,1
TXN140889,BANK17381,Withdrawal,-24.81,2023-10-20,Apple,In-Store,0
TXN140890,BANK14323,Purchase,6.95,2023-02-01,Walmart,Online,0
TXN140891,BANK10380,Withdrawal,-2.29,2023-01-07,Apple,In-Store,0
TXN140892,BANK10010,Purchase,68.79,2023-02-05,Amazon,In-Store,0
TXN140893,BANK11521,Payment,-26.96,2023-03-16,Mortgage Co,Online,0
TXN140894,BANK19286,Payment,-12.29,2023-06-19,Starbucks,Online,0
TXN140895,BANK18959,Deposit,113.51,2023-03-08,Amazon,ATM,0
TXN140896,BANK10951,Payment,-393.31,2023-12-21,Apple,In-Store,0
TXN140897,BANK11918,Transfer,32.09,2023-07-17,Mortgage Co,ATM,0
TXN140898,BANK11761,Purchase,18.49,2023-01-31,Amazon,Online,0
TXN140899,BANK10078,Purchase,9.11,2023-08-28,Netflix,ATM,0
TXN140900,BANK16715,Payment,-37.24,2023-11-04,Mortgage Co,ATM,0
TXN140901,BANK14063,Withdrawal,-24.76,2023-03-31,Amazon,In-Store,0
TXN140902,BANK19096,Payment,-10.46,2023-07-12,Walmart,ATM,0
TXN140903,BANK12697,Payment,-37.19,2023-04-02,Electric Co,ATM,0
TXN140904,BANK12968,Purchase,6.65,2023-01-01,Walmart,ATM,0
TXN140905,BANK14484,Deposit,40.98,2023-07-21,Starbucks,ATM,0
TXN140906,BANK14446,Withdrawal,-350.54,2023-09-09,Mortgage Co,ATM,0
TXN140907,BANK13853,Withdrawal,-8.8,2023-08-28,Starbucks,ATM,0
TXN140908,BANK12603,Purchase,239.62,2023-02-26,Mortgage Co,Online,0
TXN140909,BANK16298,Deposit,3.19,2023-01-20,Spotify,In-Store,0
TXN140910,BANK15690,Purchase,19.35,2023-03-07,Mortgage Co,In-Store,0
TXN140911,BANK14350,Deposit,58.11,2023-01-29,Spotify,Online,0
TXN140912,BANK19315,Payment,-8.81,2023-11-29,Water Co,In-Store,0
TXN140913,BANK15148,Deposit,40.46,2023-03-02,Electric Co,ATM,0
TXN140914,BANK11315,Withdrawal,-23.69,2023-02-19,Walmart,ATM,0
TXN140915,BANK18418,Withdrawal,-32.56,2023-11-07,Google,In-Store,0
TXN140916,BANK19959,Withdrawal,-2.82,2023-04-13,Google,In-Store,0
TXN140917,BANK18209,Transfer,1.22,2023-06-06,Mortgage Co,Online,0
TXN140918,BANK11974,Deposit,1.04,2023-11-24,Water Co,Online,0
TXN140919,BANK19490,Deposit,98.72,2023-10-25,Google,In-Store,0
TXN140920,BANK17980,Purchase,21.65,2023-02-02,Netflix,ATM,0
TXN140921,BANK18201,Transfer,6.36,2023-07-26,Water Co,Online,0
TXN140922,BANK15412,Purchase,19.93,2023-12-27,Google,In-Store,0
TXN140923,BANK15336,Transfer,7.44,2023-12-18,Amazon,In-Store,0
TXN140924,BANK11065,Payment,-78.5,2023-01-11,Apple,ATM,0
TXN140925,BANK17374,Withdrawal,-3.35,2023-11-19,Apple,Online,0
TXN140926,BANK19799,Withdrawal,-2.73,2023-08-01,Walmart,ATM,0
TXN140927,BANK11847,Deposit,103.78,2023-12-26,Amazon,Online,0
TXN140928,BANK15674,Purchase,112.39,2023-10-27,Electric Co,Online,0
TXN140929,BANK14669,Transfer,19.28,2023-03-07,Amazon,Online,0
TXN140930,BANK13906,Withdrawal,-12.96,2023-10-24,Amazon,Online,0
TXN140931,BANK16565,Purchase,39.07,2023-09-16,Walmart,Online,0
TXN140932,BANK19488,Payment,-1034.68,2023-06-20,Electric Co,Online,0
TXN140933,BANK19143,Withdrawal,-42.96,2023-02-10,Walmart,Online,0
TXN140934,BANK10668,Payment,-7.42,2023-09-11,Apple,In-Store,0
TXN140935,BANK13498,Purchase,8.06,2023-06-29,Netflix,Online,0
TXN140936,BANK14419,Transfer,6.62,2023-03-13,Electric Co,In-Store,0
TXN140937,BANK16015,Purchase,39.25,2023-08-01,Google,Online,0
TXN140938,BANK19870,Payment,-62.11,2023-04-11,Water Co,ATM,0
TXN140939,BANK14203,Withdrawal,-16.65,2023-10-12,Water Co,ATM,0
TXN140940,BANK18746,Withdrawal,-20.81,2023-09-08,Mortgage Co,Online,0
TXN140941,BANK19739,Payment,-32.97,2023-07-19,Netflix,Online,0
TXN140942,BANK13357,Deposit,143.67,2023-01-18,Google,ATM,0
TXN140943,BANK10468,Purchase,7.77,2023-12-28,Electric Co,Online,0
TXN140944,BANK14646,Deposit,1.2,2023-08-17,Mortgage Co,ATM,0
TXN140945,BANK14469,Payment,-393.69,2023-04-16,Amazon,Online,0
TXN140946,BANK10809,Purchase,12.4,2023-08-19,Water Co,In-Store,0
TXN140947,BANK18593,Transfer,29.35,2023-01-13,Walmart,In-Store,0
TXN140948,BANK10764,Payment,-11.2,2023-07-31,Electric Co,ATM,0
TXN140949,BANK19966,Deposit,50.42,2023-09-29,Netflix,In-Store,0
TXN140950,BANK11138,Payment,-17.85,2023-06-18,Mortgage Co,Online,0
TXN140951,BANK10548,Purchase,1.23,2023-03-09,Amazon,ATM,0
TXN140952,BANK10094,Deposit,16.37,2023-09-22,Electric Co,In-Store,0
TXN140953,BANK16822,Transfer,84.72,2023-08-07,Walmart,Online,0
TXN140954,BANK19610,Transfer,20.22,2023-06-22,Amazon,In-Store,0
TXN140955,BANK15339,Withdrawal,-18.8,2023-08-17,Amazon,Online,0
TXN140956,BANK16565,Payment,-264.57,2023-08-17,Amazon,In-Store,0
TXN140957,BANK18862,Payment,-39.06,2023-09-16,Apple,In-Store,0
TXN140958,BANK11530,Withdrawal,-6.25,2023-02-02,Electric Co,Online,0
