customer_id,signup_date,location,tier,loyalty_score
CUST13781,2022-08-15,Philadelphia,Basic,61.58
CUST13782,2022-07-04,Dallas,Silver,29.8
CUST13783,2020-03-11,Chicago,Basic,86.63
CUST13784,2022-08-14,San Diego,Platinum,63.56
CUST13785,2021-04-28,Houston,Gold,59.09
CUST13786,2020-02-02,San Jose,Platinum,60.58
CUST13787,2020-10-20,New York,Basic,67.87
CUST13788,2021-02-22,Chicago,Silver,29.66
CUST13789,2020-07-03,Los Angeles,Basic,59.94
CUST13790,2022-02-26,San Jose,Platinum,80.55
CUST13791,2020-05-18,San Antonio,Basic,33.45
CUST13792,2022-02-23,Chicago,Silver,66.44
CUST13793,2021-10-18,New York,Basic,38.5
CUST13794,2022-01-16,San Diego,Silver,52.39
CUST13795,2021-10-23,Los Angeles,Platinum,27.2
CUST13796,2022-09-13,New York,Platinum,34.49
CUST13797,2021-03-06,New York,Gold,42.26
CUST13798,2021-01-18,Chicago,Silver,51.25
CUST13799,2022-07-01,Los Angeles,Platinum,30.27
CUST13800,2021-01-26,San Jose,Silver,57.28
CUST13801,2021-04-04,Phoenix,Gold,27.54
CUST13802,2022-06-09,San Antonio,Basic,57.26
CUST13803,2022-07-28,San Diego,Gold,65.72
CUST13804,2022-07-17,Chicago,Gold,33.3
CUST13805,2021-01-21,Houston,Basic,76.16
CUST13806,2021-01-19,Chicago,Basic,45.97
CUST13807,2020-03-23,Phoenix,Basic,48.23
CUST13808,2021-11-30,Dallas,Gold,72.78
CUST13809,2022-09-14,San Diego,Platinum,65.87
CUST13810,2021-11-08,San Antonio,Platinum,56.23
CUST13811,2022-06-14,Houston,Platinum,15.6
CUST13812,2021-07-06,Chicago,Platinum,59.81
CUST13813,2020-05-16,San Jose,Gold,11.62
CUST13814,2021-10-31,New York,Platinum,25.29
CUST13815,2022-05-30,San Jose,Silver,20.2
CUST13816,2020-12-22,Chicago,Silver,64.84
CUST13817,2020-05-01,San Diego,Basic,40.25
CUST13818,2020-07-01,San Jose,Silver,64.78
CUST13819,2021-07-04,Los Angeles,Basic,24.61
CUST13820,2021-02-06,Phoenix,Gold,41.17
CUST13821,2021-06-25,Philadelphia,Platinum,26.53
CUST13822,2020-05-10,San Antonio,Platinum,76.71
CUST13823,2022-01-15,New York,Gold,31.2
CUST13824,2020-08-16,Dallas,Platinum,33.8
CUST13825,2022-05-04,Houston,Silver,72.73
CUST13826,2020-01-04,Houston,Gold,56.09
CUST13827,2022-02-13,Los Angeles,Basic,54.1
CUST13828,2020-01-24,Dallas,Silver,32.6
CUST13829,2020-11-01,Los Angeles,Gold,61.39
CUST13830,2021-04-19,San Jose,Platinum,39.44
CUST13831,2021-11-20,Philadelphia,Gold,58.71
CUST13832,2022-01-06,Dallas,Basic,70.46
CUST13833,2021-07-11,Dallas,Platinum,60.6
CUST13834,2021-03-10,Houston,Gold,85.59
CUST13835,2021-06-28,San Diego,Gold,65.05
CUST13836,2021-01-23,Houston,Platinum,49.72
CUST13837,2022-04-23,Phoenix,Gold,86.96
CUST13838,2020-08-23,New York,Silver,12.99
CUST13839,2020-09-10,Houston,Silver,44.79
CUST13840,2021-04-16,Los Angeles,Basic,57.71
CUST13841,2020-12-20,Chicago,Silver,63.42
CUST13842,2020-06-07,San Diego,Platinum,4.91
CUST13843,2020-10-09,San Diego,Gold,38.95
CUST13844,2020-07-12,Chicago,Gold,59.75
CUST13845,2022-08-17,Chicago,Basic,59.16
CUST13846,2022-06-15,New York,Gold,75.71
CUST13847,2022-01-12,New York,Gold,43.47
CUST13848,2022-02-22,Philadelphia,Silver,82.27
CUST13849,2020-04-25,Phoenix,Basic,44.58
CUST13850,2020-02-02,Houston,Gold,72.15
CUST13851,2022-04-08,San Antonio,Gold,32.85
CUST13852,2021-11-07,Phoenix,Platinum,90.25
CUST13853,2021-03-05,Philadelphia,Platinum,46.92
CUST13854,2021-09-21,San Jose,Silver,78.86
CUST13855,2022-02-23,San Diego,Silver,52.0
CUST13856,2022-08-16,New York,Gold,85.8
CUST13857,2022-06-23,Los Angeles,Gold,27.98
CUST13858,2022-06-29,New York,Basic,68.55
CUST13859,2020-01-17,Dallas,Silver,89.1
CUST13860,2020-09-03,Chicago,Gold,55.12
CUST13861,2020-07-30,Chicago,Silver,61.13
CUST13862,2020-03-09,New York,Basic,44.16
CUST13863,2020-04-13,San Diego,Silver,10.87
CUST13864,2021-08-31,Dallas,Silver,14.32
CUST13865,2020-02-04,Los Angeles,Basic,73.57
CUST13866,2021-04-02,Los Angeles,Basic,45.03
CUST13867,2021-09-04,Houston,Silver,31.01
CUST13868,2021-11-19,San Diego,Basic,98.98
CUST13869,2021-12-21,San Jose,Platinum,17.4
CUST13870,2022-06-12,San Jose,Basic,39.65
CUST13871,2020-02-19,Philadelphia,Gold,4.53
CUST13872,2020-09-07,San Antonio,Silver,22.42
CUST13873,2022-01-28,Houston,Gold,89.33
CUST13874,2020-02-15,Philadelphia,Platinum,42.98
CUST13875,2021-02-15,Houston,Platinum,73.08
CUST13876,2021-03-25,Los Angeles,Silver,71.71
CUST13877,2020-08-27,Philadelphia,Platinum,34.35
CUST13878,2021-07-06,Houston,Gold,16.46
CUST13879,2020-08-10,Los Angeles,Basic,45.05
CUST13880,2022-02-11,Houston,Basic,66.56
CUST13881,2022-06-03,San Antonio,Platinum,62.82
CUST13882,2022-03-05,Houston,Platinum,92.51
CUST13883,2020-02-27,San Antonio,Platinum,92.71
CUST13884,2020-05-23,Houston,Gold,69.96
CUST13885,2021-05-30,Los Angeles,Basic,43.6
CUST13886,2020-10-23,San Diego,Silver,30.23
CUST13887,2020-08-27,San Jose,Gold,87.73
CUST13888,2022-04-15,San Diego,Basic,36.58
CUST13889,2022-07-27,New York,Gold,65.84
CUST13890,2022-01-19,San Antonio,Basic,72.75
CUST13891,2021-08-12,Chicago,Silver,31.57
CUST13892,2020-11-22,Houston,Basic,62.23
CUST13893,2021-08-14,San Jose,Gold,41.11
CUST13894,2021-09-04,San Diego,Silver,34.76
CUST13895,2022-03-02,Chicago,Gold,29.67
CUST13896,2021-11-19,San Antonio,Gold,57.52
CUST13897,2022-04-18,Philadelphia,Platinum,32.12
CUST13898,2020-11-24,Chicago,Basic,35.76
CUST13899,2020-08-30,San Diego,Gold,36.35
CUST13900,2020-11-05,Houston,Basic,45.76
CUST13901,2022-06-16,Philadelphia,Platinum,86.4
CUST13902,2020-05-26,Phoenix,Basic,34.63
CUST13903,2021-11-07,Houston,Gold,47.42
CUST13904,2021-06-17,Philadelphia,Silver,81.77
CUST13905,2020-08-14,Chicago,Basic,35.76
CUST13906,2021-02-27,New York,Basic,27.68
CUST13907,2020-11-03,San Jose,Silver,44.03
CUST13908,2020-10-08,New York,Silver,59.48
CUST13909,2020-03-03,Phoenix,Platinum,35.66
CUST13910,2021-07-24,Chicago,Silver,64.46
CUST13911,2022-08-29,Los Angeles,Silver,64.9
CUST13912,2021-08-28,San Diego,Gold,57.86
CUST13913,2022-06-19,San Diego,Platinum,7.46
CUST13914,2022-01-22,San Antonio,Silver,46.16
CUST13915,2022-07-22,Chicago,Platinum,83.19
CUST13916,2020-06-28,Philadelphia,Silver,51.44
CUST13917,2021-10-03,Houston,Platinum,29.33
CUST13918,2021-11-26,Phoenix,Gold,16.51
CUST13919,2021-03-13,San Jose,Silver,41.69
CUST13920,2021-07-23,Chicago,Silver,43.88
CUST13921,2021-05-22,San Jose,Basic,25.08
CUST13922,2020-02-18,Chicago,Silver,37.05
CUST13923,2022-09-22,San Jose,Basic,44.85
CUST13924,2020-12-18,Dallas,Platinum,42.34
CUST13925,2022-08-22,Houston,Basic,60.46
CUST13926,2021-10-20,Los Angeles,Platinum,17.22
CUST13927,2021-11-18,San Antonio,Silver,16.3
CUST13928,2021-01-25,Dallas,Silver,53.56
CUST13929,2022-03-15,San Diego,Basic,79.07
CUST13930,2021-06-21,Houston,Platinum,78.89
CUST13931,2020-11-22,San Jose,Gold,49.06
CUST13932,2021-12-14,San Diego,Platinum,45.22
CUST13933,2021-03-02,San Diego,Silver,54.6
CUST13934,2021-02-22,Phoenix,Gold,67.02
CUST13935,2020-06-01,New York,Platinum,43.97
CUST13936,2020-11-03,San Antonio,Silver,87.87
CUST13937,2021-01-20,Houston,Gold,45.06
CUST13938,2020-07-07,Houston,Silver,15.33
CUST13939,2022-02-11,Philadelphia,Gold,53.3
CUST13940,2021-07-04,San Antonio,Platinum,68.21
CUST13941,2021-04-29,San Jose,Platinum,64.75
CUST13942,2020-09-03,Houston,Platinum,36.35
CUST13943,2022-05-19,San Jose,Gold,87.82
CUST13944,2020-08-18,Chicago,Platinum,76.51
CUST13945,2020-11-03,San Jose,Gold,25.38
CUST13946,2022-05-28,New York,Basic,17.94
CUST13947,2021-12-25,San Antonio,Silver,41.99
CUST13948,2020-05-27,New York,Basic,7.14
CUST13949,2022-04-05,New York,Gold,86.61
CUST13950,2021-04-19,San Diego,Platinum,51.75
CUST13951,2022-07-25,Dallas,Platinum,16.77
CUST13952,2020-02-29,New York,Gold,58.42
CUST13953,2021-07-29,San Antonio,Silver,26.69
CUST13954,2021-02-26,Dallas,Platinum,68.33
CUST13955,2022-09-18,San Antonio,Basic,68.8
CUST13956,2021-03-02,San Diego,Silver,60.53
CUST13957,2021-07-24,Los Angeles,Platinum,62.24
CUST13958,2021-06-26,San Diego,Gold,67.39
CUST13959,2020-05-17,San Diego,Basic,43.85
CUST13960,2021-02-01,Houston,Gold,87.48
CUST13961,2020-09-05,Los Angeles,Platinum,70.46
CUST13962,2020-09-18,Dallas,Silver,55.15
CUST13963,2020-07-27,New York,Platinum,75.16
CUST13964,2020-12-04,San Antonio,Platinum,72.33
CUST13965,2021-10-24,Houston,Platinum,24.8
CUST13966,2020-03-21,Chicago,Silver,24.25
CUST13967,2022-08-02,Philadelphia,Basic,20.59
CUST13968,2021-04-05,Phoenix,Gold,27.03
CUST13969,2022-05-17,Houston,Gold,60.35
CUST13970,2021-01-14,Los Angeles,Silver,95.78
CUST13971,2020-04-04,New York,Platinum,48.46
CUST13972,2021-07-02,San Diego,Basic,51.27
CUST13973,2022-01-11,Phoenix,Gold,65.73
CUST13974,2022-04-29,Chicago,Gold,65.13
CUST13975,2020-07-14,San Diego,Gold,38.75
CUST13976,2020-02-22,San Jose,Platinum,39.5
CUST13977,2020-10-01,San Jose,Platinum,55.91
CUST13978,2021-01-21,New York,Platinum,36.25
CUST13979,2021-11-20,San Diego,Platinum,40.86
CUST13980,2021-09-11,San Diego,Platinum,43.3
CUST13981,2021-09-09,Chicago,Gold,78.52
CUST13982,2020-02-10,San Antonio,Basic,43.24
CUST13983,2022-06-13,Chicago,Gold,34.06
CUST13984,2020-03-15,Philadelphia,Platinum,59.64
CUST13985,2020-07-11,San Diego,Silver,57.73
CUST13986,2022-04-03,New York,Gold,62.91
CUST13987,2022-02-18,Los Angeles,Basic,39.52
CUST13988,2021-08-24,San Antonio,Gold,24.16
CUST13989,2022-01-11,Philadelphia,Platinum,36.31
CUST13990,2021-11-18,Dallas,Platinum,60.38
CUST13991,2021-07-26,New York,Silver,62.23
CUST13992,2020-08-10,Phoenix,Silver,29.12
CUST13993,2021-05-05,San Antonio,Silver,41.4
CUST13994,2020-08-01,Phoenix,Basic,22.25
CUST13995,2022-06-09,San Jose,Gold,26.19
CUST13996,2022-07-17,Dallas,Silver,70.58
CUST13997,2020-12-06,San Jose,Basic,78.75
CUST13998,2020-11-06,Houston,Basic,12.44
CUST13999,2022-09-06,Los Angeles,Platinum,46.94
CUST14000,2022-07-19,San Jose,Basic,58.53
CUST14001,2020-01-16,Philadelphia,Gold,77.87
CUST14002,2020-08-04,New York,Gold,12.96
CUST14003,2022-08-17,Dallas,Basic,60.49
CUST14004,2020-07-13,Philadelphia,Basic,63.73
CUST14005,2022-09-12,New York,Silver,24.37
CUST14006,2022-01-29,Los Angeles,Gold,62.36
CUST14007,2020-04-30,San Antonio,Silver,61.53
CUST14008,2022-02-03,Philadelphia,Silver,48.12
CUST14009,2022-02-11,San Diego,Platinum,15.18
CUST14010,2021-05-05,San Jose,Silver,82.08
CUST14011,2022-07-25,New York,Gold,81.45
CUST14012,2020-09-05,Philadelphia,Silver,17.98
CUST14013,2021-12-13,Philadelphia,Gold,22.02
CUST14014,2021-09-10,Chicago,Gold,55.83
CUST14015,2021-12-21,Dallas,Platinum,71.6
CUST14016,2020-07-28,Los Angeles,Silver,23.97
CUST14017,2021-02-10,Dallas,Silver,40.26
CUST14018,2022-07-26,Houston,Basic,47.46
CUST14019,2020-09-02,Chicago,Basic,74.26
CUST14020,2021-07-19,Philadelphia,Basic,40.56
CUST14021,2020-11-25,Houston,Basic,62.52
CUST14022,2022-03-05,Dallas,Platinum,61.31
CUST14023,2020-10-16,Los Angeles,Platinum,40.66
CUST14024,2021-01-24,San Diego,Basic,85.33
CUST14025,2021-04-22,San Jose,Silver,61.19
CUST14026,2021-06-30,Houston,Gold,26.1
CUST14027,2021-10-26,Houston,Gold,74.78
CUST14028,2021-01-02,Philadelphia,Basic,49.21
CUST14029,2020-11-11,Philadelphia,Silver,51.42
CUST14030,2020-09-24,Phoenix,Silver,10.41
CUST14031,2021-01-03,Dallas,Basic,61.39
CUST14032,2021-06-09,San Antonio,Gold,84.52
CUST14033,2022-06-22,Phoenix,Basic,40.04
CUST14034,2021-05-24,New York,Platinum,38.91
CUST14035,2021-04-22,Los Angeles,Platinum,56.67
CUST14036,2020-04-10,Philadelphia,Silver,96.88
CUST14037,2022-04-02,Philadelphia,Gold,71.18
CUST14038,2022-01-09,San Diego,Basic,56.19
CUST14039,2021-04-25,San Diego,Basic,30.22
CUST14040,2022-02-18,Dallas,Basic,28.66
CUST14041,2022-05-09,Dallas,Platinum,69.44
CUST14042,2020-11-23,Los Angeles,Basic,21.07
CUST14043,2022-07-25,San Diego,Basic,17.14
CUST14044,2020-07-27,Dallas,Silver,16.06
CUST14045,2021-01-14,Dallas,Basic,30.36
CUST14046,2020-11-16,Phoenix,Platinum,61.29
CUST14047,2021-02-27,San Diego,Silver,37.05
CUST14048,2020-02-16,San Jose,Gold,46.73
CUST14049,2021-07-30,Philadelphia,Gold,12.26
CUST14050,2022-06-03,Los Angeles,Platinum,87.26
CUST14051,2020-08-14,Houston,Basic,88.11
CUST14052,2022-01-29,San Diego,Gold,41.53
CUST14053,2020-05-29,Los Angeles,Gold,51.61
CUST14054,2020-01-17,Los Angeles,Platinum,57.37
CUST14055,2020-09-24,San Antonio,Silver,76.3
CUST14056,2021-07-20,Chicago,Basic,68.95
CUST14057,2022-08-15,Phoenix,Gold,47.11
CUST14058,2021-08-21,Los Angeles,Platinum,39.67
CUST14059,2021-08-16,Los Angeles,Platinum,24.94
CUST14060,2022-01-07,Chicago,Gold,53.73
CUST14061,2021-03-03,Phoenix,Platinum,41.71
CUST14062,2020-10-29,Los Angeles,Basic,50.44
CUST14063,2020-06-05,Chicago,Silver,15.3
CUST14064,2020-07-19,San Diego,Platinum,38.09
CUST14065,2020-12-03,Chicago,Gold,31.04
CUST14066,2020-08-23,Houston,Platinum,69.97
CUST14067,2021-01-23,Dallas,Gold,56.21
CUST14068,2021-08-06,New York,Silver,30.54
CUST14069,2022-05-03,Phoenix,Platinum,33.17
CUST14070,2020-09-08,San Antonio,Basic,57.92
CUST14071,2021-05-26,Dallas,Platinum,51.38
CUST14072,2021-07-17,Chicago,Platinum,48.6
CUST14073,2021-11-01,San Diego,Gold,56.34
CUST14074,2022-08-24,Philadelphia,Basic,72.52
CUST14075,2021-12-02,San Antonio,Platinum,39.41
CUST14076,2020-12-11,San Diego,Silver,22.73
CUST14077,2020-09-20,New York,Basic,62.95
CUST14078,2022-02-20,Phoenix,Platinum,42.36
CUST14079,2022-04-21,Houston,Silver,64.92
CUST14080,2021-05-15,Los Angeles,Platinum,77.38
CUST14081,2022-09-16,New York,Gold,47.68
CUST14082,2022-01-10,Houston,Platinum,39.47
CUST14083,2021-10-19,Dallas,Basic,6.13
CUST14084,2022-01-27,Philadelphia,Gold,24.81
CUST14085,2021-05-17,San Antonio,Gold,29.36
CUST14086,2021-04-16,San Jose,Silver,54.83
CUST14087,2020-06-21,Philadelphia,Basic,84.59
CUST14088,2022-01-20,Philadelphia,Basic,21.65
CUST14089,2022-03-25,San Diego,Silver,53.92
CUST14090,2020-12-26,San Jose,Silver,42.28
CUST14091,2020-06-22,Dallas,Platinum,24.38
CUST14092,2020-05-23,Dallas,Silver,65.9
CUST14093,2022-01-07,San Diego,Basic,75.93
CUST14094,2021-07-13,San Diego,Silver,59.2
CUST14095,2021-05-15,Phoenix,Platinum,63.45
CUST14096,2020-07-07,San Jose,Platinum,55.84
CUST14097,2022-07-27,Chicago,Silver,44.27
CUST14098,2022-06-29,Phoenix,Basic,75.01
CUST14099,2021-07-09,Chicago,Platinum,24.51
CUST14100,2021-10-19,Phoenix,Gold,29.98
CUST14101,2022-09-07,Houston,Platinum,4.62
CUST14102,2020-03-01,San Diego,Gold,51.62
CUST14103,2021-06-20,Philadelphia,Gold,56.53
CUST14104,2020-02-04,Phoenix,Silver,49.48
CUST14105,2022-05-09,New York,Basic,48.91
CUST14106,2022-05-17,Chicago,Gold,34.17
CUST14107,2020-03-17,Philadelphia,Platinum,35.28
CUST14108,2022-08-25,Phoenix,Basic,52.42
CUST14109,2022-04-17,San Diego,Gold,31.38
CUST14110,2021-11-15,Chicago,Silver,21.76
CUST14111,2020-02-19,San Jose,Platinum,48.01
CUST14112,2022-02-21,Chicago,Platinum,32.79
CUST14113,2020-01-07,Dallas,Gold,59.52
CUST14114,2021-02-26,Phoenix,Silver,82.22
CUST14115,2020-05-20,Chicago,Gold,38.87
CUST14116,2022-05-12,Chicago,Platinum,69.63
CUST14117,2021-10-07,Chicago,Platinum,15.26
CUST14118,2020-08-24,Chicago,Basic,25.95
CUST14119,2020-03-10,Houston,Basic,27.18
CUST14120,2021-12-25,Los Angeles,Platinum,53.78
CUST14121,2020-06-03,New York,Basic,60.42
CUST14122,2020-01-10,Philadelphia,Platinum,33.74
CUST14123,2020-08-11,San Jose,Silver,87.63
CUST14124,2021-06-01,Chicago,Basic,73.11
CUST14125,2021-04-11,San Diego,Silver,42.34
CUST14126,2021-01-17,Phoenix,Basic,48.2
CUST14127,2020-03-02,Philadelphia,Silver,52.43
CUST14128,2021-09-24,Chicago,Silver,42.39
CUST14129,2021-10-15,Houston,Platinum,7.99
CUST14130,2021-11-13,Dallas,Basic,46.89
CUST14131,2022-08-14,New York,Basic,5.01
CUST14132,2021-09-23,Philadelphia,Platinum,87.85
CUST14133,2022-07-23,Philadelphia,Platinum,65.83
CUST14134,2021-05-09,Chicago,Silver,36.75
CUST14135,2021-11-06,Philadelphia,Platinum,84.54
CUST14136,2021-05-14,San Diego,Silver,89.37
CUST14137,2020-01-17,Dallas,Platinum,32.2
CUST14138,2020-01-07,Chicago,Platinum,66.95
CUST14139,2021-06-28,Dallas,Basic,73.29
CUST14140,2021-07-18,Phoenix,Gold,42.65
CUST14141,2021-02-25,Los Angeles,Basic,13.5
CUST14142,2020-01-13,New York,Platinum,49.37
CUST14143,2020-01-18,San Antonio,Gold,53.27
CUST14144,2021-06-26,San Diego,Gold,66.08
CUST14145,2022-01-09,Chicago,Gold,29.55
CUST14146,2020-10-08,San Diego,Gold,34.57
CUST14147,2021-07-02,Philadelphia,Silver,11.94
CUST14148,2022-09-27,Chicago,Silver,60.72
CUST14149,2020-10-20,New York,Gold,78.93
CUST14150,2020-01-18,Dallas,Silver,62.38
CUST14151,2021-05-29,Dallas,Gold,14.99
CUST14152,2022-04-12,Philadelphia,Gold,28.92
CUST14153,2021-12-15,Phoenix,Platinum,42.34
CUST14154,2021-11-21,San Diego,Platinum,74.29
CUST14155,2021-03-16,Phoenix,Silver,92.56
CUST14156,2022-04-05,San Jose,Gold,24.96
CUST14157,2022-08-20,Chicago,Silver,58.85
CUST14158,2022-07-20,San Jose,Silver,66.71
CUST14159,2020-07-02,San Diego,Platinum,13.14
CUST14160,2020-04-19,Philadelphia,Basic,26.58
CUST14161,2022-07-29,Los Angeles,Gold,81.05
CUST14162,2020-04-08,San Diego,Platinum,8.32
CUST14163,2021-06-20,New York,Silver,17.8
CUST14164,2020-06-01,Chicago,Silver,88.54
CUST14165,2020-09-03,Dallas,Platinum,52.87
CUST14166,2020-07-15,Los Angeles,Basic,22.17
CUST14167,2021-09-26,Phoenix,Basic,35.05
CUST14168,2021-06-23,New York,Gold,59.43
CUST14169,2020-09-15,San Antonio,Silver,71.4
CUST14170,2022-04-14,San Jose,Silver,76.44
CUST14171,2020-12-28,Houston,Basic,19.15
CUST14172,2020-09-30,San Diego,Platinum,48.91
CUST14173,2022-03-25,Philadelphia,Gold,30.04
CUST14174,2021-02-10,Los Angeles,Basic,22.61
CUST14175,2020-03-21,Philadelphia,Basic,45.45
CUST14176,2021-01-17,New York,Platinum,57.31
CUST14177,2022-09-09,San Jose,Silver,29.6
CUST14178,2021-02-19,Houston,Basic,27.41
CUST14179,2021-04-15,San Jose,Gold,39.53
CUST14180,2021-08-01,Dallas,Silver,79.48
CUST14181,2020-09-06,Houston,Gold,47.46
CUST14182,2021-12-14,Phoenix,Basic,24.53
CUST14183,2020-08-19,Houston,Silver,74.82
CUST14184,2020-11-03,New York,Gold,43.19
CUST14185,2021-12-01,Los Angeles,Gold,48.8
CUST14186,2022-04-27,Dallas,Platinum,49.31
CUST14187,2022-05-18,San Diego,Gold,24.22
CUST14188,2020-03-23,Los Angeles,Gold,22.35
CUST14189,2021-10-31,Dallas,Platinum,7.6
CUST14190,2022-05-28,San Antonio,Gold,5.57
CUST14191,2021-10-27,Houston,Silver,64.64
CUST14192,2022-02-16,San Diego,Basic,37.65
CUST14193,2020-02-02,Philadelphia,Silver,1.16
CUST14194,2020-04-05,San Jose,Basic,87.94
CUST14195,2021-02-19,San Jose,Silver,82.1
CUST14196,2021-01-23,Dallas,Gold,42.08
CUST14197,2021-01-21,New York,Silver,77.39
CUST14198,2021-07-19,Philadelphia,Gold,75.97
CUST14199,2021-05-02,San Antonio,Basic,54.59
CUST14200,2020-02-27,Chicago,Silver,22.62
CUST14201,2021-10-14,San Antonio,Platinum,47.05
CUST14202,2020-01-10,Philadelphia,Gold,39.15
CUST14203,2021-12-20,San Antonio,Gold,30.25
CUST14204,2020-06-24,Philadelphia,Platinum,61.37
CUST14205,2020-03-25,New York,Silver,69.96
CUST14206,2021-05-26,Phoenix,Silver,54.08
CUST14207,2022-05-15,Philadelphia,Basic,15.85
CUST14208,2021-03-20,Philadelphia,Silver,24.15
CUST14209,2021-10-22,Phoenix,Silver,87.93
CUST14210,2022-03-14,San Diego,Basic,9.18
CUST14211,2020-12-05,Dallas,Silver,50.7
CUST14212,2021-08-02,Los Angeles,Silver,37.32
CUST14213,2022-09-27,Houston,Silver,57.5
CUST14214,2022-05-28,San Diego,Platinum,69.69
CUST14215,2022-09-24,San Antonio,Basic,62.39
CUST14216,2020-04-07,San Diego,Gold,74.97
CUST14217,2022-07-05,Phoenix,Basic,61.03
CUST14218,2021-06-24,Chicago,Basic,56.61
CUST14219,2022-07-30,San Antonio,Silver,65.83
CUST14220,2020-02-13,San Antonio,Platinum,77.67
CUST14221,2020-08-23,Chicago,Platinum,50.53
CUST14222,2020-08-04,San Jose,Platinum,77.56
CUST14223,2022-07-11,San Jose,Gold,74.53
CUST14224,2022-06-07,Los Angeles,Gold,22.97
CUST14225,2021-12-09,Chicago,Basic,26.47
CUST14226,2022-06-27,Houston,Silver,63.25
CUST14227,2021-08-03,Phoenix,Platinum,82.21
CUST14228,2021-05-01,San Diego,Platinum,34.53
CUST14229,2020-10-04,Dallas,Platinum,51.58
CUST14230,2020-02-17,Philadelphia,Platinum,63.56
CUST14231,2022-08-04,Los Angeles,Gold,5.67
CUST14232,2020-03-17,San Jose,Gold,60.74
CUST14233,2021-12-01,San Antonio,Gold,31.33
CUST14234,2022-08-05,Los Angeles,Basic,52.41
CUST14235,2020-10-14,New York,Silver,11.11
CUST14236,2022-07-09,San Antonio,Silver,29.0
CUST14237,2021-07-10,Phoenix,Gold,56.9
CUST14238,2021-07-31,San Antonio,Silver,46.47
CUST14239,2021-11-04,Chicago,Platinum,35.35
CUST14240,2020-02-03,Dallas,Platinum,48.91
CUST14241,2020-07-02,San Diego,Platinum,63.14
CUST14242,2022-08-09,San Jose,Gold,52.85
CUST14243,2022-05-20,Chicago,Basic,23.23
CUST14244,2020-11-18,Houston,Platinum,17.79
CUST14245,2020-01-17,Chicago,Gold,70.58
CUST14246,2022-09-11,San Antonio,Silver,55.05
CUST14247,2020-07-31,Phoenix,Basic,60.25
CUST14248,2021-08-24,Dallas,Gold,40.29
CUST14249,2020-05-27,San Diego,Platinum,65.92
CUST14250,2022-02-09,New York,Gold,61.88
CUST14251,2022-04-20,Phoenix,Platinum,37.79
CUST14252,2021-12-30,San Jose,Silver,69.62
CUST14253,2022-04-20,Phoenix,Silver,20.86
CUST14254,2021-02-11,San Diego,Platinum,73.37
CUST14255,2022-08-09,Dallas,Gold,77.99
CUST14256,2020-03-19,San Diego,Silver,54.82
CUST14257,2020-11-02,Houston,Basic,35.97
CUST14258,2020-06-15,New York,Silver,85.9
CUST14259,2021-07-31,New York,Platinum,39.96
CUST14260,2020-09-03,Chicago,Gold,18.73
CUST14261,2021-08-03,Phoenix,Silver,70.61
CUST14262,2022-05-04,Phoenix,Basic,73.04
CUST14263,2022-05-19,San Diego,Gold,32.67
CUST14264,2021-02-02,Los Angeles,Gold,44.41
CUST14265,2021-11-24,Phoenix,Basic,46.43
CUST14266,2022-07-07,San Antonio,Gold,64.45
CUST14267,2021-07-07,Chicago,Gold,82.14
CUST14268,2020-12-05,San Diego,Basic,33.86
CUST14269,2021-01-28,Houston,Gold,36.37
CUST14270,2022-02-12,New York,Basic,26.21
CUST14271,2022-01-27,Los Angeles,Gold,90.07
CUST14272,2020-05-23,Phoenix,Platinum,59.22
CUST14273,2022-03-20,San Diego,Platinum,39.65
CUST14274,2021-12-06,Los Angeles,Basic,35.18
CUST14275,2022-01-11,San Jose,Gold,24.37
CUST14276,2020-03-21,Philadelphia,Gold,85.8
CUST14277,2021-05-27,San Jose,Basic,47.23
CUST14278,2022-02-02,San Diego,Basic,33.83
CUST14279,2022-09-24,San Jose,Platinum,77.11
CUST14280,2020-12-20,San Antonio,Platinum,37.73
CUST14281,2020-02-24,Phoenix,Platinum,58.08
CUST14282,2020-04-10,San Diego,Silver,26.79
CUST14283,2021-03-23,Los Angeles,Platinum,40.2
CUST14284,2020-08-25,Philadelphia,Basic,46.95
CUST14285,2022-05-08,Dallas,Basic,46.9
CUST14286,2020-03-18,San Jose,Gold,29.71
CUST14287,2020-12-14,New York,Basic,76.15
CUST14288,2021-09-11,Phoenix,Silver,51.85
CUST14289,2022-02-26,Chicago,Silver,47.53
CUST14290,2021-09-20,San Jose,Silver,45.24
CUST14291,2022-09-04,New York,Basic,78.81
CUST14292,2021-09-01,Chicago,Platinum,63.76
CUST14293,2021-02-10,Philadelphia,Basic,25.75
CUST14294,2022-09-19,San Diego,Basic,64.17
CUST14295,2022-03-03,Chicago,Platinum,32.24
CUST14296,2020-11-30,Philadelphia,Basic,86.95
CUST14297,2020-01-31,Chicago,Gold,48.33
CUST14298,2021-10-11,New York,Basic,65.03
CUST14299,2020-10-06,Phoenix,Gold,48.31
CUST14300,2022-03-13,Philadelphia,Silver,15.14
CUST14301,2021-04-06,San Antonio,Basic,37.99
CUST14302,2021-05-17,Philadelphia,Gold,53.87
CUST14303,2020-08-21,New York,Gold,66.02
CUST14304,2020-12-30,Phoenix,Silver,79.4
CUST14305,2021-07-20,Phoenix,Gold,25.3
CUST14306,2022-08-21,Dallas,Basic,35.88
