user_id,join_date,location,review_count,helpfulness_score
USER6904,2020-08-19,City 15,23,3.05
USER6905,2020-03-06,City 1,12,2.46
USER6906,2023-09-14,City 2,20,4.36
USER6907,2022-05-08,City 3,18,1.8
USER6908,2023-06-13,City 4,16,4.08
USER6909,2020-02-02,City 5,10,2.74
USER6910,2021-05-07,City 6,12,3.77
USER6911,2021-02-26,City 7,18,2.8
USER6912,2020-05-17,City 8,16,3.43
USER6913,2020-07-25,City 9,26,1.55
USER6914,2023-05-01,City 10,14,3.06
USER6915,2020-03-09,City 11,21,3.77
USER6916,2022-07-03,City 12,16,2.81
USER6917,2023-05-09,City 13,12,2.36
USER6918,2023-10-08,City 14,23,3.63
USER6919,2023-12-11,City 15,19,3.55
USER6920,2020-04-09,City 1,15,1.72
USER6921,2021-05-16,City 2,22,3.73
USER6922,2020-03-31,City 3,17,3.01
USER6923,2022-04-03,City 4,15,2.97
USER6924,2022-06-17,City 5,15,2.76
USER6925,2021-04-24,City 6,16,3.99
USER6926,2023-01-10,City 7,16,3.71
USER6927,2021-03-20,City 8,11,3.22
USER6928,2020-04-25,City 9,24,4.48
USER6929,2020-10-13,City 10,14,4.87
USER6930,2022-10-28,City 11,16,3.39
USER6931,2021-08-15,City 12,14,3.69
USER6932,2021-04-24,City 13,26,4.06
USER6933,2023-03-25,City 14,13,3.99
USER6934,2021-10-15,City 15,11,3.25
USER6935,2023-03-28,City 1,15,3.89
USER6936,2023-05-09,City 2,15,2.96
USER6937,2023-10-09,City 3,11,4.55
USER6938,2021-10-18,City 4,19,3.83
USER6939,2021-04-30,City 5,13,4.68
USER6940,2021-09-10,City 6,22,1.34
USER6941,2020-10-20,City 7,8,3.58
USER6942,2023-09-14,City 8,14,3.77
USER6943,2022-12-03,City 9,11,2.06
USER6944,2021-03-28,City 10,26,1.92
USER6945,2022-04-26,City 11,15,2.36
USER6946,2021-09-07,City 12,16,2.05
USER6947,2021-07-17,City 13,10,3.22
USER6948,2020-05-04,City 14,13,4.57
USER6949,2023-02-14,City 15,16,3.49
USER6950,2023-04-26,City 1,18,2.7
USER6951,2020-12-24,City 2,13,3.47
USER6952,2023-07-06,City 3,12,3.0
USER6953,2023-10-22,City 4,11,4.28
USER6954,2022-05-24,City 5,10,2.35
USER6955,2023-02-12,City 6,17,2.5
USER6956,2022-10-12,City 7,14,2.35
USER6957,2020-04-06,City 8,16,2.1
USER6958,2021-12-06,City 9,22,2.32
USER6959,2023-08-10,City 10,13,4.22
USER6960,2023-10-06,City 11,18,4.05
USER6961,2022-02-19,City 12,17,2.68
USER6962,2022-12-10,City 13,15,2.32
USER6963,2021-10-14,City 14,11,4.22
USER6964,2023-11-27,City 15,14,3.08
USER6965,2022-05-02,City 1,14,1.82
USER6966,2022-04-16,City 2,18,3.67
USER6967,2020-11-01,City 3,9,3.02
USER6968,2021-09-06,City 4,22,1.81
USER6969,2022-02-09,City 5,15,2.96
USER6970,2021-01-11,City 6,13,2.34
USER6971,2023-01-06,City 7,15,4.4
USER6972,2022-08-27,City 8,10,2.78
USER6973,2021-05-08,City 9,22,3.97
USER6974,2021-04-06,City 10,12,3.36
USER6975,2021-09-07,City 11,9,3.49
USER6976,2023-12-20,City 12,11,4.74
USER6977,2020-10-22,City 13,15,2.89
USER6978,2022-08-06,City 14,9,2.56
USER6979,2020-04-28,City 15,15,3.99
USER6980,2023-02-25,City 1,19,3.82
USER6981,2022-04-25,City 2,19,4.07
USER6982,2022-05-03,City 3,16,4.08
USER6983,2023-02-15,City 4,14,3.4
USER6984,2022-12-21,City 5,17,1.51
USER6985,2020-10-01,City 6,17,4.4
USER6986,2022-03-06,City 7,21,3.96
USER6987,2021-05-12,City 8,8,3.95
USER6988,2021-06-06,City 9,15,2.85
USER6989,2021-02-20,City 10,12,3.3
USER6990,2021-11-07,City 11,9,1.91
USER6991,2023-08-17,City 12,13,0.95
USER6992,2020-06-10,City 13,12,3.48
USER6993,2022-07-10,City 14,12,2.57
USER6994,2022-01-29,City 15,10,3.37
USER6995,2020-07-08,City 1,16,0.69
USER6996,2023-01-01,City 2,13,2.01
USER6997,2021-01-25,City 3,13,2.34
USER6998,2020-04-15,City 4,10,4.05
USER6999,2021-07-03,City 5,13,3.22
USER7000,2022-02-11,City 6,12,1.9
USER7001,2023-10-11,City 7,10,2.92
USER7002,2023-05-23,City 8,17,2.69
USER7003,2023-05-19,City 9,16,1.6
USER7004,2020-03-21,City 10,17,3.48
USER7005,2020-05-29,City 11,20,2.88
USER7006,2021-01-20,City 12,17,0.88
USER7007,2023-04-18,City 13,13,4.28
USER7008,2023-10-07,City 14,15,2.14
USER7009,2023-02-18,City 15,19,3.63
USER7010,2021-03-20,City 1,17,3.28
USER7011,2022-09-08,City 2,16,2.15
USER7012,2021-03-03,City 3,17,3.77
USER7013,2021-11-12,City 4,19,3.69
USER7014,2021-09-12,City 5,16,1.93
USER7015,2020-02-01,City 6,13,2.68
USER7016,2021-03-09,City 7,14,3.69
USER7017,2021-01-24,City 8,22,3.26
USER7018,2020-08-28,City 9,9,2.46
USER7019,2022-09-07,City 10,17,1.72
USER7020,2021-05-11,City 11,20,1.19
USER7021,2023-11-25,City 12,9,2.9
USER7022,2023-05-22,City 13,12,2.35
USER7023,2023-12-12,City 14,18,1.85
USER7024,2021-02-22,City 15,19,2.98
USER7025,2022-03-23,City 1,16,3.01
USER7026,2021-05-05,City 2,13,3.16
USER7027,2023-02-04,City 3,14,2.09
USER7028,2021-10-20,City 4,22,3.16
USER7029,2021-08-02,City 5,10,2.36
USER7030,2022-02-18,City 6,23,4.59
USER7031,2022-08-12,City 7,11,2.88
USER7032,2022-12-28,City 8,16,2.91
USER7033,2023-08-21,City 9,17,2.53
USER7034,2022-01-05,City 10,12,4.21
USER7035,2021-09-23,City 11,13,3.0
USER7036,2021-06-19,City 12,19,4.33
USER7037,2022-01-06,City 13,12,3.78
USER7038,2022-11-16,City 14,10,4.27
USER7039,2022-10-15,City 15,20,3.61
USER7040,2022-08-12,City 1,17,2.81
USER7041,2020-07-20,City 2,14,2.8
USER7042,2022-08-19,City 3,18,2.2
USER7043,2021-10-17,City 4,13,4.26
USER7044,2021-02-20,City 5,15,3.58
USER7045,2022-01-29,City 6,20,3.14
USER7046,2021-10-02,City 7,19,1.99
USER7047,2022-04-27,City 8,14,2.91
USER7048,2020-04-03,City 9,15,4.28
USER7049,2023-02-26,City 10,25,2.36
USER7050,2021-03-29,City 11,9,3.16
USER7051,2020-10-25,City 12,7,1.41
USER7052,2020-02-03,City 13,11,3.87
USER7053,2021-06-18,City 14,14,1.89
USER7054,2023-02-07,City 15,18,1.65
USER7055,2023-04-11,City 1,13,1.23
USER7056,2023-04-01,City 2,18,2.98
USER7057,2022-05-05,City 3,15,2.3
USER7058,2021-08-27,City 4,12,2.44
USER7059,2020-11-08,City 5,15,3.65
USER7060,2021-02-05,City 6,11,3.61
USER7061,2021-11-06,City 7,17,3.29
USER7062,2021-04-16,City 8,22,2.65
USER7063,2022-02-16,City 9,15,3.67
USER7064,2023-03-12,City 10,21,2.0
USER7065,2021-05-18,City 11,13,0.59
USER7066,2022-10-19,City 12,21,2.95
USER7067,2023-02-01,City 13,10,1.95
USER7068,2023-09-02,City 14,21,2.95
USER7069,2023-11-03,City 15,14,3.93
USER7070,2021-11-22,City 1,16,1.89
USER7071,2021-06-11,City 2,21,3.16
USER7072,2022-09-27,City 3,16,2.47
USER7073,2023-08-07,City 4,21,2.15
USER7074,2022-10-01,City 5,24,4.08
USER7075,2022-08-01,City 6,15,4.43
USER7076,2020-12-10,City 7,14,3.95
USER7077,2021-12-22,City 8,15,2.93
USER7078,2020-12-12,City 9,16,1.3
USER7079,2020-10-13,City 10,20,3.58
USER7080,2023-01-24,City 11,11,4.75
USER7081,2022-09-27,City 12,18,2.99
USER7082,2021-01-11,City 13,18,3.04
USER7083,2023-01-15,City 14,13,1.8
USER7084,2023-08-07,City 15,11,0.81
USER7085,2020-04-30,City 1,10,3.53
USER7086,2022-12-09,City 2,14,4.52
USER7087,2020-03-10,City 3,22,2.29
USER7088,2020-06-01,City 4,15,3.77
USER7089,2023-09-30,City 5,19,2.76
USER7090,2020-04-09,City 6,13,3.17
USER7091,2020-01-14,City 7,12,0.71
USER7092,2022-04-24,City 8,12,2.98
USER7093,2020-10-08,City 9,12,3.18
USER7094,2023-07-15,City 10,20,3.26
USER7095,2021-04-18,City 11,11,1.51
USER7096,2020-05-19,City 12,12,3.56
USER7097,2023-12-19,City 13,14,4.75
USER7098,2020-11-05,City 14,16,4.1
USER7099,2020-01-19,City 15,22,2.25
USER7100,2021-03-23,City 1,11,2.95
USER7101,2022-11-01,City 2,16,1.68
USER7102,2022-07-22,City 3,14,3.0
USER7103,2022-02-03,City 4,17,4.02
USER7104,2020-05-03,City 5,13,4.43
USER7105,2023-06-19,City 6,14,4.13
USER7106,2023-07-30,City 7,23,2.51
USER7107,2023-09-27,City 8,13,2.01
USER7108,2023-06-16,City 9,15,3.11
USER7109,2022-09-16,City 10,17,3.12
USER7110,2023-09-12,City 11,16,1.95
USER7111,2022-09-26,City 12,10,3.63
USER7112,2020-02-02,City 13,20,4.33
USER7113,2020-01-14,City 14,18,0.83
USER7114,2022-12-25,City 15,14,1.67
USER7115,2023-02-03,City 1,19,4.36
USER7116,2022-04-22,City 2,15,2.42
USER7117,2020-01-25,City 3,15,4.3
USER7118,2020-02-04,City 4,24,3.94
USER7119,2022-12-20,City 5,12,3.5
USER7120,2021-07-16,City 6,20,2.13
USER7121,2023-01-02,City 7,17,1.19
USER7122,2021-08-10,City 8,11,1.85
USER7123,2020-02-05,City 9,7,3.71
USER7124,2022-10-25,City 10,15,2.38
USER7125,2023-11-30,City 11,18,3.53
USER7126,2023-10-12,City 12,11,1.47
USER7127,2022-05-31,City 13,22,3.75
USER7128,2021-01-02,City 14,20,1.71
USER7129,2020-08-07,City 15,14,3.71
USER7130,2020-07-16,City 1,10,4.01
USER7131,2022-12-09,City 2,23,4.16
USER7132,2020-10-31,City 3,12,1.63
USER7133,2021-05-08,City 4,22,4.36
USER7134,2021-01-28,City 5,13,2.86
USER7135,2023-06-23,City 6,5,1.88
USER7136,2022-12-14,City 7,19,3.51
USER7137,2021-05-31,City 8,13,2.97
USER7138,2021-12-26,City 9,15,3.63
USER7139,2021-07-01,City 10,12,2.75
USER7140,2022-03-23,City 11,12,3.34
USER7141,2020-06-10,City 12,12,4.0
USER7142,2022-02-03,City 13,15,3.37
USER7143,2022-04-11,City 14,12,4.23
USER7144,2022-07-29,City 15,13,2.05
USER7145,2023-03-03,City 1,16,3.18
USER7146,2021-05-13,City 2,16,4.3
USER7147,2023-11-28,City 3,14,3.61
USER7148,2021-04-07,City 4,17,2.58
USER7149,2021-09-06,City 5,16,1.52
USER7150,2023-11-01,City 6,14,3.69
USER7151,2020-06-14,City 7,12,1.19
USER7152,2023-08-31,City 8,15,4.79
USER7153,2023-08-23,City 9,19,1.74
USER7154,2020-03-05,City 10,17,1.4
USER7155,2020-07-10,City 11,22,4.07
USER7156,2022-04-10,City 12,18,3.99
USER7157,2022-02-15,City 13,11,2.91
USER7158,2022-02-11,City 14,20,4.17
USER7159,2023-02-05,City 15,22,2.3
USER7160,2022-09-01,City 1,15,4.25
USER7161,2020-04-24,City 2,19,1.63
USER7162,2023-07-28,City 3,23,1.79
USER7163,2020-01-20,City 4,17,3.49
USER7164,2023-12-10,City 5,10,3.15
USER7165,2020-12-16,City 6,10,2.96
USER7166,2020-06-18,City 7,13,0.47
USER7167,2022-10-20,City 8,16,2.65
USER7168,2022-06-07,City 9,15,2.5
USER7169,2023-08-13,City 10,16,2.97
USER7170,2021-11-09,City 11,16,1.69
USER7171,2023-03-04,City 12,13,0.79
USER7172,2020-07-14,City 13,14,2.82
USER7173,2022-12-17,City 14,17,2.61
USER7174,2020-03-28,City 15,17,2.88
USER7175,2021-04-15,City 1,13,1.76
USER7176,2021-03-08,City 2,17,2.83
USER7177,2023-11-18,City 3,13,2.65
USER7178,2023-03-06,City 4,19,3.21
USER7179,2022-08-31,City 5,12,2.4
USER7180,2021-07-09,City 6,12,4.3
USER7181,2020-04-05,City 7,20,3.23
USER7182,2020-06-01,City 8,14,1.62
USER7183,2023-11-02,City 9,15,4.16
USER7184,2021-07-28,City 10,19,2.44
USER7185,2023-01-17,City 11,17,3.05
USER7186,2023-02-28,City 12,21,2.83
USER7187,2023-09-09,City 13,15,3.14
USER7188,2020-03-08,City 14,14,3.62
USER7189,2021-01-02,City 15,8,1.63
USER7190,2021-10-06,City 1,13,2.77
USER7191,2020-02-02,City 2,12,1.4
USER7192,2021-02-28,City 3,17,4.23
USER7193,2023-04-17,City 4,15,1.71
USER7194,2020-10-22,City 5,20,3.89
USER7195,2023-12-30,City 6,17,2.9
USER7196,2022-03-26,City 7,23,3.7
USER7197,2020-06-06,City 8,18,2.42
USER7198,2021-09-04,City 9,22,3.6
USER7199,2020-11-28,City 10,18,2.77
USER7200,2023-02-28,City 11,14,4.04
USER7201,2021-05-07,City 12,18,2.24
USER7202,2023-03-06,City 13,12,2.8
USER7203,2022-03-07,City 14,15,3.48
USER7204,2023-10-18,City 15,13,3.04
USER7205,2023-01-12,City 1,18,2.87
USER7206,2021-11-10,City 2,16,1.14
USER7207,2022-02-25,City 3,17,3.62
USER7208,2020-10-13,City 4,20,0.57
USER7209,2023-11-12,City 5,12,2.51
USER7210,2020-06-09,City 6,15,3.52
USER7211,2022-10-22,City 7,13,4.37
USER7212,2021-12-09,City 8,9,3.09
USER7213,2020-04-19,City 9,11,4.62
USER7214,2020-07-19,City 10,12,3.7
USER7215,2022-06-14,City 11,18,2.16
USER7216,2021-04-20,City 12,12,3.23
USER7217,2020-06-04,City 13,16,4.04
USER7218,2021-11-28,City 14,15,2.03
USER7219,2023-05-24,City 15,16,3.47
USER7220,2023-06-11,City 1,15,1.66
USER7221,2023-05-04,City 2,19,2.24
USER7222,2022-03-23,City 3,10,3.28
USER7223,2021-10-30,City 4,13,1.77
USER7224,2020-03-01,City 5,15,0.92
USER7225,2023-07-22,City 6,22,3.05
USER7226,2021-07-13,City 7,12,3.52
USER7227,2022-07-11,City 8,14,3.46
USER7228,2022-10-01,City 9,14,3.56
USER7229,2021-04-12,City 10,12,3.22
USER7230,2021-12-29,City 11,10,2.04
USER7231,2023-02-06,City 12,16,4.27
USER7232,2022-02-07,City 13,23,4.13
USER7233,2022-06-03,City 14,10,2.26
USER7234,2021-01-15,City 15,20,4.57
USER7235,2023-10-24,City 1,23,2.01
USER7236,2023-04-14,City 2,13,3.03
USER7237,2023-09-15,City 3,16,2.2
USER7238,2022-02-17,City 4,17,2.06
USER7239,2020-06-24,City 5,10,3.53
USER7240,2023-06-20,City 6,12,0.86
USER7241,2021-08-27,City 7,13,2.15
USER7242,2021-05-19,City 8,6,4.34
USER7243,2023-12-31,City 9,18,2.29
USER7244,2020-05-30,City 10,12,3.62
USER7245,2020-06-17,City 11,17,3.29
USER7246,2021-07-02,City 12,19,3.68
USER7247,2020-11-11,City 13,11,2.55
USER7248,2022-02-17,City 14,15,4.07
USER7249,2023-12-28,City 15,17,3.49
USER7250,2023-07-22,City 1,14,4.01
USER7251,2020-11-11,City 2,13,3.13
USER7252,2022-03-08,City 3,18,2.94
USER7253,2021-10-10,City 4,16,3.4
USER7254,2022-01-08,City 5,10,4.27
USER7255,2020-08-06,City 6,11,3.75
USER7256,2020-07-06,City 7,15,3.79
USER7257,2020-01-11,City 8,23,2.49
USER7258,2021-09-23,City 9,18,4.3
USER7259,2022-06-29,City 10,9,4.12
USER7260,2022-01-07,City 11,10,1.27
USER7261,2021-07-06,City 12,13,2.96
USER7262,2020-07-28,City 13,10,1.03
USER7263,2020-09-28,City 14,19,0.63
USER7264,2020-06-27,City 15,19,3.86
USER7265,2021-01-18,City 1,13,2.3
USER7266,2022-06-01,City 2,12,2.31
USER7267,2022-07-08,City 3,15,4.17
USER7268,2023-02-14,City 4,8,1.29
USER7269,2023-02-10,City 5,11,3.41
USER7270,2022-11-15,City 6,11,4.73
USER7271,2022-04-15,City 7,23,3.09
USER7272,2020-07-30,City 8,13,2.85
USER7273,2020-02-23,City 9,6,4.37
USER7274,2020-07-02,City 10,17,4.52
USER7275,2021-12-25,City 11,23,0.31
USER7276,2023-02-09,City 12,17,2.75
USER7277,2020-07-09,City 13,15,4.34
USER7278,2023-05-07,City 14,14,1.46
USER7279,2023-05-09,City 15,13,1.53
USER7280,2021-10-26,City 1,15,2.75
USER7281,2022-02-27,City 2,11,0.94
USER7282,2020-01-26,City 3,17,4.39
USER7283,2021-08-20,City 4,15,2.02
USER7284,2022-04-27,City 5,15,1.51
USER7285,2022-03-05,City 6,15,2.46
USER7286,2020-06-22,City 7,17,2.98
USER7287,2023-02-19,City 8,9,2.99
USER7288,2021-05-12,City 9,10,2.98
USER7289,2023-03-17,City 10,15,2.9
USER7290,2022-12-03,City 11,16,1.51
USER7291,2020-12-13,City 12,14,4.13
USER7292,2023-11-04,City 13,17,1.83
USER7293,2022-02-18,City 14,12,4.79
USER7294,2020-12-13,City 15,17,4.01
USER7295,2020-10-11,City 1,19,3.21
USER7296,2021-07-04,City 2,12,3.71
USER7297,2021-09-08,City 3,17,3.13
USER7298,2021-07-03,City 4,8,2.22
USER7299,2022-10-06,City 5,16,2.85
USER7300,2020-10-25,City 6,13,1.9
USER7301,2020-05-09,City 7,11,3.85
USER7302,2020-12-08,City 8,14,4.65
USER7303,2022-06-09,City 9,12,2.4
USER7304,2021-07-19,City 10,15,3.61
USER7305,2022-05-12,City 11,13,1.39
USER7306,2021-09-05,City 12,11,3.26
USER7307,2022-09-18,City 13,14,4.2
USER7308,2020-06-06,City 14,15,3.64
USER7309,2022-01-09,City 15,9,4.05
USER7310,2021-05-30,City 1,17,1.31
USER7311,2021-05-20,City 2,12,2.98
USER7312,2023-07-04,City 3,11,1.36
USER7313,2022-10-12,City 4,11,3.29
USER7314,2023-05-01,City 5,12,2.05
USER7315,2023-06-16,City 6,17,2.31
USER7316,2021-02-04,City 7,10,3.34
USER7317,2022-07-26,City 8,13,3.26
USER7318,2020-08-07,City 9,16,3.96
USER7319,2020-10-04,City 10,17,4.37
USER7320,2021-09-15,City 11,15,4.37
USER7321,2020-01-14,City 12,12,2.36
USER7322,2022-03-21,City 13,16,4.33
USER7323,2021-11-11,City 14,11,2.52
USER7324,2023-06-24,City 15,15,1.97
USER7325,2022-02-17,City 1,21,1.03
USER7326,2021-11-05,City 2,13,3.88
USER7327,2022-06-20,City 3,19,2.91
USER7328,2021-11-16,City 4,16,1.94
USER7329,2022-05-31,City 5,19,4.56
USER7330,2023-08-26,City 6,20,2.0
USER7331,2023-05-02,City 7,14,0.53
USER7332,2020-10-05,City 8,17,2.06
USER7333,2021-09-07,City 9,20,4.22
USER7334,2021-10-18,City 10,13,3.56
USER7335,2023-05-20,City 11,14,1.28
USER7336,2023-11-24,City 12,14,2.89
USER7337,2021-02-15,City 13,16,3.03
USER7338,2022-09-08,City 14,9,3.85
USER7339,2021-10-05,City 15,13,2.16
USER7340,2020-12-29,City 1,20,2.62
USER7341,2022-03-26,City 2,11,3.66
USER7342,2021-10-15,City 3,15,4.42
USER7343,2021-08-19,City 4,10,3.75
USER7344,2023-11-24,City 5,14,3.86
USER7345,2023-07-20,City 6,16,3.55
USER7346,2022-10-02,City 7,12,2.8
USER7347,2023-03-25,City 8,19,3.42
USER7348,2021-05-11,City 9,13,2.53
USER7349,2021-10-29,City 10,16,3.47
USER7350,2022-02-09,City 11,13,2.71
USER7351,2021-07-28,City 12,16,3.55
USER7352,2022-03-15,City 13,17,2.81
USER7353,2022-01-17,City 14,8,2.03
USER7354,2020-08-21,City 15,11,2.17
USER7355,2023-02-28,City 1,19,1.17
USER7356,2021-02-13,City 2,19,2.12
USER7357,2023-04-27,City 3,14,0.71
USER7358,2023-01-22,City 4,11,3.19
USER7359,2021-01-03,City 5,11,4.12
USER7360,2023-10-28,City 6,18,1.58
USER7361,2023-01-31,City 7,19,1.67
USER7362,2020-02-25,City 8,23,4.05
USER7363,2022-08-03,City 9,17,4.63
USER7364,2023-12-21,City 10,16,3.35
USER7365,2021-03-05,City 11,11,3.27
USER7366,2022-06-16,City 12,15,2.55
USER7367,2021-08-19,City 13,18,2.02
USER7368,2023-11-19,City 14,15,0.93
USER7369,2020-05-21,City 15,22,4.46
USER7370,2022-04-17,City 1,19,3.44
USER7371,2023-10-10,City 2,13,3.28
USER7372,2022-10-19,City 3,10,2.93
USER7373,2020-10-12,City 4,16,3.93
USER7374,2023-07-21,City 5,21,4.22
USER7375,2021-09-12,City 6,17,3.4
USER7376,2021-05-10,City 7,15,1.31
USER7377,2021-06-01,City 8,14,1.35
USER7378,2023-09-10,City 9,15,2.84
USER7379,2020-11-11,City 10,11,4.41
USER7380,2022-05-16,City 11,11,3.84
USER7381,2022-02-11,City 12,17,3.27
USER7382,2020-05-31,City 13,13,3.13
USER7383,2022-07-08,City 14,11,3.11
USER7384,2023-05-09,City 15,13,2.06
USER7385,2022-09-08,City 1,13,2.07
USER7386,2023-04-07,City 2,21,3.1
USER7387,2022-03-31,City 3,12,1.72
USER7388,2022-12-30,City 4,13,1.57
USER7389,2022-11-03,City 5,20,2.54
USER7390,2023-11-17,City 6,10,4.6
USER7391,2022-05-06,City 7,15,1.93
USER7392,2023-01-18,City 8,21,3.73
USER7393,2020-03-16,City 9,15,1.79
USER7394,2022-01-06,City 10,17,3.35
USER7395,2023-12-07,City 11,13,1.67
USER7396,2023-01-04,City 12,7,3.41
USER7397,2023-05-01,City 13,14,2.18
USER7398,2023-07-30,City 14,14,2.89
USER7399,2020-06-23,City 15,10,3.31
USER7400,2020-08-11,City 1,15,2.54
USER7401,2021-05-23,City 2,13,2.09
USER7402,2023-09-08,City 3,8,3.94
USER7403,2023-09-23,City 4,18,1.62
USER7404,2021-12-28,City 5,18,3.5
USER7405,2020-12-06,City 6,15,1.62
USER7406,2023-08-18,City 7,18,2.86
USER7407,2023-06-08,City 8,13,4.19
USER7408,2020-03-31,City 9,17,3.76
USER7409,2023-02-27,City 10,20,3.99
USER7410,2023-08-14,City 11,18,3.33
USER7411,2023-10-19,City 12,20,2.92
USER7412,2023-08-17,City 13,15,1.5
USER7413,2022-03-29,City 14,8,4.13
USER7414,2021-11-10,City 15,23,3.58
USER7415,2022-05-31,City 1,16,4.37
USER7416,2020-08-04,City 2,9,0.67
USER7417,2020-01-22,City 3,18,1.26
USER7418,2020-07-20,City 4,13,3.38
USER7419,2021-06-13,City 5,12,1.84
USER7420,2021-03-30,City 6,22,3.48
USER7421,2022-11-11,City 7,14,2.97
USER7422,2022-11-28,City 8,13,4.11
USER7423,2023-02-16,City 9,17,3.21
USER7424,2023-04-03,City 10,6,2.22
USER7425,2023-11-09,City 11,16,4.67
USER7426,2023-03-24,City 12,15,3.46
USER7427,2021-03-28,City 13,12,2.4
USER7428,2022-07-01,City 14,21,3.35
USER7429,2022-02-05,City 15,9,1.32
USER7430,2022-03-12,City 1,22,3.57
USER7431,2022-08-06,City 2,15,2.37
USER7432,2023-10-23,City 3,9,3.96
USER7433,2023-04-20,City 4,21,4.15
USER7434,2023-11-15,City 5,17,3.5
USER7435,2022-10-21,City 6,16,4.73
USER7436,2020-11-04,City 7,18,1.11
USER7437,2021-12-07,City 8,15,3.37
USER7438,2020-02-20,City 9,11,2.32
USER7439,2022-09-15,City 10,13,2.92
USER7440,2020-08-02,City 11,10,1.9
USER7441,2021-08-28,City 12,10,4.95
USER7442,2022-05-01,City 13,12,3.34
USER7443,2020-06-24,City 14,12,3.8
USER7444,2020-08-25,City 15,21,3.6
USER7445,2020-10-17,City 1,16,1.59
USER7446,2021-12-14,City 2,14,3.84
USER7447,2021-09-30,City 3,17,3.02
USER7448,2021-12-03,City 4,12,3.47
USER7449,2022-07-21,City 5,9,3.43
USER7450,2021-02-27,City 6,15,2.49
USER7451,2022-12-03,City 7,12,2.62
USER7452,2022-09-16,City 8,13,3.07
USER7453,2021-12-14,City 9,13,2.56
USER7454,2022-09-02,City 10,21,1.4
USER7455,2020-07-18,City 11,14,3.05
USER7456,2022-06-16,City 12,20,1.62
USER7457,2023-11-27,City 13,23,4.12
USER7458,2022-07-15,City 14,13,2.52
USER7459,2021-10-15,City 15,16,3.43
USER7460,2020-05-17,City 1,14,2.47
USER7461,2021-09-06,City 2,18,0.57
USER7462,2020-04-01,City 3,22,2.27
USER7463,2023-12-26,City 4,12,3.67
USER7464,2020-08-23,City 5,5,3.53
USER7465,2020-02-16,City 6,9,4.4
USER7466,2021-12-03,City 7,12,3.37
USER7467,2023-08-20,City 8,11,1.52
USER7468,2020-08-11,City 9,9,3.73
USER7469,2023-10-18,City 10,12,2.13
USER7470,2020-12-02,City 11,21,4.19
USER7471,2021-05-14,City 12,13,2.79
USER7472,2022-11-22,City 13,14,3.01
USER7473,2020-12-23,City 14,14,2.83
USER7474,2023-02-04,City 15,23,2.08
USER7475,2020-11-23,City 1,16,3.42
USER7476,2021-11-08,City 2,11,2.7
USER7477,2023-02-20,City 3,10,1.2
USER7478,2022-05-23,City 4,16,3.25
USER7479,2022-08-04,City 5,14,3.39
USER7480,2021-04-19,City 6,16,3.52
USER7481,2022-04-09,City 7,8,3.16
USER7482,2023-07-13,City 8,19,2.51
USER7483,2021-01-12,City 9,19,4.19
USER7484,2021-01-16,City 10,10,1.66
USER7485,2023-08-04,City 11,13,1.59
USER7486,2023-09-08,City 12,19,4.5
USER7487,2022-06-04,City 13,15,4.76
USER7488,2022-03-21,City 14,14,3.78
USER7489,2020-02-29,City 15,10,4.8
USER7490,2023-06-11,City 1,7,3.41
USER7491,2021-02-08,City 2,11,2.64
USER7492,2022-07-09,City 3,13,3.39
USER7493,2023-04-27,City 4,19,2.93
USER7494,2022-05-29,City 5,15,4.94
USER7495,2022-03-07,City 6,17,4.29
USER7496,2020-01-10,City 7,17,2.41
USER7497,2023-12-14,City 8,7,3.87
USER7498,2021-03-15,City 9,11,2.87
USER7499,2021-02-25,City 10,13,3.49
USER7500,2021-07-24,City 11,10,1.82
USER7501,2023-12-12,City 12,19,3.63
USER7502,2020-05-08,City 13,15,2.82
USER7503,2023-03-28,City 14,17,4.0
USER7504,2020-07-27,City 15,12,1.13
USER7505,2023-01-04,City 1,16,4.24
USER7506,2021-01-17,City 2,12,0.75
USER7507,2022-01-19,City 3,10,1.47
USER7508,2021-10-29,City 4,14,2.5
USER7509,2021-02-07,City 5,20,3.97
USER7510,2022-07-26,City 6,15,4.24
USER7511,2020-08-21,City 7,17,2.73
USER7512,2021-06-21,City 8,9,1.93
USER7513,2023-10-05,City 9,17,2.39
USER7514,2022-09-29,City 10,11,4.49
USER7515,2022-12-16,City 11,23,4.62
USER7516,2023-08-01,City 12,18,1.27
USER7517,2021-10-03,City 13,16,2.63
USER7518,2023-05-07,City 14,12,1.19
USER7519,2022-03-06,City 15,15,2.67
USER7520,2023-06-05,City 1,13,1.43
USER7521,2022-03-14,City 2,13,4.51
USER7522,2023-04-17,City 3,21,2.77
USER7523,2020-08-21,City 4,14,2.98
USER7524,2021-12-13,City 5,16,2.19
USER7525,2021-12-21,City 6,22,2.88
USER7526,2022-07-26,City 7,24,1.38
USER7527,2023-06-18,City 8,16,4.04
USER7528,2020-12-19,City 9,21,2.91
USER7529,2023-10-11,City 10,17,3.45
USER7530,2023-12-16,City 11,10,3.36
USER7531,2021-09-01,City 12,20,3.39
USER7532,2023-06-12,City 13,10,1.79
USER7533,2023-04-23,City 14,16,3.98
USER7534,2020-06-22,City 15,12,3.81
USER7535,2023-10-08,City 1,14,3.2
USER7536,2020-10-01,City 2,15,1.07
USER7537,2021-10-03,City 3,18,3.42
USER7538,2020-08-29,City 4,11,2.05
