transaction_id,customer_id,product_id,date,quantity,region,discount,price,total_amount
TXN96997,CUST12125,PROD1176,2023-07-12,1,South,1.6,48.11,47.34
TXN96998,CUST12448,PROD1144,2023-03-22,1,South,6.38,98.14,91.88
TXN96999,CUST13214,PROD1028,2023-12-28,2,South,8.41,9.87,18.08
TXN97000,CUST14998,PROD1193,2023-12-01,5,North,10.78,19.96,89.04
TXN97001,CUST14302,PROD1083,2023-09-27,1,West,4.84,22.05,20.98
TXN97002,CUST12266,PROD1056,2023-02-28,4,South,13.97,5.87,20.2
TXN97003,CUST12848,PROD1040,2023-10-15,2,North,0.65,7.63,15.16
TXN97004,CUST14619,PROD1127,2023-12-18,5,North,13.33,9.4,40.73
TXN97005,CUST14438,PROD1107,2023-04-03,1,South,0.69,31.44,31.22
TXN97006,CUST10238,PROD1052,2023-08-17,3,East,1.97,42.16,123.99
TXN97007,CUST14930,PROD1161,2023-07-19,2,North,0.64,18.5,36.76
TXN97008,CUST10502,PROD1157,2023-03-14,3,South,5.04,48.32,137.65
TXN97009,CUST13109,PROD1082,2023-05-27,4,East,3.64,48.77,187.98
TXN97010,CUST13270,PROD1111,2023-04-27,2,North,0.77,23.3,46.24
TXN97011,CUST10230,PROD1174,2023-12-16,2,South,1.1,8.44,16.69
TXN97012,CUST14699,PROD1132,2023-06-03,2,East,0.62,19.55,38.86
TXN97013,CUST12432,PROD1089,2023-01-11,5,South,0.28,10.83,54.0
TXN97014,CUST13828,PROD1019,2023-05-23,5,West,3.67,42.24,203.45
TXN97015,CUST14296,PROD1069,2023-06-26,1,East,6.5,18.41,17.21
TXN97016,CUST11625,PROD1166,2023-10-13,3,North,6.34,20.38,57.26
TXN97017,CUST10447,PROD1034,2023-05-02,1,East,0.61,15.79,15.69
TXN97018,CUST13413,PROD1054,2023-06-03,3,South,0.89,28.42,84.5
TXN97019,CUST11204,PROD1123,2023-06-08,1,East,7.31,120.78,111.95
TXN97020,CUST13487,PROD1199,2023-08-01,2,South,3.77,28.93,55.68
TXN97021,CUST12383,PROD1013,2023-02-24,2,North,1.13,41.72,82.5
TXN97022,CUST13321,PROD1070,2023-02-04,3,North,2.27,35.25,103.35
TXN97023,CUST12716,PROD1190,2023-03-22,2,North,1.22,64.14,126.71
TXN97024,CUST14112,PROD1128,2023-12-10,1,East,13.43,7.89,6.83
TXN97025,CUST14357,PROD1086,2023-09-05,5,North,8.13,23.59,108.36
TXN97026,CUST14638,PROD1094,2023-09-16,4,North,6.52,9.1,34.03
TXN97027,CUST14835,PROD1025,2023-10-19,1,North,2.38,47.41,46.28
TXN97028,CUST14533,PROD1048,2023-06-19,3,West,1.82,9.43,27.78
TXN97029,CUST14093,PROD1026,2023-07-21,2,East,6.28,9.94,18.63
TXN97030,CUST11453,PROD1189,2023-09-02,4,West,2.26,29.07,113.65
TXN97031,CUST12192,PROD1056,2023-06-27,4,South,7.57,5.87,21.7
TXN97032,CUST12194,PROD1135,2023-04-27,2,South,6.33,13.6,25.48
TXN97033,CUST12461,PROD1065,2023-10-10,1,South,1.03,11.55,11.43
TXN97034,CUST13185,PROD1056,2023-06-17,2,South,3.2,5.87,11.36
TXN97035,CUST11986,PROD1181,2023-10-19,5,West,0.52,5.98,29.74
TXN97036,CUST10672,PROD1104,2023-02-28,3,North,4.7,11.78,33.68
TXN97037,CUST11165,PROD1097,2023-10-31,2,South,5.06,15.6,29.62
TXN97038,CUST14341,PROD1018,2023-02-24,1,North,4.62,32.52,31.02
TXN97039,CUST12294,PROD1019,2023-03-07,5,South,7.05,42.24,196.31
TXN97040,CUST11145,PROD1049,2023-09-22,5,South,1.3,9.97,49.2
TXN97041,CUST10351,PROD1092,2023-01-28,1,South,5.88,30.54,28.74
TXN97042,CUST14744,PROD1176,2023-10-13,3,East,3.91,48.11,138.69
TXN97043,CUST11415,PROD1130,2023-02-20,4,West,1.14,22.01,87.04
TXN97044,CUST13756,PROD1182,2023-08-10,5,South,0.51,27.32,135.9
TXN97045,CUST12504,PROD1193,2023-01-07,1,South,4.53,19.96,19.06
TXN97046,CUST14799,PROD1161,2023-01-13,5,South,8.79,18.5,84.37
TXN97047,CUST12012,PROD1139,2023-04-15,4,North,3.07,18.03,69.91
TXN97048,CUST14645,PROD1141,2023-06-06,1,West,13.1,23.71,20.6
TXN97049,CUST10362,PROD1070,2023-08-14,5,East,1.32,35.25,173.92
TXN97050,CUST14824,PROD1091,2023-05-13,1,West,1.57,15.27,15.03
TXN97051,CUST14224,PROD1126,2023-07-29,1,North,3.39,16.24,15.69
TXN97052,CUST10754,PROD1119,2023-05-26,4,North,5.77,46.87,176.66
TXN97053,CUST10655,PROD1168,2023-11-12,1,West,6.97,22.91,21.31
TXN97054,CUST11173,PROD1172,2023-11-23,3,North,4.37,8.88,25.48
TXN97055,CUST11133,PROD1081,2023-04-06,5,East,11.94,32.76,144.24
TXN97056,CUST10311,PROD1006,2023-11-25,2,West,2.91,12.36,24.0
TXN97057,CUST11488,PROD1042,2023-10-23,3,West,6.9,65.64,183.33
TXN97058,CUST10606,PROD1161,2023-11-27,3,South,10.88,18.5,49.46
TXN97059,CUST12795,PROD1152,2023-01-04,1,North,2.46,13.64,13.3
TXN97060,CUST10789,PROD1116,2023-05-08,3,North,8.06,23.83,65.73
TXN97061,CUST11134,PROD1089,2023-06-20,3,North,1.12,10.83,32.13
TXN97062,CUST14159,PROD1171,2023-01-29,3,West,0.62,14.3,42.63
TXN97063,CUST12899,PROD1198,2023-07-02,1,West,1.26,9.49,9.37
TXN97064,CUST10641,PROD1157,2023-10-24,3,South,8.48,48.32,132.67
TXN97065,CUST11722,PROD1159,2023-08-14,2,East,1.28,30.03,59.29
TXN97066,CUST13139,PROD1139,2023-05-04,3,West,2.44,18.03,52.77
TXN97067,CUST14174,PROD1193,2023-09-16,1,West,10.83,19.96,17.8
TXN97068,CUST12284,PROD1154,2023-05-15,1,East,4.3,64.29,61.53
TXN97069,CUST10262,PROD1001,2023-10-04,4,East,4.52,58.21,222.32
TXN97070,CUST12659,PROD1199,2023-01-16,4,East,10.72,28.93,103.31
TXN97071,CUST12381,PROD1015,2023-04-09,2,West,11.31,23.0,40.8
TXN97072,CUST10886,PROD1019,2023-12-19,5,East,2.01,42.24,206.95
TXN97073,CUST13176,PROD1029,2023-12-09,4,South,4.73,7.9,30.11
TXN97074,CUST12719,PROD1018,2023-04-01,3,East,0.91,32.52,96.67
TXN97075,CUST11353,PROD1137,2023-02-11,1,West,7.27,13.05,12.1
TXN97076,CUST11883,PROD1026,2023-08-02,4,West,4.81,9.94,37.85
TXN97077,CUST14002,PROD1146,2023-03-12,1,North,0.25,6.15,6.13
TXN97078,CUST10064,PROD1085,2023-02-27,3,East,8.16,21.24,58.52
TXN97079,CUST10010,PROD1007,2023-07-06,1,North,0.23,20.49,20.44
TXN97080,CUST14402,PROD1092,2023-12-24,1,West,4.93,30.54,29.03
TXN97081,CUST13702,PROD1043,2023-12-23,4,East,4.58,23.98,91.53
TXN97082,CUST14080,PROD1138,2023-10-22,1,South,6.55,25.37,23.71
TXN97083,CUST13900,PROD1085,2023-09-09,3,North,5.48,21.24,60.23
TXN97084,CUST13045,PROD1143,2023-06-13,2,West,0.08,35.39,70.72
TXN97085,CUST10633,PROD1150,2023-10-23,1,North,2.45,27.45,26.78
TXN97086,CUST10441,PROD1058,2023-01-16,1,West,2.66,4.0,3.89
TXN97087,CUST10378,PROD1184,2023-04-12,3,West,5.42,21.09,59.84
TXN97088,CUST11684,PROD1011,2023-12-31,5,North,3.11,45.02,218.1
TXN97089,CUST11441,PROD1136,2023-04-13,3,East,13.36,22.85,59.39
TXN97090,CUST11297,PROD1039,2023-01-15,4,North,9.6,11.95,43.21
TXN97091,CUST13530,PROD1025,2023-03-16,4,East,15.72,47.41,159.83
TXN97092,CUST10217,PROD1002,2023-05-10,2,South,0.44,30.2,60.13
TXN97093,CUST13897,PROD1112,2023-04-03,1,West,8.97,19.04,17.33
TXN97094,CUST11981,PROD1147,2023-04-21,2,North,7.08,8.44,15.68
TXN97095,CUST12350,PROD1017,2023-10-16,2,North,9.61,56.58,102.29
TXN97096,CUST13803,PROD1175,2024-01-01,1,West,2.66,4.55,4.43
TXN97097,CUST14173,PROD1010,2023-02-05,1,East,11.51,16.4,14.51
TXN97098,CUST12350,PROD1129,2023-01-09,3,South,5.43,20.76,58.9
TXN97099,CUST11964,PROD1122,2023-11-14,2,East,6.89,5.67,10.56
TXN97100,CUST11316,PROD1126,2023-11-30,2,East,4.12,16.24,31.14
TXN97101,CUST13491,PROD1150,2023-10-21,4,North,4.5,27.45,104.86
TXN97102,CUST13831,PROD1141,2023-11-06,2,East,3.04,23.71,45.98
TXN97103,CUST12101,PROD1010,2023-03-22,3,South,5.32,16.4,46.58
TXN97104,CUST14357,PROD1143,2023-08-30,5,East,13.65,35.39,152.8
TXN97105,CUST12536,PROD1127,2023-05-20,2,North,9.46,9.4,17.02
TXN97106,CUST13458,PROD1076,2023-12-12,3,South,1.18,13.4,39.73
TXN97107,CUST12229,PROD1086,2023-09-25,3,West,3.57,23.59,68.24
TXN97108,CUST11795,PROD1104,2023-09-02,5,West,2.58,11.78,57.38
TXN97109,CUST10635,PROD1062,2023-02-23,3,East,8.95,20.01,54.66
TXN97110,CUST10506,PROD1070,2023-01-07,4,South,8.57,35.25,128.92
TXN97111,CUST11710,PROD1120,2023-12-07,5,East,1.74,16.61,81.6
TXN97112,CUST11149,PROD1161,2023-05-14,4,West,2.2,18.5,72.37
TXN97113,CUST11788,PROD1163,2023-09-15,2,South,5.72,23.13,43.61
TXN97114,CUST11900,PROD1061,2023-07-04,2,South,7.7,17.27,31.88
TXN97115,CUST14462,PROD1113,2023-07-29,3,South,3.52,26.69,77.25
TXN97116,CUST12899,PROD1042,2023-01-30,3,North,4.26,65.64,188.53
TXN97117,CUST12109,PROD1189,2023-07-26,5,North,0.36,29.07,144.83
TXN97118,CUST11988,PROD1141,2023-12-07,2,South,7.35,23.71,43.93
TXN97119,CUST13658,PROD1061,2023-06-03,1,North,1.44,17.27,17.02
TXN97120,CUST13560,PROD1015,2023-07-18,3,West,17.63,23.0,56.84
TXN97121,CUST13941,PROD1009,2023-07-25,5,East,9.06,3.7,16.82
TXN97122,CUST11934,PROD1146,2023-08-30,3,East,8.18,6.15,16.94
TXN97123,CUST10451,PROD1053,2023-04-16,5,North,5.77,10.11,47.63
TXN97124,CUST12912,PROD1193,2023-02-17,2,South,8.25,19.96,36.63
TXN97125,CUST14489,PROD1009,2023-09-28,3,West,3.88,3.7,10.67
TXN97126,CUST12808,PROD1107,2023-10-03,3,North,2.18,31.44,92.26
TXN97127,CUST14407,PROD1055,2023-03-04,1,North,6.89,31.1,28.96
TXN97128,CUST11425,PROD1058,2023-11-08,2,East,6.1,4.0,7.51
TXN97129,CUST10632,PROD1142,2023-02-11,5,North,4.07,29.61,142.02
TXN97130,CUST13463,PROD1096,2023-03-19,1,South,0.15,11.12,11.1
TXN97131,CUST12274,PROD1160,2023-08-05,5,West,3.36,20.26,97.9
TXN97132,CUST12795,PROD1026,2023-04-02,3,South,0.27,9.94,29.74
TXN97133,CUST14935,PROD1109,2023-03-06,4,West,6.86,5.47,20.38
TXN97134,CUST13437,PROD1013,2023-01-04,3,South,3.05,41.72,121.34
TXN97135,CUST14468,PROD1039,2023-05-15,2,West,14.54,11.95,20.42
TXN97136,CUST11216,PROD1039,2023-06-26,5,East,0.9,11.95,59.21
TXN97137,CUST11135,PROD1037,2023-03-18,1,East,2.63,13.18,12.83
TXN97138,CUST12223,PROD1115,2023-05-10,3,East,1.78,9.03,26.61
TXN97139,CUST11687,PROD1199,2023-06-28,5,East,0.5,28.93,143.93
TXN97140,CUST10763,PROD1069,2023-04-15,1,East,8.99,18.41,16.75
TXN97141,CUST11115,PROD1170,2023-03-14,3,West,0.21,34.02,101.85
TXN97142,CUST10654,PROD1039,2023-06-03,4,North,3.14,11.95,46.3
TXN97143,CUST11222,PROD1179,2023-05-19,4,South,7.34,13.17,48.81
TXN97144,CUST12914,PROD1022,2023-06-02,3,North,1.58,29.71,87.72
TXN97145,CUST12995,PROD1121,2023-02-28,2,South,4.92,29.03,55.2
TXN97146,CUST14107,PROD1141,2023-11-13,4,North,2.14,23.71,92.81
TXN97147,CUST14110,PROD1170,2023-01-22,5,West,3.53,34.02,164.1
TXN97148,CUST14257,PROD1046,2023-09-16,2,East,3.58,19.46,37.53
TXN97149,CUST11601,PROD1178,2023-12-01,2,South,0.68,89.05,176.89
TXN97150,CUST11379,PROD1119,2023-07-23,3,East,2.31,46.87,137.36
TXN97151,CUST11687,PROD1113,2023-06-15,5,North,0.82,26.69,132.36
TXN97152,CUST10171,PROD1018,2023-08-03,5,South,2.4,32.52,158.7
TXN97153,CUST13909,PROD1014,2023-06-28,1,South,3.47,34.51,33.31
TXN97154,CUST14451,PROD1194,2023-08-17,4,West,0.88,25.81,102.33
TXN97155,CUST10978,PROD1091,2023-05-19,4,North,2.81,15.27,59.36
TXN97156,CUST12189,PROD1177,2023-05-06,2,South,6.58,4.44,8.3
TXN97157,CUST10909,PROD1006,2023-05-06,2,East,3.55,12.36,23.84
TXN97158,CUST11045,PROD1168,2023-03-05,3,East,2.68,22.91,66.89
TXN97159,CUST12702,PROD1020,2023-10-16,5,East,1.28,9.92,48.97
TXN97160,CUST13828,PROD1180,2023-01-17,4,South,1.43,16.08,63.4
TXN97161,CUST10169,PROD1170,2023-08-07,1,North,16.14,34.02,28.53
TXN97162,CUST13379,PROD1142,2023-11-01,4,East,1.58,29.61,116.57
TXN97163,CUST13690,PROD1198,2023-01-11,4,North,3.29,9.49,36.71
TXN97164,CUST10479,PROD1059,2023-02-23,4,East,7.55,65.1,240.74
TXN97165,CUST13745,PROD1043,2023-07-20,2,North,0.11,23.98,47.91
TXN97166,CUST14081,PROD1090,2023-03-03,5,West,0.74,18.55,92.06
TXN97167,CUST11527,PROD1180,2023-06-04,5,West,0.05,16.08,80.36
TXN97168,CUST12458,PROD1080,2023-05-07,4,East,13.84,77.16,265.92
TXN97169,CUST12077,PROD1023,2023-09-23,5,North,5.93,49.36,232.16
TXN97170,CUST12814,PROD1038,2023-01-13,3,West,9.76,6.57,17.79
TXN97171,CUST12461,PROD1020,2023-07-20,2,West,9.76,9.92,17.9
TXN97172,CUST13841,PROD1052,2023-02-18,2,North,1.79,42.16,82.81
TXN97173,CUST12669,PROD1183,2023-02-02,5,South,12.62,16.3,71.21
TXN97174,CUST14935,PROD1173,2023-11-28,4,East,17.12,11.04,36.6
TXN97175,CUST13588,PROD1139,2023-09-21,4,West,2.2,18.03,70.53
TXN97176,CUST10568,PROD1055,2023-05-20,4,West,10.8,31.1,110.96
TXN97177,CUST10844,PROD1012,2023-08-16,5,East,6.9,12.26,57.07
TXN97178,CUST11888,PROD1129,2023-03-03,4,North,1.04,20.76,82.18
TXN97179,CUST10902,PROD1063,2023-01-12,5,North,3.41,9.3,44.91
TXN97180,CUST13062,PROD1057,2023-09-01,1,North,2.23,20.03,19.58
TXN97181,CUST13401,PROD1159,2023-01-25,5,North,7.9,30.03,138.29
TXN97182,CUST14312,PROD1049,2023-07-05,3,East,3.24,9.97,28.94
TXN97183,CUST13985,PROD1054,2023-06-06,4,West,12.02,28.42,100.02
TXN97184,CUST11727,PROD1073,2023-12-11,4,South,3.53,19.98,77.1
TXN97185,CUST10959,PROD1110,2023-04-01,2,West,12.0,24.8,43.65
TXN97186,CUST10339,PROD1036,2023-04-26,5,South,7.11,11.16,51.83
TXN97187,CUST11069,PROD1044,2023-01-06,1,West,8.64,11.72,10.71
TXN97188,CUST12445,PROD1104,2023-04-21,4,West,3.51,11.78,45.47
TXN97189,CUST11288,PROD1064,2023-08-15,2,West,3.91,88.18,169.46
TXN97190,CUST13171,PROD1036,2023-12-17,5,West,7.01,11.16,51.89
TXN97191,CUST12422,PROD1064,2023-05-17,2,East,4.92,88.18,167.68
TXN97192,CUST12599,PROD1002,2023-12-26,1,South,0.18,30.2,30.15
TXN97193,CUST14926,PROD1008,2023-04-24,5,North,10.91,51.91,231.23
TXN97194,CUST13516,PROD1193,2023-04-01,4,East,7.64,19.96,73.74
TXN97195,CUST11890,PROD1178,2023-08-30,5,North,2.17,89.05,435.59
TXN97196,CUST14684,PROD1026,2023-06-24,4,South,1.2,9.94,39.28
TXN97197,CUST12291,PROD1123,2023-04-24,3,South,4.25,120.78,346.94
TXN97198,CUST13501,PROD1071,2023-02-18,4,North,12.71,22.83,79.71
TXN97199,CUST14328,PROD1043,2023-08-26,2,East,6.01,23.98,45.08
TXN97200,CUST12348,PROD1092,2023-02-24,1,West,4.34,30.54,29.21
TXN97201,CUST13040,PROD1157,2023-08-26,5,South,9.34,48.32,219.03
TXN97202,CUST14206,PROD1025,2023-02-02,3,South,1.44,47.41,140.18
TXN97203,CUST11750,PROD1072,2023-06-28,3,North,5.4,10.95,31.08
TXN97204,CUST10815,PROD1176,2023-04-19,3,South,0.77,48.11,143.22
TXN97205,CUST10102,PROD1067,2023-08-20,2,West,3.88,11.57,22.24
TXN97206,CUST14690,PROD1122,2023-02-22,4,South,0.75,5.67,22.51
TXN97207,CUST10119,PROD1061,2023-06-06,3,South,1.84,17.27,50.86
TXN97208,CUST11575,PROD1140,2023-09-23,1,East,9.09,17.92,16.29
TXN97209,CUST12836,PROD1051,2023-09-13,1,East,4.32,19.76,18.91
TXN97210,CUST14544,PROD1196,2023-05-26,5,West,3.83,11.07,53.23
TXN97211,CUST12825,PROD1056,2023-03-17,1,East,9.4,5.87,5.32
TXN97212,CUST14124,PROD1054,2023-09-01,4,South,1.98,28.42,111.43
TXN97213,CUST13901,PROD1102,2023-01-14,4,West,9.87,47.67,171.86
TXN97214,CUST11107,PROD1121,2023-11-23,3,South,4.01,29.03,83.6
TXN97215,CUST13096,PROD1010,2023-07-13,4,North,12.35,16.4,57.5
TXN97216,CUST11559,PROD1114,2023-06-22,4,West,2.7,16.72,65.07
TXN97217,CUST11535,PROD1109,2023-06-15,3,North,2.11,5.47,16.06
TXN97218,CUST13879,PROD1041,2023-02-21,5,North,5.0,35.7,169.58
TXN97219,CUST12866,PROD1187,2023-01-26,4,East,0.57,10.39,41.32
TXN97220,CUST10282,PROD1186,2023-12-10,4,North,4.94,29.51,112.21
TXN97221,CUST11534,PROD1132,2023-10-09,2,South,1.66,19.55,38.45
TXN97222,CUST14021,PROD1004,2023-07-21,5,South,6.89,2.81,13.08
TXN97223,CUST10581,PROD1174,2023-12-19,3,East,11.41,8.44,22.43
TXN97224,CUST14963,PROD1194,2023-06-11,2,South,7.53,25.81,47.73
TXN97225,CUST11266,PROD1152,2023-05-29,2,West,4.94,13.64,25.93
TXN97226,CUST13185,PROD1174,2023-09-06,5,South,0.85,8.44,41.84
TXN97227,CUST12504,PROD1148,2023-02-13,4,West,4.97,16.12,61.28
TXN97228,CUST11509,PROD1088,2023-06-28,3,North,3.33,19.5,56.55
TXN97229,CUST10904,PROD1104,2023-05-01,5,West,5.2,11.78,55.84
TXN97230,CUST10054,PROD1004,2023-11-29,2,West,5.14,2.81,5.33
TXN97231,CUST11417,PROD1087,2023-11-16,1,East,0.83,41.12,40.78
TXN97232,CUST11927,PROD1035,2023-10-27,3,West,0.07,13.57,40.68
TXN97233,CUST14503,PROD1079,2023-06-19,1,West,5.21,13.39,12.69
TXN97234,CUST13595,PROD1162,2023-03-18,4,East,9.57,30.85,111.59
TXN97235,CUST11330,PROD1079,2023-07-30,5,West,5.93,13.39,62.98
TXN97236,CUST14229,PROD1002,2023-05-15,4,North,2.62,30.2,117.64
TXN97237,CUST14483,PROD1143,2023-10-16,5,East,11.77,35.39,156.12
TXN97238,CUST10254,PROD1161,2023-04-30,2,North,4.6,18.5,35.3
TXN97239,CUST14002,PROD1075,2023-04-25,4,West,1.3,51.76,204.35
TXN97240,CUST12043,PROD1127,2023-02-17,1,West,0.26,9.4,9.38
TXN97241,CUST13561,PROD1195,2023-07-22,2,North,3.49,37.09,71.59
TXN97242,CUST13392,PROD1113,2023-07-16,5,West,5.46,26.69,126.16
TXN97243,CUST12519,PROD1198,2023-02-04,2,North,1.58,9.49,18.68
TXN97244,CUST14662,PROD1178,2023-09-06,1,North,0.64,89.05,88.48
TXN97245,CUST14043,PROD1027,2023-12-08,3,East,2.94,130.65,380.43
TXN97246,CUST10342,PROD1004,2023-06-03,5,West,0.67,2.81,13.96
TXN97247,CUST13102,PROD1009,2023-02-03,3,North,1.11,3.7,10.98
TXN97248,CUST12563,PROD1036,2023-05-21,2,West,14.08,11.16,19.18
TXN97249,CUST14741,PROD1113,2023-11-11,4,East,6.97,26.69,99.32
TXN97250,CUST10021,PROD1087,2023-12-06,5,South,8.1,41.12,188.95
TXN97251,CUST10958,PROD1188,2023-11-14,2,North,1.57,21.39,42.11
TXN97252,CUST14613,PROD1126,2023-03-15,5,North,0.17,16.24,81.06
TXN97253,CUST13315,PROD1142,2023-06-02,1,West,8.36,29.61,27.13
TXN97254,CUST12188,PROD1154,2023-07-30,2,South,1.17,64.29,127.08
TXN97255,CUST11807,PROD1137,2023-05-30,4,East,6.08,13.05,49.03
TXN97256,CUST11963,PROD1105,2023-08-16,5,East,13.46,14.99,64.86
TXN97257,CUST12830,PROD1138,2023-02-03,4,North,8.48,25.37,92.87
TXN97258,CUST13391,PROD1123,2023-03-13,4,North,12.08,120.78,424.76
TXN97259,CUST11175,PROD1172,2023-02-21,1,North,4.24,8.88,8.5
TXN97260,CUST11547,PROD1127,2023-03-15,3,East,3.39,9.4,27.24
TXN97261,CUST14760,PROD1139,2023-04-18,2,South,0.4,18.03,35.92
TXN97262,CUST12730,PROD1030,2023-11-20,3,West,2.09,15.92,46.76
TXN97263,CUST10218,PROD1030,2023-05-07,3,South,2.51,15.92,46.56
TXN97264,CUST11410,PROD1111,2023-08-05,1,East,12.12,23.3,20.48
TXN97265,CUST10599,PROD1071,2023-08-10,4,South,4.44,22.83,87.27
TXN97266,CUST10633,PROD1158,2023-04-01,4,West,5.43,40.28,152.37
TXN97267,CUST10989,PROD1012,2023-01-19,2,East,4.22,12.26,23.49
TXN97268,CUST14167,PROD1032,2023-02-15,1,South,6.42,26.68,24.97
TXN97269,CUST13863,PROD1078,2023-08-24,5,West,8.91,4.23,19.27
TXN97270,CUST10043,PROD1138,2023-10-19,4,South,3.43,25.37,98.0
TXN97271,CUST10361,PROD1049,2023-03-05,2,North,17.89,9.97,16.37
TXN97272,CUST10033,PROD1190,2023-09-29,5,North,3.93,64.14,308.1
TXN97273,CUST10328,PROD1130,2023-01-26,3,North,15.49,22.01,55.8
TXN97274,CUST14403,PROD1145,2023-11-08,1,North,8.45,40.09,36.7
TXN97275,CUST11146,PROD1111,2023-02-22,5,East,20.63,23.3,92.47
TXN97276,CUST11464,PROD1097,2023-11-08,4,East,11.41,15.6,55.28
TXN97277,CUST11047,PROD1085,2023-12-31,2,West,1.22,21.24,41.96
TXN97278,CUST10451,PROD1049,2023-12-27,2,North,16.32,9.97,16.69
TXN97279,CUST12940,PROD1164,2023-04-21,1,North,3.58,57.18,55.13
TXN97280,CUST11931,PROD1101,2023-11-21,3,North,3.23,20.61,59.83
TXN97281,CUST11075,PROD1167,2023-05-07,4,West,2.67,40.95,159.43
TXN97282,CUST11366,PROD1120,2023-06-21,3,South,6.05,16.61,46.82
TXN97283,CUST10348,PROD1102,2023-02-07,1,South,3.92,47.67,45.8
TXN97284,CUST14438,PROD1055,2023-07-21,1,North,1.83,31.1,30.53
TXN97285,CUST14804,PROD1012,2023-09-14,3,West,7.13,12.26,34.16
TXN97286,CUST11925,PROD1114,2023-10-30,5,East,10.25,16.72,75.03
TXN97287,CUST14717,PROD1042,2023-09-10,5,South,2.32,65.64,320.59
TXN97288,CUST12943,PROD1182,2023-07-31,1,South,1.69,27.32,26.86
TXN97289,CUST13141,PROD1138,2023-03-20,5,East,3.96,25.37,121.83
TXN97290,CUST10403,PROD1115,2023-08-23,5,East,1.89,9.03,44.3
TXN97291,CUST14334,PROD1033,2023-05-09,2,South,9.89,76.98,138.73
TXN97292,CUST14679,PROD1119,2023-09-25,3,East,14.7,46.87,119.94
TXN97293,CUST14328,PROD1193,2023-03-09,2,West,7.22,19.96,37.04
TXN97294,CUST10248,PROD1199,2023-02-11,2,South,8.91,28.93,52.7
TXN97295,CUST12387,PROD1090,2023-09-27,1,West,4.73,18.55,17.67
TXN97296,CUST13478,PROD1116,2023-09-21,1,South,6.84,23.83,22.2
TXN97297,CUST13137,PROD1162,2023-04-29,1,North,8.89,30.85,28.11
TXN97298,CUST10580,PROD1055,2023-01-25,2,West,4.31,31.1,59.52
TXN97299,CUST13661,PROD1027,2023-06-01,4,East,2.54,130.65,509.33
TXN97300,CUST10954,PROD1142,2023-04-23,2,North,13.74,29.61,51.08
TXN97301,CUST10127,PROD1045,2023-03-03,2,East,1.46,36.43,71.8
TXN97302,CUST10754,PROD1172,2023-08-27,2,North,0.21,8.88,17.72
TXN97303,CUST12342,PROD1189,2023-09-25,5,South,2.6,29.07,141.57
TXN97304,CUST13851,PROD1158,2023-08-10,5,South,7.15,40.28,187.0
TXN97305,CUST14395,PROD1027,2023-03-21,1,West,0.9,130.65,129.47
TXN97306,CUST11485,PROD1195,2023-01-07,2,West,5.52,37.09,70.09
TXN97307,CUST12159,PROD1050,2023-08-07,2,North,8.3,35.91,65.86
TXN97308,CUST13815,PROD1019,2023-07-13,1,West,19.16,42.24,34.15
TXN97309,CUST12887,PROD1057,2023-02-25,3,North,0.04,20.03,60.07
TXN97310,CUST14630,PROD1063,2023-12-17,4,East,4.94,9.3,35.36
TXN97311,CUST10816,PROD1142,2023-12-25,4,East,1.33,29.61,116.86
TXN97312,CUST10997,PROD1097,2023-03-27,3,North,1.13,15.6,46.27
TXN97313,CUST13990,PROD1193,2023-07-17,1,West,4.93,19.96,18.98
TXN97314,CUST11568,PROD1015,2023-10-12,3,West,0.07,23.0,68.95
TXN97315,CUST14650,PROD1114,2023-02-24,4,West,0.3,16.72,66.68
TXN97316,CUST10360,PROD1145,2023-02-12,3,South,1.69,40.09,118.24
TXN97317,CUST13212,PROD1040,2023-04-10,2,West,7.4,7.63,14.13
TXN97318,CUST13430,PROD1124,2023-09-06,5,South,3.49,16.74,80.78
TXN97319,CUST12655,PROD1072,2023-08-05,2,West,2.13,10.95,21.43
TXN97320,CUST10477,PROD1103,2024-01-01,4,South,2.32,21.68,84.71
TXN97321,CUST13300,PROD1188,2023-08-25,5,North,8.91,21.39,97.42
TXN97322,CUST14218,PROD1035,2023-05-01,5,West,7.75,13.57,62.59
TXN97323,CUST14348,PROD1040,2023-03-02,3,West,2.33,7.63,22.36
TXN97324,CUST14117,PROD1042,2023-12-09,2,North,6.57,65.64,122.65
TXN97325,CUST12990,PROD1034,2023-08-16,3,East,7.16,15.79,43.98
TXN97326,CUST13785,PROD1083,2023-11-22,4,West,6.81,22.05,82.19
TXN97327,CUST13519,PROD1069,2023-10-31,5,East,4.33,18.41,88.06
TXN97328,CUST10317,PROD1077,2023-04-10,3,North,4.91,13.99,39.91
TXN97329,CUST11497,PROD1096,2023-12-26,5,East,6.66,11.12,51.9
TXN97330,CUST13808,PROD1166,2023-04-11,2,West,3.28,20.38,39.42
TXN97331,CUST11612,PROD1063,2023-06-09,4,East,10.91,9.3,33.14
TXN97332,CUST10992,PROD1158,2023-11-26,2,West,0.17,40.28,80.42
TXN97333,CUST13479,PROD1103,2023-11-16,3,South,8.72,21.68,59.37
TXN97334,CUST10162,PROD1168,2023-06-24,3,South,14.05,22.91,59.07
TXN97335,CUST11954,PROD1050,2023-01-19,1,West,1.19,35.91,35.48
TXN97336,CUST12853,PROD1193,2023-04-10,2,South,4.94,19.96,37.95
