customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
BANK18872,473,United States,Male,63,2,4259.11,2,0,1,64935.61,1
BANK18873,619,Spain,Female,47,0,2697.03,2,1,0,44408.57,0
BANK18874,696,United Kingdom,Female,24,3,4541.58,2,1,1,54992.26,1
BANK18875,616,Germany,Male,27,2,6112.0,1,1,1,60953.38,0
BANK18876,622,United Kingdom,Female,52,4,6901.34,5,0,0,52718.96,0
BANK18877,527,United Kingdom,Female,19,4,2562.1,4,1,0,48295.15,0
BANK18878,706,Germany,Female,47,0,6311.6,5,1,1,47348.17,0
BANK18879,585,United States,Male,36,0,762.87,2,1,0,24146.03,0
BANK18880,434,United Kingdom,Female,56,1,3598.44,1,1,1,59897.37,0
BANK18881,612,Germany,Male,54,7,376.39,1,1,1,54255.82,0
BANK18882,748,France,Female,77,2,1399.27,2,1,0,26173.79,0
BANK18883,611,United Kingdom,Male,20,3,4375.58,5,0,1,24770.54,1
BANK18884,823,United States,Female,42,6,6743.46,5,0,0,28652.88,0
BANK18885,692,Spain,Female,51,7,500.81,4,1,1,61466.91,0
BANK18886,683,Germany,Female,72,2,1160.1,1,1,0,30581.88,1
BANK18887,637,United Kingdom,Male,75,2,24078.35,3,1,1,30367.7,0
BANK18888,643,United States,Female,39,5,2059.86,3,1,0,45159.56,0
BANK18889,623,United States,Female,55,4,1670.66,4,1,1,32315.12,0
BANK18890,619,Germany,Male,31,3,445.56,2,1,1,27511.41,0
BANK18891,703,France,Male,56,2,5934.64,2,0,0,14942.66,0
BANK18892,556,United States,Female,71,2,3548.96,1,1,0,61374.89,1
BANK18893,542,Germany,Female,19,1,857.21,4,1,1,31823.46,1
BANK18894,537,United Kingdom,Male,49,5,5010.58,2,1,1,56344.14,0
BANK18895,850,France,Female,60,2,3730.21,2,1,1,30840.98,0
BANK18896,703,Germany,Male,70,0,4161.42,5,0,1,18950.26,0
BANK18897,680,Germany,Female,20,0,26348.46,2,1,1,34691.99,0
BANK18898,544,France,Male,58,5,145.15,2,1,0,16579.91,1
BANK18899,712,United States,Female,25,2,12323.88,2,1,1,21478.9,0
BANK18900,638,United States,Female,43,1,9222.35,1,1,1,29830.34,0
BANK18901,671,United Kingdom,Female,49,0,2683.65,1,0,0,31741.64,1
BANK18902,552,United Kingdom,Male,28,2,10640.91,1,1,1,37143.01,0
BANK18903,666,Spain,Male,67,0,5228.6,1,1,0,59463.27,0
BANK18904,607,Spain,Female,18,1,11007.12,1,1,0,30497.32,1
BANK18905,573,United Kingdom,Female,32,3,4516.02,2,1,1,19772.52,1
BANK18906,723,France,Male,21,2,1217.68,1,0,0,66877.63,0
BANK18907,496,Spain,Female,21,7,4292.72,5,0,0,48736.27,1
BANK18908,706,Spain,Female,45,0,986.54,5,1,1,21270.75,1
BANK18909,718,France,Female,27,0,758.93,3,1,1,46237.31,0
BANK18910,562,United States,Male,28,0,5307.47,4,0,0,32167.66,1
BANK18911,567,Germany,Female,67,0,14732.48,3,1,1,26682.77,0
BANK18912,627,United States,Female,40,0,4439.68,4,1,0,36984.27,0
BANK18913,678,Germany,Female,78,3,7942.97,3,1,0,36115.06,0
BANK18914,634,France,Female,64,1,921.8,2,1,0,37070.56,0
BANK18915,693,Spain,Female,20,7,5309.62,4,0,0,33716.15,1
BANK18916,826,France,Male,56,0,6602.11,2,1,0,22721.86,0
BANK18917,599,United States,Female,56,3,212.53,2,0,1,36856.15,1
BANK18918,478,France,Female,34,10,511.07,3,1,1,27238.01,1
BANK18919,732,United States,Male,39,0,7606.7,5,1,1,24688.38,0
BANK18920,818,France,Male,69,1,2898.65,2,1,1,28251.97,0
BANK18921,689,United Kingdom,Male,44,3,2600.85,3,1,1,24511.07,0
BANK18922,541,United States,Male,73,3,12651.8,2,1,0,26920.14,1
BANK18923,637,Germany,Male,33,2,24120.25,5,0,0,25942.69,1
BANK18924,538,Spain,Female,33,1,7227.77,3,1,1,15648.66,0
BANK18925,714,Spain,Female,57,3,7865.38,2,1,1,39576.25,0
BANK18926,514,United States,Male,20,3,1168.0,3,1,0,29707.15,0
BANK18927,619,United Kingdom,Male,69,0,1067.36,1,1,1,36157.91,0
BANK18928,549,Spain,Female,64,9,19733.8,2,1,1,39748.51,0
BANK18929,662,United Kingdom,Female,50,2,5938.72,3,1,1,38213.02,1
BANK18930,613,Germany,Male,59,2,5803.13,3,1,0,41063.16,0
BANK18931,667,Spain,Male,19,5,1685.68,2,1,0,35239.25,0
BANK18932,652,France,Male,56,3,10878.85,2,1,1,39341.76,0
BANK18933,551,France,Male,63,0,227.29,4,0,0,20253.37,0
BANK18934,712,United States,Male,65,2,1605.09,2,0,1,35219.44,0
BANK18935,645,Spain,Male,44,4,993.12,1,0,1,34895.56,0
BANK18936,551,United Kingdom,Female,77,3,6208.31,1,0,1,31882.36,0
BANK18937,850,United Kingdom,Female,32,10,6282.47,2,0,1,35884.66,0
BANK18938,697,Germany,Male,24,0,3825.7,4,1,0,22542.58,1
BANK18939,634,Spain,Male,62,0,26.37,5,1,1,32964.05,0
BANK18940,791,United Kingdom,Male,74,2,10347.67,1,0,0,35644.6,0
BANK18941,834,United Kingdom,Female,59,2,15571.13,4,1,0,58536.41,0
BANK18942,635,Spain,Female,26,0,1130.19,3,1,0,35357.16,0
BANK18943,684,France,Female,58,5,9233.17,2,0,0,26673.45,1
BANK18944,551,Spain,Female,23,0,18112.92,5,1,0,16993.16,0
BANK18945,635,France,Male,73,0,1979.86,2,0,0,33695.22,0
BANK18946,630,United States,Male,74,9,1023.18,1,0,1,40779.73,0
BANK18947,668,United States,Male,29,1,18980.11,4,0,1,35151.41,0
BANK18948,683,France,Male,47,9,308.01,1,1,0,49936.47,0
BANK18949,705,Spain,Female,72,0,1614.55,4,1,0,23018.34,0
BANK18950,673,Germany,Female,37,0,6774.55,3,1,1,25530.39,0
BANK18951,528,United Kingdom,Male,79,4,4803.22,1,1,1,75412.95,0
BANK18952,556,United States,Female,37,5,5768.15,1,0,0,36136.07,0
BANK18953,595,United States,Female,71,2,6156.58,1,1,1,30792.73,0
BANK18954,621,France,Male,63,0,5794.11,3,1,1,31663.0,0
BANK18955,755,Germany,Male,44,3,2094.59,1,1,1,28329.84,1
BANK18956,533,Spain,Male,37,0,1866.2,3,1,1,49668.89,0
BANK18957,614,Germany,Male,76,5,2797.16,1,1,1,26365.88,0
BANK18958,745,France,Male,24,0,8243.07,4,1,1,32992.37,0
BANK18959,620,Germany,Male,57,5,13925.01,5,1,1,24252.91,0
BANK18960,696,United Kingdom,Female,57,1,3037.11,3,1,1,11896.22,0
BANK18961,636,Spain,Female,47,2,448.34,5,1,1,30448.88,0
BANK18962,675,Spain,Female,25,4,13927.24,2,1,1,34134.44,0
BANK18963,627,Germany,Male,19,0,419.24,1,1,1,33128.67,1
BANK18964,716,United States,Male,31,5,866.47,1,0,1,64177.44,0
BANK18965,495,United Kingdom,Male,27,0,10112.59,2,1,0,37776.16,0
BANK18966,613,Spain,Female,67,1,4008.99,1,1,0,43437.43,1
BANK18967,679,Spain,Male,35,1,2174.62,4,1,1,77532.0,0
BANK18968,703,United States,Male,35,6,13361.7,4,1,1,48144.22,0
BANK18969,799,Germany,Female,33,0,16158.08,3,0,1,25235.0,0
BANK18970,610,United States,Male,69,2,2008.08,3,1,0,25587.47,0
BANK18971,797,France,Female,22,3,10140.86,1,1,1,21341.46,0
BANK18972,584,United States,Male,69,1,5674.24,1,0,0,55908.87,0
BANK18973,782,United Kingdom,Male,48,1,1604.41,3,1,0,90916.66,0
BANK18974,731,Spain,Female,54,2,14187.89,2,0,0,42563.67,0
BANK18975,558,Germany,Female,37,0,325.73,3,1,1,32303.62,0
BANK18976,680,France,Female,40,1,1913.21,1,0,0,65404.53,0
BANK18977,644,United Kingdom,Female,49,4,2523.07,3,1,0,54477.12,1
BANK18978,712,Spain,Male,59,5,5866.46,4,0,1,25699.89,0
BANK18979,627,Spain,Female,34,1,195.96,2,1,0,35535.94,0
BANK18980,619,Germany,Female,79,2,11026.24,2,1,0,39076.85,1
BANK18981,786,Germany,Male,30,0,5380.87,1,1,0,31529.22,1
BANK18982,640,Germany,Female,66,2,1608.08,1,1,1,29848.96,0
BANK18983,732,France,Male,67,11,5369.73,2,0,1,49368.48,0
BANK18984,627,Germany,Female,30,1,3849.32,1,0,1,61300.93,0
BANK18985,816,United Kingdom,Male,34,2,2049.44,4,0,0,56209.63,1
BANK18986,582,Germany,Male,77,4,145.07,1,1,1,47961.53,1
BANK18987,588,Germany,Female,32,2,4004.78,2,0,0,72191.1,0
BANK18988,802,United Kingdom,Male,43,1,428.78,2,1,1,29872.18,0
BANK18989,605,France,Female,61,0,8308.3,1,0,1,30852.81,0
BANK18990,810,Spain,Female,45,1,463.46,5,1,1,45180.01,0
BANK18991,739,Germany,Male,59,1,2799.55,4,1,1,43263.46,0
BANK18992,634,United States,Male,62,3,2850.68,2,1,1,28154.43,0
BANK18993,468,United Kingdom,Male,47,1,4061.93,3,1,1,32763.84,0
BANK18994,648,United States,Male,60,5,201.55,3,1,1,31429.82,0
BANK18995,660,Spain,Male,52,0,1139.73,3,1,1,33074.75,1
BANK18996,766,France,Female,39,1,1112.6,2,1,1,45043.66,1
BANK18997,808,United States,Female,27,2,4568.6,4,1,1,36097.99,0
BANK18998,581,United States,Male,28,0,1530.15,4,0,0,16083.87,0
BANK18999,730,United Kingdom,Female,55,2,778.56,2,0,1,39416.7,0
BANK19000,726,France,Male,50,1,92.62,1,0,0,39682.36,1
BANK19001,757,Spain,Male,23,0,9179.96,1,0,1,49897.42,0
BANK19002,699,France,Male,54,0,17797.72,2,0,0,38941.69,0
BANK19003,455,France,Male,24,1,6074.53,4,0,1,42558.36,0
BANK19004,634,Spain,Female,71,7,2661.2,3,1,0,17232.97,0
BANK19005,534,United States,Female,61,0,650.61,2,0,0,36552.47,0
BANK19006,629,United States,Male,29,5,3222.78,1,0,1,37349.14,0
BANK19007,748,Spain,Male,24,1,3056.19,3,1,0,47823.11,1
BANK19008,680,United States,Male,19,2,2722.57,2,0,1,52607.08,0
BANK19009,764,France,Female,77,2,2376.52,2,1,0,32217.73,0
BANK19010,684,United States,Male,18,7,3433.38,4,1,1,70874.89,0
BANK19011,520,Germany,Female,79,4,379.98,4,1,1,39965.2,0
BANK19012,397,France,Male,40,12,195.24,4,1,0,40740.76,1
BANK19013,664,Spain,Male,42,4,330.49,3,1,0,36153.22,1
BANK19014,628,Germany,Female,35,1,1115.71,5,0,0,26071.88,0
BANK19015,552,France,Male,61,9,1629.14,3,0,1,33426.15,1
BANK19016,479,United Kingdom,Male,24,12,928.38,4,1,0,42864.66,1
BANK19017,576,United States,Female,68,0,1451.2,3,1,0,45793.08,1
BANK19018,630,United States,Male,71,6,1027.98,4,0,1,36517.81,0
BANK19019,716,France,Female,20,3,816.97,1,0,1,23591.93,0
BANK19020,668,Germany,Female,46,7,1733.5,4,1,1,25718.32,1
BANK19021,810,United Kingdom,Male,27,7,2533.44,1,1,1,71925.98,0
BANK19022,546,France,Female,78,6,6818.1,1,1,1,37669.28,0
BANK19023,738,United States,Female,76,6,15566.95,2,1,1,56269.18,0
BANK19024,654,United Kingdom,Male,76,0,12564.39,2,1,1,89271.18,0
BANK19025,719,United States,Male,60,0,3230.69,3,0,1,22220.67,1
BANK19026,606,Germany,Female,22,0,3093.4,3,1,1,24982.34,0
BANK19027,757,Germany,Female,51,0,671.65,1,0,1,36897.49,1
BANK19028,679,United Kingdom,Male,25,1,17831.56,3,1,1,27183.4,0
BANK19029,582,United States,Male,31,3,7137.62,5,0,0,36091.61,0
BANK19030,648,Spain,Male,57,1,9405.19,4,0,1,26670.08,0
BANK19031,626,Germany,Female,72,3,1333.93,1,1,1,31416.45,0
BANK19032,698,United Kingdom,Female,23,5,2563.19,3,1,1,36954.68,0
BANK19033,532,United Kingdom,Male,18,3,541.52,1,1,0,26013.09,0
BANK19034,647,France,Male,73,1,14135.28,2,1,1,39034.79,0
BANK19035,689,Germany,Female,50,1,1683.17,2,1,1,28729.32,0
BANK19036,653,United States,Female,57,0,4531.82,5,0,0,31188.25,0
BANK19037,784,Germany,Male,28,2,825.67,3,1,1,45480.6,0
BANK19038,727,France,Male,67,3,8117.6,3,1,1,39448.12,0
BANK19039,649,Spain,Female,41,2,1031.09,2,0,1,46255.1,0
BANK19040,671,United Kingdom,Female,27,3,8287.48,2,1,0,43258.98,1
BANK19041,679,United States,Female,61,1,2568.84,5,0,0,24128.87,1
BANK19042,690,United Kingdom,Female,69,0,4310.87,1,1,1,33404.86,0
BANK19043,467,France,Male,40,4,1571.56,2,1,0,28646.67,0
BANK19044,619,United States,Male,33,0,10718.36,1,0,0,35766.6,1
BANK19045,501,Germany,Female,54,2,7132.84,2,1,1,32010.99,1
BANK19046,777,Spain,Female,33,4,2186.9,2,1,0,44697.82,0
BANK19047,643,Spain,Male,73,0,4401.77,2,1,1,51505.7,0
BANK19048,630,France,Male,61,2,690.5,5,1,1,29378.2,0
BANK19049,739,United Kingdom,Male,48,3,874.58,3,1,1,29695.89,0
BANK19050,692,Spain,Female,23,4,3814.39,3,1,1,54418.45,0
BANK19051,537,United Kingdom,Female,47,0,5116.58,3,0,1,59686.76,1
BANK19052,642,Spain,Female,54,5,4075.8,4,1,1,42896.65,0
BANK19053,616,Spain,Male,18,0,4098.18,4,1,0,25687.33,1
BANK19054,475,Spain,Male,68,2,6779.6,1,0,1,47988.56,1
BANK19055,580,United Kingdom,Male,59,1,11634.77,1,0,1,48719.38,1
BANK19056,631,United States,Female,42,0,2451.83,5,0,0,59720.45,0
BANK19057,638,Spain,Female,63,1,3849.42,3,0,1,31273.34,0
BANK19058,501,United Kingdom,Female,74,0,11175.75,1,0,1,68890.81,0
BANK19059,765,United States,Female,38,1,3120.71,2,0,1,22377.77,0
BANK19060,639,United Kingdom,Male,52,0,2945.28,5,1,0,49747.46,1
BANK19061,653,Germany,Female,55,6,7273.18,5,1,0,50044.8,0
BANK19062,690,Spain,Female,22,0,10490.11,2,1,1,51547.37,0
BANK19063,571,United Kingdom,Male,66,6,6690.8,4,1,0,17035.63,0
BANK19064,695,Spain,Male,67,5,527.49,3,1,1,21059.62,0
BANK19065,613,Germany,Male,29,1,3125.3,2,1,1,45896.83,0
BANK19066,560,United Kingdom,Female,22,2,1191.09,2,0,0,50570.01,1
BANK19067,707,United States,Male,79,1,1908.85,4,1,0,31024.47,0
BANK19068,799,Spain,Male,26,17,3162.65,3,1,0,33722.85,0
BANK19069,722,Spain,Female,61,3,1252.12,2,1,0,33249.01,0
BANK19070,742,Germany,Male,69,9,3627.67,2,1,0,28704.32,0
BANK19071,597,Spain,Female,26,1,5153.96,2,1,0,90681.52,0
BANK19072,490,France,Female,52,6,10393.14,2,0,1,52691.8,1
BANK19073,799,United States,Female,18,1,1187.86,2,0,1,24689.59,0
BANK19074,850,France,Male,71,6,1859.41,3,1,0,48530.62,1
BANK19075,804,United States,Female,64,0,2602.7,1,1,0,23534.22,1
BANK19076,616,Germany,Male,27,3,1271.54,4,1,1,34025.27,0
BANK19077,534,France,Female,63,3,2017.64,2,1,0,25227.52,1
BANK19078,543,France,Male,56,3,10742.91,4,0,0,18827.02,0
BANK19079,481,Germany,Female,53,1,746.3,3,0,0,42015.31,0
BANK19080,639,United States,Female,75,3,2932.67,2,0,0,35452.75,1
BANK19081,810,Spain,Male,54,0,1862.33,1,1,1,41302.09,1
BANK19082,635,France,Male,69,2,401.52,3,1,0,20603.52,0
BANK19083,680,France,Male,65,2,505.32,5,0,1,94834.6,0
BANK19084,787,Germany,Male,52,1,7682.79,1,1,1,31671.59,0
BANK19085,609,Spain,Male,34,4,9563.98,1,0,1,53335.08,0
BANK19086,850,United States,Male,30,0,6762.51,5,1,1,35587.14,0
BANK19087,849,United Kingdom,Female,23,0,3874.27,4,1,0,35825.11,1
BANK19088,636,United States,Female,75,1,7406.53,2,0,1,25249.61,0
BANK19089,592,Germany,Male,54,6,824.47,3,1,1,84612.05,0
BANK19090,719,France,Male,65,2,7575.22,2,1,0,92609.81,0
BANK19091,615,Spain,Male,49,5,2753.68,2,0,0,29671.21,0
BANK19092,534,France,Male,28,2,6937.79,2,0,1,40299.97,1
BANK19093,778,Germany,Male,34,4,1292.23,2,0,1,36303.08,0
BANK19094,771,United States,Female,22,1,8935.16,3,1,0,59917.81,0
BANK19095,665,France,Male,23,5,4198.0,2,0,1,74504.3,0
BANK19096,523,United Kingdom,Female,27,1,36.82,1,0,0,21225.1,1
BANK19097,527,Germany,Male,70,2,3662.22,3,1,1,15406.23,0
BANK19098,660,United States,Male,50,0,1857.34,1,0,1,30488.45,0
BANK19099,600,Spain,Female,47,7,296.11,3,1,1,24737.78,0
BANK19100,615,United States,Female,38,3,2964.79,1,1,0,31574.84,0
BANK19101,752,United Kingdom,Male,59,5,1865.98,1,0,1,45926.64,0
BANK19102,723,France,Male,34,0,1143.23,2,1,0,56833.63,1
BANK19103,787,United States,Male,44,0,2147.17,1,1,1,35937.15,1
BANK19104,550,United Kingdom,Male,20,1,989.86,2,1,0,51405.61,0
BANK19105,615,United Kingdom,Male,77,2,1782.03,1,1,1,32095.56,0
BANK19106,725,United Kingdom,Female,46,4,612.73,2,1,1,61127.14,0
BANK19107,694,Germany,Female,19,1,440.4,1,1,0,21939.68,1
BANK19108,803,Germany,Female,46,0,12040.81,1,0,1,38312.19,0
BANK19109,692,United States,Male,66,1,11653.16,3,1,0,17161.36,0
BANK19110,834,United States,Male,53,3,8801.46,3,1,0,41003.52,1
BANK19111,704,United States,Male,51,1,1308.94,1,0,0,40717.39,0
BANK19112,756,France,Female,54,11,6471.14,2,0,0,19845.38,0
BANK19113,617,France,Female,59,0,4454.48,1,1,0,38061.77,1
BANK19114,651,United States,Female,18,4,262.96,3,0,1,43253.37,0
BANK19115,741,Spain,Female,77,2,11492.26,3,1,1,55735.58,0
BANK19116,811,Germany,Female,43,0,31028.46,1,1,1,62916.85,0
BANK19117,722,Germany,Female,18,4,6167.38,5,1,0,36831.46,0
BANK19118,641,United Kingdom,Male,76,1,1316.62,5,1,1,42093.24,0
BANK19119,787,United States,Male,75,3,4041.78,2,1,0,21189.72,0
BANK19120,430,France,Male,21,3,579.19,1,1,1,37946.28,1
BANK19121,507,United Kingdom,Female,56,0,1774.66,1,0,1,42107.1,1
BANK19122,718,Germany,Female,31,5,6316.07,4,1,1,31104.19,0
BANK19123,651,United States,Male,63,3,1791.05,2,1,1,37516.16,1
BANK19124,710,Germany,Female,35,4,796.19,1,1,1,42945.42,0
BANK19125,656,Spain,Male,51,1,37.5,5,0,1,22594.86,1
BANK19126,707,United Kingdom,Male,18,0,4249.17,3,1,0,45974.61,0
BANK19127,568,United States,Male,70,1,17315.98,3,1,1,40926.97,0
BANK19128,707,Spain,Female,39,6,3309.53,4,0,1,31705.79,0
BANK19129,749,Spain,Male,33,8,1195.17,4,1,1,52034.75,0
BANK19130,772,France,Male,78,1,3111.39,1,0,0,31394.23,0
BANK19131,850,United States,Male,39,1,4607.57,3,1,1,78140.01,0
BANK19132,674,France,Female,67,3,8081.52,3,1,1,47584.33,0
BANK19133,677,Spain,Female,33,4,3013.6,1,1,1,35812.93,0
BANK19134,497,United States,Female,45,5,949.46,1,1,0,48839.26,0
BANK19135,596,United States,Male,45,0,1041.34,2,1,0,52101.97,1
BANK19136,630,United States,Male,72,0,11499.25,4,0,0,25049.67,0
BANK19137,755,United States,Female,39,1,1347.52,4,0,1,33916.56,0
BANK19138,588,France,Female,73,0,6510.09,4,1,1,29246.46,0
BANK19139,729,Germany,Female,23,4,1566.36,5,1,0,88584.65,0
BANK19140,649,United States,Male,42,2,6374.88,1,1,1,19140.17,0
BANK19141,632,United Kingdom,Male,59,5,408.02,2,0,1,47405.23,0
BANK19142,674,United States,Male,19,0,1162.14,2,1,0,28251.06,1
BANK19143,610,France,Female,24,2,2627.17,3,1,0,26238.22,1
BANK19144,607,United States,Male,70,2,3621.3,4,1,0,42370.05,1
BANK19145,479,Germany,Male,34,1,2176.67,2,1,1,38316.49,1
BANK19146,625,Spain,Female,52,2,4260.91,2,1,1,49695.19,0
BANK19147,602,France,Male,37,2,1967.95,3,1,1,40360.7,0
BANK19148,598,United States,Male,61,6,5672.84,3,0,0,26598.37,0
BANK19149,691,United States,Male,19,0,3579.08,1,1,0,55117.8,0
BANK19150,715,United States,Male,24,5,6105.75,5,1,0,37098.66,1
BANK19151,673,Spain,Male,49,11,2819.19,1,1,0,25615.14,0
BANK19152,749,United States,Female,66,3,10457.58,1,1,0,26044.79,1
BANK19153,707,Germany,Male,36,4,2407.41,2,1,1,31342.21,0
BANK19154,620,France,Male,29,0,1841.81,3,1,1,68704.42,0
BANK19155,603,France,Male,26,2,4071.89,5,0,1,12839.65,0
BANK19156,681,United States,Male,44,3,3558.31,5,0,0,47197.54,0
BANK19157,707,Spain,Female,31,2,3650.07,3,0,1,45857.35,0
BANK19158,789,France,Male,19,1,7951.37,2,1,1,50450.42,0
BANK19159,769,United Kingdom,Female,38,8,4440.91,3,1,0,35433.11,1
BANK19160,595,Spain,Male,21,2,10825.67,5,0,0,31833.6,0
BANK19161,639,Spain,Female,77,10,4826.05,1,1,0,63780.16,0
BANK19162,717,United States,Male,68,2,109.7,2,1,0,21252.9,0
BANK19163,756,France,Female,38,4,10216.26,3,0,1,23376.12,0
BANK19164,743,France,Male,65,4,9156.18,1,0,0,16239.81,1
BANK19165,643,France,Male,39,3,250.42,2,1,0,30574.37,1
BANK19166,524,France,Female,66,0,669.28,3,0,0,98040.35,0
BANK19167,550,Spain,Male,19,0,4063.66,5,1,0,24326.4,0
BANK19168,677,Spain,Female,34,2,218.99,5,0,1,43360.45,0
BANK19169,684,United States,Female,36,7,2648.07,3,1,1,29768.85,0
BANK19170,540,Germany,Male,57,2,18517.05,5,1,1,33153.63,0
BANK19171,654,United States,Female,41,0,948.4,1,1,1,25111.93,0
BANK19172,713,France,Female,37,1,1153.96,3,1,1,29624.83,0
BANK19173,534,Spain,Female,55,2,5640.44,2,1,1,25650.32,0
BANK19174,760,Germany,Male,29,2,224.87,4,1,1,69749.0,0
BANK19175,612,Spain,Male,42,9,8593.09,4,0,0,32550.77,0
BANK19176,775,United Kingdom,Female,79,2,1109.67,1,1,1,20259.9,1
BANK19177,596,United States,Male,40,1,3791.67,5,1,1,61853.94,0
BANK19178,547,United States,Male,67,2,1430.17,1,1,1,18839.52,0
BANK19179,604,United States,Female,76,4,5377.63,4,1,1,48680.95,0
BANK19180,640,Spain,Male,51,2,4424.16,1,1,0,35427.14,1
BANK19181,611,United States,Female,49,1,14634.74,4,1,1,59771.84,0
BANK19182,628,Spain,Male,68,1,2949.35,1,1,0,24571.72,0
BANK19183,683,United Kingdom,Male,41,4,10392.37,2,1,1,56970.79,0
BANK19184,632,Spain,Female,59,0,4288.01,5,1,0,44679.5,0
BANK19185,643,United Kingdom,Male,42,0,12294.01,4,1,1,39581.99,0
BANK19186,479,Spain,Female,78,0,1725.3,4,1,1,39490.91,0
BANK19187,689,Germany,Male,79,8,3989.88,4,1,1,25263.02,0
BANK19188,641,Germany,Female,20,0,2471.72,3,1,0,128657.37,1
BANK19189,811,France,Female,42,4,340.84,5,0,1,37373.54,0
BANK19190,556,France,Female,45,2,4269.7,4,1,1,33768.94,0
BANK19191,469,Spain,Male,29,3,7904.94,2,0,1,31431.7,0
BANK19192,711,France,Male,43,4,4061.95,3,1,1,41479.77,0
BANK19193,684,United Kingdom,Male,65,1,1637.95,5,1,1,42342.94,0
BANK19194,549,United Kingdom,Male,61,1,1531.46,4,1,1,47096.43,1
BANK19195,497,United Kingdom,Female,25,1,1357.98,1,1,0,33108.06,0
BANK19196,803,United States,Male,22,2,19468.86,3,0,1,47450.35,0
BANK19197,791,United States,Male,28,7,2547.63,4,1,1,53676.98,0
BANK19198,401,United Kingdom,Male,59,7,1905.35,2,1,0,74233.36,0
BANK19199,604,Germany,Male,52,3,2710.45,5,1,1,40908.46,0
BANK19200,816,Spain,Male,44,7,615.35,2,1,0,53514.47,0
BANK19201,602,France,Female,72,9,1090.9,2,1,1,24518.74,0
BANK19202,600,Spain,Male,58,4,3555.56,1,1,1,32722.24,1
BANK19203,621,Germany,Male,61,1,8018.45,1,1,1,21587.46,0
BANK19204,537,Germany,Male,55,1,10454.6,2,1,0,22575.8,0
BANK19205,479,Spain,Male,36,8,10049.01,3,0,0,37545.29,1
BANK19206,755,Spain,Male,65,3,14479.51,2,1,1,46292.66,0
BANK19207,465,United Kingdom,Female,70,5,672.07,3,1,1,44861.2,0
BANK19208,674,United Kingdom,Male,72,0,209.17,2,0,0,27511.37,1
BANK19209,738,France,Female,73,0,558.74,4,1,1,49941.4,0
BANK19210,504,Germany,Female,78,1,4590.74,5,1,0,23284.35,0
BANK19211,557,Spain,Female,49,0,4060.99,3,1,1,28347.24,0
BANK19212,771,Germany,Female,63,7,5561.68,4,1,0,35237.21,0
BANK19213,703,Germany,Male,45,0,2318.84,4,1,1,26178.14,0
BANK19214,588,Germany,Male,53,2,2484.52,3,0,1,27185.68,0
BANK19215,770,United States,Male,35,0,3943.61,1,0,1,41116.88,1
BANK19216,770,Spain,Male,27,0,411.78,1,0,1,30891.45,0
BANK19217,676,Spain,Female,49,0,8043.99,5,1,1,34396.06,0
BANK19218,559,United Kingdom,Female,35,12,12810.38,1,1,1,69064.23,1
BANK19219,608,United States,Male,29,4,2449.77,1,1,1,49630.5,0
BANK19220,678,United Kingdom,Male,68,3,6727.15,1,1,1,36392.78,0
BANK19221,631,Spain,Male,25,7,3979.61,2,1,1,28702.57,0
BANK19222,743,Spain,Male,50,9,1345.99,3,1,1,55584.32,0
BANK19223,497,United States,Male,63,1,351.03,3,1,1,24128.38,0
BANK19224,500,France,Male,72,1,1411.14,1,1,0,31339.25,0
BANK19225,668,Germany,Male,55,1,4643.16,1,1,1,36429.36,1
BANK19226,600,United Kingdom,Male,31,0,205.31,2,1,0,34992.25,1
BANK19227,587,United Kingdom,Female,19,0,9045.26,2,1,1,18134.2,0
BANK19228,473,United Kingdom,Male,26,1,17584.08,3,0,1,39108.99,0
BANK19229,651,United States,Male,78,0,435.98,1,1,1,53723.14,1
BANK19230,644,Germany,Male,61,6,1416.44,1,1,1,41496.72,1
BANK19231,715,United Kingdom,Male,22,5,5629.41,4,1,0,53190.53,0
BANK19232,656,France,Female,51,0,8201.56,4,1,1,35161.71,0
BANK19233,636,France,Female,36,4,2123.19,1,1,1,50772.98,0
BANK19234,767,Spain,Female,24,4,3620.49,3,1,0,21275.26,0
BANK19235,518,Germany,Male,56,1,11116.99,2,1,0,68903.06,1
BANK19236,703,Spain,Male,59,3,2425.78,1,1,1,65068.83,0
BANK19237,482,Spain,Male,34,1,425.28,5,0,0,48767.56,1
BANK19238,566,Germany,Female,43,0,26386.81,1,1,1,44962.57,1
BANK19239,528,Spain,Male,63,2,993.96,1,1,1,15984.2,1
BANK19240,728,Germany,Male,44,1,250.06,2,0,0,23931.28,0
BANK19241,643,France,Male,60,0,2643.71,4,1,1,41805.87,0
BANK19242,648,Germany,Male,45,2,647.49,4,0,0,26778.99,0
BANK19243,539,United Kingdom,Female,37,8,19253.08,3,0,0,50143.84,0
BANK19244,620,United States,Female,23,3,2396.59,3,1,1,33831.4,0
BANK19245,573,France,Male,25,4,8738.08,2,1,0,28598.98,0
BANK19246,688,United States,Female,49,4,971.6,5,1,1,37978.37,0
BANK19247,550,France,Female,36,4,747.23,1,1,1,18029.61,0
BANK19248,782,United Kingdom,Female,49,0,5239.02,1,1,1,18921.25,0
BANK19249,482,United States,Male,79,7,12001.55,5,0,0,31005.71,1
BANK19250,569,United Kingdom,Male,36,5,608.22,5,1,1,31060.77,0
