review_id,restaurant_id,user_id,rating,review_text,review_date,useful_count,service_rating,food_rating,ambiance_rating,value_rating,review_length,sentiment,overall_satisfaction
REV107613,REST1178,USER7718,5.0,Amazing flavors and generous portions. Highly recommended!,2023-05-08,0,4,2,1,1,58,Very Positive,3.5000000000000004
REV107614,REST1145,USER7007,4.3,Best French in town! The Croissant was incredible.,2023-02-12,3,1,1,3,4,50,Positive,2.5200000000000005
REV107615,REST1192,USER7729,3.8,Food was good but the wait was too long.,2023-06-01,7,4,1,4,4,40,Positive,3.02
REV107616,REST1058,USER6568,5.0,Best Mediterranean in town! The Baklava was incredible.,2023-02-01,1,4,3,3,3,55,Very Positive,4.0
REV107617,REST1159,USER6934,4.1,Overpriced for what you get. Won't be returning.,2023-12-17,2,1,4,5,4,48,Positive,3.54
REV107618,REST1012,USER5207,3.8,Great food and excellent service! Will definitely come back.,2023-05-08,1,4,1,3,3,60,Positive,2.92
REV107619,REST1146,USER5210,4.5,Absolutely loved everything! From appetizers to dessert.,2023-08-15,6,1,4,1,3,56,Positive,3.3000000000000003
REV107620,REST1147,USER6602,4.7,Overpriced for what you get. Won't be returning.,2023-04-08,2,3,1,5,5,48,Very Positive,3.2800000000000002
REV107621,REST1086,USER6063,5.0,Amazing flavors and generous portions. Highly recommended!,2023-11-20,4,4,1,5,5,58,Very Positive,3.5999999999999996
REV107622,REST1195,USER5001,3.4,Average experience. Food was okay but nothing special.,2023-03-29,5,5,4,4,5,54,Neutral,3.96
REV107623,REST1042,USER6997,5.0,Best Japanese in town! The Sushi was incredible.,2023-06-23,2,4,3,4,1,48,Very Positive,4.1000000000000005
REV107624,REST1102,USER7107,4.5,Average experience. Food was okay but nothing special.,2023-01-22,2,3,4,2,3,54,Positive,3.8000000000000003
REV107625,REST1155,USER6036,5.0,Overpriced for what you get. Won't be returning.,2023-12-07,2,5,3,3,3,48,Very Positive,4.2
REV107626,REST1021,USER6105,4.1,Absolutely loved everything! From appetizers to dessert.,2023-03-04,2,5,1,5,5,56,Positive,3.44
REV107627,REST1049,USER6780,4.7,Disappointing. Service was slow and food was cold.,2023-07-20,4,5,3,2,1,50,Very Positive,3.9800000000000004
REV107628,REST1092,USER7121,5.0,Great food and excellent service! Will definitely come back.,2023-06-24,3,1,1,3,2,60,Very Positive,2.8
REV107629,REST1152,USER6765,5.0,Average experience. Food was okay but nothing special.,2023-12-23,3,3,1,4,4,54,Very Positive,3.3
REV107630,REST1194,USER6799,3.9,Overpriced for what you get. Won't be returning.,2023-11-28,6,5,4,1,5,48,Positive,3.86
REV107631,REST1156,USER7977,4.1,Average experience. Food was okay but nothing special.,2023-08-31,4,1,1,2,4,54,Positive,2.3400000000000003
REV107632,REST1140,USER7883,3.2,Amazing flavors and generous portions. Highly recommended!,2023-06-18,5,5,3,2,4,58,Neutral,3.3800000000000003
REV107633,REST1045,USER5697,5.0,Best American in town! The Steak was incredible.,2023-02-13,1,3,3,5,2,48,Very Positive,4.0
REV107634,REST1149,USER7664,3.8,Average experience. Food was okay but nothing special.,2023-05-25,1,1,1,4,4,54,Positive,2.42
REV107635,REST1040,USER7063,2.1,Not worth the hype. There are better options nearby.,2023-02-27,1,3,5,4,3,52,Neutral,3.34
REV107636,REST1074,USER5028,4.8,Average experience. Food was okay but nothing special.,2023-02-13,2,4,2,3,3,54,Very Positive,3.62
REV107637,REST1055,USER7840,3.1,Absolutely loved everything! From appetizers to dessert.,2023-12-27,3,5,1,1,2,56,Neutral,2.64
REV107638,REST1101,USER7377,4.7,Not worth the hype. There are better options nearby.,2023-03-03,2,1,2,2,3,52,Very Positive,2.8800000000000003
REV107639,REST1072,USER6316,3.4,Amazing flavors and generous portions. Highly recommended!,2023-03-20,5,2,1,5,3,58,Neutral,2.56
REV107640,REST1001,USER7910,4.0,Average experience. Food was okay but nothing special.,2023-01-16,2,1,3,3,1,54,Positive,3.0
REV107641,REST1027,USER5175,3.7,Food was good but the wait was too long.,2023-03-19,10,5,5,4,2,40,Positive,4.380000000000001
REV107642,REST1013,USER7874,4.4,Not worth the hype. There are better options nearby.,2023-06-07,2,2,5,2,3,52,Positive,3.8600000000000003
REV107643,REST1111,USER6651,3.9,Not worth the hype. There are better options nearby.,2023-07-06,3,1,4,5,5,52,Positive,3.46
REV107644,REST1159,USER7830,5.0,Best Mexican in town! The Tacos was incredible.,2023-10-05,1,4,4,2,2,47,Very Positive,4.2
REV107645,REST1037,USER7457,5.0,Food was good but the wait was too long.,2023-03-05,4,2,1,3,5,40,Very Positive,3.0
REV107646,REST1063,USER7736,4.1,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-17,5,1,2,1,2,59,Positive,2.54
REV107647,REST1155,USER6278,4.9,Average experience. Food was okay but nothing special.,2023-05-20,2,5,4,1,2,54,Very Positive,4.26
REV107648,REST1177,USER6283,3.6,Not worth the hype. There are better options nearby.,2023-04-08,3,3,3,2,2,52,Positive,3.14
REV107649,REST1038,USER5389,4.5,Average experience. Food was okay but nothing special.,2023-02-20,3,1,1,4,1,54,Positive,2.7
REV107650,REST1048,USER5562,5.0,Great food and excellent service! Will definitely come back.,2023-04-22,5,1,5,4,1,60,Very Positive,4.1000000000000005
REV107651,REST1026,USER7185,5.0,Overpriced for what you get. Won't be returning.,2023-03-29,2,2,5,3,5,48,Very Positive,4.2
REV107652,REST1060,USER7224,3.4,Best Thai in town! The Green Curry was incredible.,2023-05-09,3,2,3,4,4,50,Neutral,3.0599999999999996
REV107653,REST1183,USER5604,4.0,Great food and excellent service! Will definitely come back.,2023-05-09,2,2,2,3,1,60,Positive,2.9000000000000004
REV107654,REST1101,USER6952,4.3,Amazing flavors and generous portions. Highly recommended!,2023-02-11,7,4,5,1,5,58,Positive,4.119999999999999
REV107655,REST1161,USER5041,5.0,Disappointing. Service was slow and food was cold.,2023-03-13,1,4,5,1,2,50,Very Positive,4.3999999999999995
REV107656,REST1080,USER5650,4.9,Disappointing. Service was slow and food was cold.,2023-05-04,5,4,4,3,5,50,Very Positive,4.26
REV107657,REST1137,USER5161,4.7,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-18,1,5,3,1,1,59,Very Positive,3.8800000000000003
REV107658,REST1121,USER6273,4.1,Cozy atmosphere and friendly staff. Perfect for date night.,2023-03-10,3,2,4,5,4,59,Positive,3.7399999999999998
REV107659,REST1158,USER7620,5.0,Disappointing. Service was slow and food was cold.,2023-12-28,1,3,3,5,4,50,Very Positive,4.0
REV107660,REST1109,USER6238,4.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-01-27,3,5,3,4,1,59,Positive,3.9
REV107661,REST1138,USER5549,3.4,Food was good but the wait was too long.,2023-02-08,3,4,1,1,1,40,Neutral,2.56
REV107662,REST1010,USER5731,4.6,Food was good but the wait was too long.,2023-05-30,4,1,3,2,1,40,Very Positive,3.14
REV107663,REST1176,USER5987,4.0,Great food and excellent service! Will definitely come back.,2023-04-22,3,5,1,4,5,60,Positive,3.3000000000000003
REV107664,REST1178,USER5299,4.4,Great food and excellent service! Will definitely come back.,2023-01-10,2,5,3,5,2,60,Positive,4.16
REV107665,REST1176,USER5592,4.9,Not worth the hype. There are better options nearby.,2023-05-26,8,2,2,4,1,52,Very Positive,3.36
REV107666,REST1118,USER6132,4.4,Amazing flavors and generous portions. Highly recommended!,2023-04-04,1,5,5,1,4,58,Positive,4.359999999999999
REV107667,REST1110,USER5265,4.8,Overpriced for what you get. Won't be returning.,2023-08-12,5,3,4,4,2,48,Very Positive,4.12
REV107668,REST1190,USER7431,5.0,Absolutely loved everything! From appetizers to dessert.,2023-04-02,4,5,2,2,5,56,Very Positive,3.8000000000000003
REV107669,REST1124,USER7379,4.5,Cozy atmosphere and friendly staff. Perfect for date night.,2023-10-10,2,1,3,5,2,59,Positive,3.4000000000000004
REV107670,REST1081,USER7275,5.0,Amazing flavors and generous portions. Highly recommended!,2023-12-03,2,4,5,5,4,58,Very Positive,4.8
REV107671,REST1026,USER7094,4.2,Absolutely loved everything! From appetizers to dessert.,2023-10-23,1,5,5,1,1,56,Positive,4.279999999999999
REV107672,REST1048,USER7746,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-11-17,3,5,5,5,3,59,Very Positive,5.0
REV107673,REST1042,USER7113,5.0,Food was good but the wait was too long.,2023-01-11,4,3,4,1,1,40,Very Positive,3.9000000000000004
REV107674,REST1122,USER5739,5.0,Great food and excellent service! Will definitely come back.,2023-11-30,2,1,1,4,3,60,Very Positive,2.9
REV107675,REST1059,USER7664,5.0,Overpriced for what you get. Won't be returning.,2023-04-29,2,2,1,5,5,48,Very Positive,3.1999999999999997
REV107676,REST1020,USER7370,5.0,Absolutely loved everything! From appetizers to dessert.,2023-05-01,4,5,1,2,4,56,Very Positive,3.5
REV107677,REST1018,USER7792,4.4,Average experience. Food was okay but nothing special.,2023-10-24,3,2,1,2,1,54,Positive,2.66
REV107678,REST1151,USER7665,5.0,Amazing flavors and generous portions. Highly recommended!,2023-04-08,0,5,3,3,4,58,Very Positive,4.2
REV107679,REST1081,USER7896,4.9,Disappointing. Service was slow and food was cold.,2023-08-28,7,1,3,1,3,50,Very Positive,3.1600000000000006
REV107680,REST1184,USER5028,4.1,Great food and excellent service! Will definitely come back.,2023-08-29,0,4,2,3,5,60,Positive,3.34
REV107681,REST1167,USER6963,5.0,Great food and excellent service! Will definitely come back.,2023-07-11,1,2,4,2,3,60,Very Positive,3.8000000000000003
REV107682,REST1001,USER7319,3.9,Absolutely loved everything! From appetizers to dessert.,2023-05-25,3,5,4,2,2,56,Positive,3.96
REV107683,REST1168,USER5810,4.1,Not worth the hype. There are better options nearby.,2023-06-27,4,5,1,5,5,52,Positive,3.44
REV107684,REST1116,USER7885,3.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-01,2,3,4,2,4,59,Neutral,3.2000000000000006
REV107685,REST1032,USER7239,5.0,Average experience. Food was okay but nothing special.,2023-01-06,3,2,3,2,1,54,Very Positive,3.5
REV107686,REST1083,USER5298,3.7,Not worth the hype. There are better options nearby.,2023-11-09,4,4,5,1,1,52,Positive,3.8800000000000003
REV107687,REST1199,USER6470,4.3,Best Vegetarian in town! The Salad was incredible.,2023-05-23,2,2,3,3,4,50,Positive,3.3200000000000003
REV107688,REST1191,USER6518,4.5,Amazing flavors and generous portions. Highly recommended!,2023-10-26,6,4,4,2,5,58,Positive,4.0
REV107689,REST1085,USER5803,4.0,Overpriced for what you get. Won't be returning.,2023-04-07,3,5,1,1,3,48,Positive,3.0000000000000004
REV107690,REST1181,USER7508,3.3,Great food and excellent service! Will definitely come back.,2023-02-04,2,2,4,1,1,60,Neutral,3.02
REV107691,REST1089,USER7383,4.6,Best Vegetarian in town! The Buddha Bowl was incredible.,2023-07-31,0,2,3,3,4,56,Very Positive,3.4399999999999995
REV107692,REST1053,USER7883,4.8,Overpriced for what you get. Won't be returning.,2023-02-20,4,4,3,4,2,48,Very Positive,4.0200000000000005
REV107693,REST1006,USER7039,5.0,Not worth the hype. There are better options nearby.,2023-06-08,6,2,1,2,2,52,Very Positive,2.9
REV107694,REST1087,USER6756,4.1,Average experience. Food was okay but nothing special.,2023-04-28,5,3,3,2,5,54,Positive,3.3400000000000003
REV107695,REST1102,USER6372,4.4,Overpriced for what you get. Won't be returning.,2023-01-16,3,4,4,4,2,48,Positive,4.16
REV107696,REST1064,USER5972,4.6,Average experience. Food was okay but nothing special.,2023-09-12,8,2,3,3,2,54,Very Positive,3.4399999999999995
REV107697,REST1036,USER6068,5.0,Amazing flavors and generous portions. Highly recommended!,2023-03-10,1,2,5,3,1,58,Very Positive,4.2
REV107698,REST1107,USER5161,3.8,Food was good but the wait was too long.,2023-12-30,6,3,5,3,1,40,Positive,3.92
REV107699,REST1050,USER7594,5.0,Amazing flavors and generous portions. Highly recommended!,2023-10-07,1,3,3,3,4,58,Very Positive,3.8
REV107700,REST1028,USER6807,4.9,Amazing flavors and generous portions. Highly recommended!,2023-02-02,1,4,2,2,5,58,Very Positive,3.5600000000000005
REV107701,REST1134,USER6447,5.0,Not worth the hype. There are better options nearby.,2023-06-07,4,4,1,3,1,52,Very Positive,3.3999999999999995
REV107702,REST1172,USER5569,4.2,Food was good but the wait was too long.,2023-03-03,2,1,1,2,4,40,Positive,2.3800000000000003
REV107703,REST1018,USER6299,4.5,Amazing flavors and generous portions. Highly recommended!,2023-10-25,4,5,1,2,1,58,Positive,3.3000000000000003
REV107704,REST1108,USER5890,3.9,Disappointing. Service was slow and food was cold.,2023-02-06,1,1,1,3,4,50,Positive,2.3600000000000003
REV107705,REST1022,USER5977,4.3,Best Indian in town! The Biryani was incredible.,2023-02-23,1,1,5,4,1,48,Positive,3.82
REV107706,REST1004,USER5663,4.7,Absolutely loved everything! From appetizers to dessert.,2023-05-04,1,5,5,2,3,56,Very Positive,4.58
REV107707,REST1013,USER7381,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,2023-05-13,2,2,3,1,3,59,Positive,3.16
REV107708,REST1172,USER5962,4.6,Great food and excellent service! Will definitely come back.,2023-09-30,1,1,2,3,1,60,Very Positive,2.9400000000000004
REV107709,REST1024,USER5997,4.1,Absolutely loved everything! From appetizers to dessert.,2023-12-27,2,3,4,1,2,56,Positive,3.54
REV107710,REST1106,USER7929,4.9,Best American in town! The BBQ Ribs was incredible.,2023-02-17,0,4,4,4,2,51,Very Positive,4.36
REV107711,REST1173,USER5528,5.0,Great food and excellent service! Will definitely come back.,2023-02-04,3,2,1,1,4,60,Very Positive,2.8
REV107712,REST1128,USER5310,5.0,Amazing flavors and generous portions. Highly recommended!,2023-12-28,2,1,3,2,3,58,Very Positive,3.3000000000000003
REV107713,REST1064,USER6833,3.1,Great food and excellent service! Will definitely come back.,2023-01-24,1,2,1,4,2,60,Neutral,2.3400000000000003
REV107714,REST1034,USER6731,3.7,Absolutely loved everything! From appetizers to dessert.,2023-02-02,0,4,5,3,5,56,Positive,4.08
REV107715,REST1108,USER7182,4.8,Absolutely loved everything! From appetizers to dessert.,2023-08-17,7,4,2,4,5,56,Very Positive,3.72
REV107716,REST1164,USER5263,4.1,Disappointing. Service was slow and food was cold.,2023-05-25,1,1,4,1,2,50,Positive,3.14
REV107717,REST1145,USER5044,3.8,Not worth the hype. There are better options nearby.,2023-04-18,3,5,1,5,1,52,Positive,3.3200000000000003
REV107718,REST1170,USER6147,4.1,Amazing flavors and generous portions. Highly recommended!,2023-04-07,5,2,4,1,2,58,Positive,3.34
REV107719,REST1164,USER6047,4.6,Best Thai in town! The Spring Rolls was incredible.,2023-04-20,4,5,2,4,1,51,Very Positive,3.84
REV107720,REST1185,USER6251,4.2,Disappointing. Service was slow and food was cold.,2023-03-08,2,4,5,3,3,50,Positive,4.28
REV107721,REST1026,USER6479,4.9,Great food and excellent service! Will definitely come back.,2023-02-03,5,2,5,3,4,60,Very Positive,4.16
REV107722,REST1011,USER6618,3.6,Great food and excellent service! Will definitely come back.,2023-01-01,4,1,2,1,4,60,Positive,2.3400000000000003
REV107723,REST1016,USER5452,4.1,Great food and excellent service! Will definitely come back.,2023-04-13,2,5,5,1,4,60,Positive,4.239999999999999
REV107724,REST1031,USER6500,5.0,Disappointing. Service was slow and food was cold.,2023-06-20,0,1,2,4,3,50,Very Positive,3.2
REV107725,REST1190,USER5545,5.0,Food was good but the wait was too long.,2023-01-25,4,3,4,3,4,40,Very Positive,4.1000000000000005
REV107726,REST1184,USER7804,5.0,Food was good but the wait was too long.,2023-12-15,0,5,2,4,4,40,Very Positive,4.0
REV107727,REST1032,USER6733,3.2,Disappointing. Service was slow and food was cold.,2023-12-21,1,4,1,3,3,50,Neutral,2.6800000000000006
REV107728,REST1118,USER7003,3.2,Amazing flavors and generous portions. Highly recommended!,2023-07-13,6,3,2,2,5,58,Neutral,2.6800000000000006
REV107729,REST1199,USER7929,3.5,Average experience. Food was okay but nothing special.,2023-10-11,4,4,1,2,5,54,Neutral,2.7
REV107730,REST1116,USER6950,4.3,Food was good but the wait was too long.,2023-08-13,3,1,5,1,3,40,Positive,3.52
REV107731,REST1094,USER7048,5.0,Average experience. Food was okay but nothing special.,2023-09-03,6,5,2,3,3,54,Very Positive,3.9000000000000004
REV107732,REST1118,USER5872,5.0,Average experience. Food was okay but nothing special.,2023-11-07,2,4,4,1,2,54,Very Positive,4.1
REV107733,REST1137,USER7517,5.0,Average experience. Food was okay but nothing special.,2023-08-22,3,5,4,5,3,54,Very Positive,4.7
REV107734,REST1164,USER6137,3.4,Amazing flavors and generous portions. Highly recommended!,2023-09-17,3,3,4,5,2,58,Neutral,3.66
REV107735,REST1121,USER6126,5.0,Disappointing. Service was slow and food was cold.,2023-07-04,2,4,2,3,3,50,Very Positive,3.7
REV107736,REST1029,USER6306,3.3,Not worth the hype. There are better options nearby.,2023-06-24,2,4,2,5,4,52,Neutral,3.2199999999999998
REV107737,REST1189,USER7088,3.5,Absolutely loved everything! From appetizers to dessert.,2023-02-13,3,4,3,1,5,56,Neutral,3.1999999999999997
REV107738,REST1165,USER6149,3.9,Food was good but the wait was too long.,2023-02-28,4,5,2,5,4,40,Positive,3.66
REV107739,REST1137,USER7042,4.5,Absolutely loved everything! From appetizers to dessert.,2023-10-24,8,3,1,3,3,56,Positive,3.0
REV107740,REST1168,USER7981,4.1,Cozy atmosphere and friendly staff. Perfect for date night.,2023-12-13,3,3,3,4,2,59,Positive,3.54
REV107741,REST1010,USER6424,5.0,Disappointing. Service was slow and food was cold.,2023-09-06,2,4,5,1,4,50,Very Positive,4.3999999999999995
REV107742,REST1081,USER7538,4.0,Absolutely loved everything! From appetizers to dessert.,2023-04-09,2,3,4,4,4,56,Positive,3.8
REV107743,REST1145,USER5976,4.1,Average experience. Food was okay but nothing special.,2023-12-05,4,1,5,1,3,54,Positive,3.44
REV107744,REST1100,USER6481,3.4,Amazing flavors and generous portions. Highly recommended!,2023-05-23,3,1,1,4,3,58,Neutral,2.2600000000000002
REV107745,REST1078,USER5964,5.0,Not worth the hype. There are better options nearby.,2023-10-26,0,3,5,4,4,52,Very Positive,4.5
REV107746,REST1046,USER7761,3.1,Food was good but the wait was too long.,2023-10-16,1,4,5,3,5,40,Neutral,3.84
REV107747,REST1080,USER6681,4.2,Best Japanese in town! The Sushi was incredible.,2023-04-27,2,3,4,3,1,48,Positive,3.7800000000000002
REV107748,REST1132,USER6868,5.0,Overpriced for what you get. Won't be returning.,2023-01-05,1,3,2,1,4,48,Very Positive,3.3000000000000003
REV107749,REST1035,USER7600,4.7,Great food and excellent service! Will definitely come back.,2023-02-08,5,3,2,5,2,60,Very Positive,3.58
REV107750,REST1196,USER6878,5.0,Overpriced for what you get. Won't be returning.,2023-10-14,2,2,3,5,4,48,Very Positive,3.8
REV107751,REST1168,USER5225,2.8,Best Mediterranean in town! The Falafel was incredible.,2023-12-18,4,2,1,5,1,55,Neutral,2.32
REV107752,REST1088,USER7944,5.0,Overpriced for what you get. Won't be returning.,2023-06-22,3,1,3,4,2,48,Very Positive,3.5
REV107753,REST1193,USER6093,4.6,Disappointing. Service was slow and food was cold.,2023-05-25,3,1,5,2,2,50,Very Positive,3.74
REV107754,REST1194,USER7114,3.5,Great food and excellent service! Will definitely come back.,2023-12-29,2,5,4,4,5,60,Neutral,4.0
REV107755,REST1151,USER6916,4.3,Cozy atmosphere and friendly staff. Perfect for date night.,2023-12-24,3,5,2,1,4,59,Positive,3.42
REV107756,REST1128,USER7639,4.2,Absolutely loved everything! From appetizers to dessert.,2023-03-11,4,1,2,1,1,56,Positive,2.5800000000000005
REV107757,REST1027,USER6865,4.6,Great food and excellent service! Will definitely come back.,2023-03-13,3,1,3,2,3,60,Very Positive,3.14
REV107758,REST1173,USER5088,4.9,Great food and excellent service! Will definitely come back.,2023-11-13,2,5,4,3,4,60,Very Positive,4.46
REV107759,REST1079,USER5511,4.6,Food was good but the wait was too long.,2023-03-30,4,3,4,1,2,40,Very Positive,3.74
REV107760,REST1075,USER7818,4.6,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-16,0,1,1,4,2,59,Very Positive,2.7399999999999998
REV107761,REST1093,USER6144,4.2,Food was good but the wait was too long.,2023-02-18,3,5,2,1,4,40,Positive,3.3800000000000003
REV107762,REST1005,USER6674,3.6,Best Thai in town! The Spring Rolls was incredible.,2023-09-05,4,5,3,2,4,51,Positive,3.54
REV107763,REST1020,USER6053,5.0,Absolutely loved everything! From appetizers to dessert.,2023-05-20,0,5,4,2,2,56,Very Positive,4.4
REV107764,REST1038,USER6197,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-03,5,3,5,3,4,59,Very Positive,4.3999999999999995
REV107765,REST1127,USER7305,5.0,Great food and excellent service! Will definitely come back.,2023-10-08,1,4,3,2,3,60,Very Positive,3.9000000000000004
REV107766,REST1106,USER5470,4.8,Food was good but the wait was too long.,2023-01-09,4,5,3,4,4,40,Very Positive,4.22
REV107767,REST1030,USER6909,4.3,Absolutely loved everything! From appetizers to dessert.,2023-01-08,2,5,1,2,3,56,Positive,3.22
REV107768,REST1059,USER6336,5.0,Disappointing. Service was slow and food was cold.,2023-08-26,1,4,2,2,2,50,Very Positive,3.6000000000000005
REV107769,REST1198,USER7701,5.0,Great food and excellent service! Will definitely come back.,2023-05-31,3,5,1,3,1,60,Very Positive,3.5999999999999996
REV107770,REST1057,USER6000,5.0,Great food and excellent service! Will definitely come back.,2023-03-10,2,4,5,1,2,60,Very Positive,4.3999999999999995
REV107771,REST1078,USER7171,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-10-17,3,1,1,4,4,59,Very Positive,2.9
REV107772,REST1157,USER7460,4.7,Food was good but the wait was too long.,2023-12-14,3,1,5,4,2,40,Very Positive,3.98
REV107773,REST1015,USER6068,4.1,Disappointing. Service was slow and food was cold.,2023-04-27,2,4,2,1,5,50,Positive,3.14
REV107774,REST1131,USER6811,3.9,Average experience. Food was okay but nothing special.,2023-11-16,2,4,1,3,2,54,Positive,2.96
REV107775,REST1152,USER6069,4.2,Absolutely loved everything! From appetizers to dessert.,2023-07-26,2,3,5,2,3,56,Positive,3.9800000000000004
REV107776,REST1146,USER6913,4.6,Amazing flavors and generous portions. Highly recommended!,2023-01-12,2,2,3,1,5,58,Very Positive,3.2399999999999998
REV107777,REST1072,USER5431,4.2,Absolutely loved everything! From appetizers to dessert.,2023-12-15,2,2,5,2,1,56,Positive,3.7800000000000002
REV107778,REST1049,USER7095,4.1,Great food and excellent service! Will definitely come back.,2023-08-07,3,4,4,2,4,60,Positive,3.84
REV107779,REST1196,USER5556,3.3,Best American in town! The Steak was incredible.,2023-05-07,3,2,4,5,3,48,Neutral,3.42
REV107780,REST1021,USER7823,5.0,Best Indian in town! The Naan was incredible.,2023-07-14,3,2,2,4,2,45,Very Positive,3.4
REV107781,REST1095,USER5680,3.0,Average experience. Food was okay but nothing special.,2023-08-26,4,1,4,4,4,54,Neutral,3.0000000000000004
REV107782,REST1094,USER6944,3.5,Not worth the hype. There are better options nearby.,2023-01-30,4,5,5,2,2,52,Neutral,4.1000000000000005
REV107783,REST1005,USER5991,4.7,Disappointing. Service was slow and food was cold.,2023-08-24,1,5,2,5,1,50,Very Positive,3.98
REV107784,REST1069,USER6450,3.2,Disappointing. Service was slow and food was cold.,2023-07-15,2,3,3,5,2,50,Neutral,3.2800000000000002
REV107785,REST1174,USER5116,4.8,Food was good but the wait was too long.,2023-12-19,1,2,3,5,5,40,Very Positive,3.7199999999999998
REV107786,REST1084,USER5565,2.8,Disappointing. Service was slow and food was cold.,2023-06-11,3,1,2,5,1,50,Neutral,2.42
REV107787,REST1023,USER5505,2.6,Amazing flavors and generous portions. Highly recommended!,2023-02-07,8,4,1,1,3,58,Neutral,2.24
REV107788,REST1086,USER7609,5.0,Best American in town! The Burger was incredible.,2023-02-04,2,3,5,5,3,49,Very Positive,4.6
REV107789,REST1029,USER7621,4.8,Not worth the hype. There are better options nearby.,2023-03-12,4,3,3,2,5,52,Very Positive,3.62
REV107790,REST1007,USER7002,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-02-22,5,4,1,2,3,59,Very Positive,3.3
REV107791,REST1063,USER5216,3.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-01-17,2,4,3,3,5,59,Positive,3.5599999999999996
REV107792,REST1092,USER5308,4.2,Amazing flavors and generous portions. Highly recommended!,2023-12-12,4,4,1,4,4,58,Positive,3.18
REV107793,REST1079,USER7649,5.0,Best Vegetarian in town! The Veggie Burger was incredible.,2023-08-06,2,5,1,4,2,58,Very Positive,3.6999999999999997
REV107794,REST1112,USER5819,4.1,Disappointing. Service was slow and food was cold.,2023-10-14,3,2,2,5,4,50,Positive,3.1399999999999997
REV107795,REST1067,USER6738,5.0,Amazing flavors and generous portions. Highly recommended!,2023-03-03,2,2,1,2,5,58,Very Positive,2.9
REV107796,REST1031,USER7807,4.8,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-10,4,3,2,2,1,59,Very Positive,3.3200000000000003
REV107797,REST1171,USER6106,4.0,Not worth the hype. There are better options nearby.,2023-03-14,1,5,4,3,3,52,Positive,4.1
REV107798,REST1105,USER6349,5.0,Average experience. Food was okay but nothing special.,2023-06-11,3,1,1,4,4,54,Very Positive,2.9
REV107799,REST1053,USER7192,3.4,Food was good but the wait was too long.,2023-03-20,3,1,3,1,5,40,Neutral,2.56
REV107800,REST1102,USER7948,4.1,Absolutely loved everything! From appetizers to dessert.,2023-11-25,2,5,2,2,5,56,Positive,3.44
REV107801,REST1159,USER7186,4.0,Overpriced for what you get. Won't be returning.,2023-02-24,5,4,1,1,4,48,Positive,2.8000000000000003
REV107802,REST1069,USER5128,4.7,Not worth the hype. There are better options nearby.,2023-04-04,2,1,5,5,3,52,Very Positive,4.08
REV107803,REST1049,USER6422,3.8,Amazing flavors and generous portions. Highly recommended!,2023-10-12,3,2,4,1,4,58,Positive,3.2199999999999998
REV107804,REST1094,USER6424,3.5,Not worth the hype. There are better options nearby.,2023-09-19,1,5,3,5,2,52,Neutral,3.8
REV107805,REST1014,USER7641,5.0,Disappointing. Service was slow and food was cold.,2023-03-29,1,4,5,3,2,50,Very Positive,4.6
REV107806,REST1130,USER6376,3.8,Absolutely loved everything! From appetizers to dessert.,2023-01-15,3,1,5,2,2,56,Positive,3.4200000000000004
REV107807,REST1126,USER7036,4.9,Overpriced for what you get. Won't be returning.,2023-12-07,2,1,2,5,2,48,Very Positive,3.2600000000000002
REV107808,REST1130,USER5867,5.0,Average experience. Food was okay but nothing special.,2023-07-04,2,1,2,4,5,54,Very Positive,3.2
REV107809,REST1066,USER6466,3.3,Best Thai in town! The Green Curry was incredible.,2023-04-03,1,4,5,4,1,50,Neutral,4.0200000000000005
REV107810,REST1071,USER7001,3.4,Food was good but the wait was too long.,2023-09-05,3,1,5,4,5,40,Neutral,3.4600000000000004
REV107811,REST1064,USER7316,4.4,Best Italian in town! The Tiramisu was incredible.,2023-07-19,2,5,5,5,3,50,Positive,4.76
REV107812,REST1067,USER5138,4.2,Not worth the hype. There are better options nearby.,2023-06-06,6,5,1,5,3,52,Positive,3.4800000000000004
REV107813,REST1109,USER5199,4.6,Best Italian in town! The Pasta Carbonara was incredible.,2023-08-11,4,3,1,5,1,57,Very Positive,3.2399999999999998
REV107814,REST1002,USER6598,4.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-02,6,4,3,3,2,59,Very Positive,3.96
REV107815,REST1139,USER7750,3.3,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-23,2,5,3,1,5,59,Neutral,3.32
REV107816,REST1093,USER7035,4.3,Overpriced for what you get. Won't be returning.,2023-08-25,2,4,1,4,3,48,Positive,3.22
